Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 74.5 2.6 72.0 2.4 82.0 1.4 76.6 1.1 
1 75.1 2.5 70.1 2.4 81.6 1.3 85.0 1.2 
2 77.6 2.3 73.8 2.3 81.2 1.4 78.8 1.4 
3 74.2 2.3 72.4 2.5 78.8 1.5 83.8 1.1 
4 78.3 2.4 77.2 2.6 81.2 1.2 82.7 1.2 
5 77.3 2.4 72.7 2.5 81.9 1.4 87.9 1.1 
6 74.7 2.4 76.2 2.4 78.5 1.2 80.4 1.0 
7 77.0 2.3 78.5 2.5 87.6 1.3 80.7 1.1 
8 79.8 2.5 83.0 2.5 78.5 1.3 88.4 1.1 
9 73.3 2.4 77.8 2.4 84.5 1.2 83.5 1.5 
10 77.6 2.5 72.4 2.6 82.7 1.4 79.3 1.5 
11 73.8 2.7 70.7 2.7 85.4 1.3 84.1 1.4 
12 76.8 2.5 73.5 2.5 80.7 1.2 83.5 1.1 
13 70.6 2.6 69.1 2.4 80.7 1.2 83.4 1.1 
14 76.5 2.3 73.0 2.4 78.0 1.2 80.6 1.3 
15 75.1 2.5 72.3 2.4 83.0 1.4 76.9 1.4 
16 50.4 2.0 53.9 1.9 58.2 1.2 59.9 1.0 
17 54.3 2.1 45.9 2.1 60.3 1.0 60.6 1.4 
18 51.6 2.2 54.6 2.1 54.6 1.2 55.8 1.0 
19 51.2 2.0 49.4 2.2 53.4 1.4 49.7 1.1 
20 63.2 2.0 60.3 2.2 66.6 1.3 62.2 1.3 
21 48.8 2.1 46.1 2.2 57.9 1.1 60.3 0.9 
22 58.6 2.2 55.1 2.0 57.4 1.2 59.9 1.0 
23 55.5 2.1 51.7 2.1 56.8 1.1 63.1 1.2 
24 52.9 2.2 55.7 2.0 58.3 1.2 59.8 1.0 
25 51.2 2.1 51.9 1.9 61.4 1.3 64.5 1.1 
26 52.2 2.0 47.7 2.2 55.2 1.3 58.4 1.2 
27 53.0 2.1 49.7 2.1 62.1 1.3 59.7 1.4 
28 43.2 2.1 45.2 2.0 60.7 1.1 55.1 1.1 
29 51.2 2.3 53.3 2.2 56.7 1.1 59.8 1.0 
30 51.8 2.2 47.1 2.0 55.2 1.2 53.0 1.1 
31 48.2 2.0 47.2 2.0 61.6 1.4 57.2 1.2 
32 71.8 2.9 71.4 2.8 71.7 3.1 75.3 2.8 
33 67.1 2.6 66.7 2.6 72.7 3.2 70.7 2.8 
34 73.1 2.7 70.2 2.8 75.5 3.3 69.6 2.8 
35 61.5 2.3 61.2 2.6 62.5 2.9 66.1 2.9 
36 69.2 2.9 70.4 2.9 66.5 3.1 76.3 3.0 
37 73.7 2.4 71.0 2.5 61.3 2.8 61.8 2.4 
38 70.3 2.5 75.2 2.5 80.3 3.2 78.3 2.7 
39 69.4 2.4 71.4 2.2 61.8 2.8 71.0 2.8 
40 70.7 2.4 65.4 2.4 60.5 2.3 65.7 2.5 
41 64.2 2.6 65.6 2.6 53.8 3.0 61.8 2.1 
42 67.5 2.7 67.4 2.7 68.7 2.9 62.6 2.3 
43 71.3 2.6 67.8 2.6 67.2 2.5 64.7 2.4 
44 65.0 2.8 65.0 3.1 72.6 2.6 74.7 2.3 
45 70.5 2.4 70.3 2.5 66.1 2.7 63.9 2.8 
46 69.4 2.3 66.6 2.6 67.0 2.7 65.8 2.5 
47 63.2 2.5 66.8 2.6 75.9 2.9 79.5 2.1 
48 74.6 2.1 70.4 1.9 86.9 1.2 84.0 1.4 
49 76.6 2.2 77.5 1.9 84.4 1.0 80.6 1.0 
50 78.0 1.9 80.7 1.9 82.3 1.2 82.7 1.0 
51 75.0 2.0 78.0 2.1 77.9 1.2 80.5 1.3 
52 84.5 2.1 80.4 1.9 89.4 1.2 83.8 1.2 
53 75.0 2.2 80.1 2.1 83.3 1.2 81.6 1.1 
54 73.5 2.1 76.3 2.1 78.3 1.4 82.5 1.3 
55 77.7 2.2 83.0 2.1 80.7 1.1 76.0 1.1 
56 78.7 1.9 78.1 1.9 82.2 1.1 84.3 1.0 
57 76.0 2.2 70.8 2.2 76.8 1.2 73.0 1.0 
58 72.0 2.0 74.5 1.9 84.1 1.1 80.1 1.0 
59 75.0 2.1 76.3 2.0 78.9 1.2 75.3 1.3 
60 77.7 1.9 80.7 2.0 76.6 1.1 80.4 1.1 
61 76.5 2.2 72.2 2.4 84.5 1.1 80.0 1.1 
62 77.4 2.2 73.7 2.0 77.6 1.3 83.5 1.0 
63 74.8 2.2 71.7 2.2 83.6 1.3 86.7 1.0 
64 84.7 1.8 79.7 1.9 78.1 1.2 82.6 1.1 
65 78.1 1.9 78.5 2.0 80.8 1.2 86.7 1.3 
66 80.4 2.0 82.6 2.0 82.0 1.2 84.9 1.4 
67 80.3 2.2 83.1 2.2 82.8 1.2 79.8 1.2 
68 77.9 2.1 76.3 1.9 80.5 1.2 84.5 1.2 
69 79.3 2.2 76.3 2.0 83.3 1.3 77.1 1.1 
70 76.7 1.9 80.5 2.2 81.3 1.2 83.1 1.1 
71 79.9 2.2 79.9 1.9 82.5 1.2 80.7 1.1 
72 84.1 1.9 79.2 2.1 86.0 1.2 81.8 1.2 
73 76.2 2.1 79.9 2.0 83.2 1.3 84.5 1.0 
74 78.5 2.1 75.3 2.2 82.3 1.3 79.9 1.0 
75 78.3 2.0 73.8 2.2 79.9 1.3 77.6 1.1 
76 74.6 2.0 76.5 2.1 82.9 1.3 74.5 1.3 
77 75.5 2.0 83.8 2.0 78.4 1.4 81.3 1.5 
78 78.9 1.9 82.1 2.1 84.0 1.4 86.7 1.1 
79 74.0 2.1 80.0 2.0 80.8 1.2 82.9 1.1 
80 67.2 3.9 63.5 3.9 68.2 1.2 64.9 1.2 
81 62.0 2.3 66.1 2.5 72.4 1.1 72.6 1.0 
82 69.1 2.8 63.1 2.9 67.3 1.3 73.2 1.3 
83 68.3 2.2 64.1 2.3 68.0 1.2 65.6 1.1 
84 70.4 2.5 59.9 2.5 61.8 1.4 66.9 1.3 
85 69.5 2.0 61.4 2.1 65.1 1.2 66.9 1.1 
86 63.7 2.3 60.7 2.5 68.2 1.4 65.8 1.2 
87 65.1 1.9 65.6 2.0 67.3 1.4 71.5 1.2 
88 64.9 2.0 64.2 2.2 66.1 1.4 67.4 1.1 
89 60.8 2.0 65.6 2.2 67.3 1.2 64.2 1.5 
90 62.6 2.2 65.6 2.1 69.8 1.2 72.5 1.1 
91 63.7 2.1 61.7 2.0 66.1 1.2 67.7 1.1 
92 58.0 2.0 58.9 2.0 73.1 1.3 69.2 1.1 
93 64.4 2.0 60.8 1.9 71.5 1.2 69.2 1.1 
94 60.1 2.0 55.7 2.0 70.6 1.4 68.8 1.0 
95 57.6 2.0 55.2 2.0 65.1 1.2 66.8 1.1 
96 81.0 2.0 76.4 1.8 78.9 1.2 77.2 1.1 
97 76.6 1.9 78.4 2.1 85.7 1.1 87.1 1.0 
98 77.4 1.9 74.5 1.9 79.0 1.1 76.6 1.0 
99 86.0 1.8 86.7 1.9 83.1 1.3 77.0 1.1 
100 82.8 1.9 84.5 1.8 80.0 1.4 80.2 1.0 
101 80.8 2.1 80.0 1.9 80.1 1.0 75.5 1.5 
102 74.3 1.9 75.4 1.9 82.8 1.2 81.1 0.9 
103 78.5 1.8 73.9 1.9 76.4 1.1 77.1 1.4 
104 76.9 1.8 79.3 2.0 80.1 1.0 79.4 1.4 
105 76.8 2.1 79.8 1.9 84.5 1.1 87.0 1.0 
106 83.1 1.1 84.2 0.9 82.4 1.1 75.4 1.1 
107 72.0 1.8 76.2 1.9 84.3 1.1 84.4 1.4 
108 78.3 1.9 83.8 1.9 81.1 1.2 76.0 1.1 
109 80.3 1.9 83.4 1.9 82.7 1.2 81.1 1.0 
110 78.8 2.0 73.7 2.1 76.2 1.2 75.0 1.5 
111 80.2 1.9 75.1 1.9 76.9 1.1 80.4 1.2 
112 80.1 2.1 78.1 2.0 79.5 1.4 82.4 1.2 
113 82.8 2.0 82.1 2.2 82.2 1.3 83.9 1.0 
114 82.4 2.0 78.8 2.1 80.2 1.1 83.6 1.1 
115 80.1 1.9 80.7 2.2 81.2 1.2 83.3 1.1 
116 81.5 1.9 78.3 2.0 86.5 1.1 83.0 1.5 
117 80.7 2.0 83.3 1.9 82.3 1.2 83.8 1.0 
118 79.7 2.0 84.2 1.9 88.5 1.2 82.5 1.3 
119 76.5 2.1 79.2 1.9 85.7 1.2 85.3 1.1 
120 79.7 2.0 77.1 2.0 83.4 1.2 80.5 1.1 
121 77.0 1.9 78.8 2.2 82.2 1.3 77.0 1.1 
122 80.7 2.0 78.7 2.2 84.3 1.1 79.3 1.4 
123 72.8 2.0 75.2 2.0 80.2 1.3 85.0 1.4 
124 70.5 1.9 73.7 2.0 83.6 1.2 80.7 1.1 
125 73.3 1.9 75.6 2.1 82.7 1.2 78.9 1.5 
126 77.8 2.1 78.0 1.9 76.8 1.1 77.3 1.1 
127 73.0 1.9 77.3 2.2 86.6 1.2 74.9 1.3 
