Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 989
1 784
2 787
3 783
4 779
5 779
6 782
7 780
8 778
9 795
10 785
11 756
12 773
13 764
14 773
15 784
16 768
17 766
18 764
19 765
20 776
21 763
22 769
23 757
24 767
25 776
26 776
27 765
28 779
29 752
30 757
31 778
32 756
33 767
34 760
35 768
36 774
37 765
38 760
39 767
40 767
41 767
42 769
43 762
44 768
45 779
46 763
47 764
48 926
49 740
50 752
51 733
52 753
53 754
54 746
55 742
56 744
57 749
58 755
59 748
60 745
61 772
62 749
63 745
64 979
65 760
66 756
67 741
68 755
69 743
70 743
71 745
72 748
73 745
74 743
75 759
76 747
77 750
78 751
79 748
80 768
81 780
82 780
83 772
84 774
85 778
86 765
87 772
88 771
89 768
90 788
91 774
92 783
93 771
94 762
95 780
96 760
97 735
98 741
99 754
100 751
101 733
102 753
103 739
104 744
105 749
106 748
107 747
108 755
109 739
110 744
111 751
112 739
113 735
114 741
115 731
116 728
117 733
118 938
119 723
120 733
121 727
122 740
123 729
124 732
125 738
126 750
127 738
