Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 70.7 3.0 74.6 2.9 82.3 1.3 80.9 1.1 
1 76.0 2.7 80.1 2.9 84.6 1.1 86.7 1.1 
2 79.4 2.9 80.3 2.9 81.1 1.3 83.5 1.2 
3 75.1 2.9 80.1 2.6 81.1 1.3 83.7 1.1 
4 78.7 2.7 79.2 2.9 85.0 1.2 87.5 1.1 
5 80.9 2.6 85.7 2.6 77.8 1.4 85.6 1.3 
6 78.9 3.0 76.4 3.0 83.3 1.3 81.3 1.1 
7 75.4 2.9 78.8 2.9 82.0 1.4 78.0 1.2 
8 77.1 2.8 73.3 3.0 81.0 1.4 87.3 1.3 
9 76.3 3.0 73.7 2.7 80.3 1.2 76.4 1.2 
10 74.2 2.9 82.8 2.9 80.3 1.3 83.3 1.2 
11 71.3 2.7 75.0 2.8 86.0 1.3 84.1 1.5 
12 74.7 2.9 76.1 2.7 84.5 1.2 76.9 1.4 
13 74.3 2.9 71.0 2.7 86.1 1.2 86.8 1.1 
14 76.8 2.9 74.3 2.9 86.8 1.3 82.7 1.4 
15 70.4 2.8 77.5 2.9 84.7 1.2 81.0 1.2 
16 75.8 2.7 76.3 2.5 81.9 1.4 82.2 1.5 
17 70.2 2.6 72.8 2.6 80.3 1.2 83.0 1.2 
18 77.6 2.6 69.4 2.5 76.4 1.2 78.9 1.1 
19 73.9 2.8 76.2 2.7 78.6 1.5 83.7 1.1 
20 70.6 2.7 74.6 2.6 78.5 1.3 75.9 1.5 
21 73.5 2.7 69.0 2.7 75.4 1.3 73.0 1.2 
22 75.6 2.6 77.4 2.8 81.8 1.2 83.8 1.1 
23 71.6 2.8 69.3 2.6 79.0 1.5 81.2 1.6 
24 72.6 2.8 71.2 2.7 83.7 1.2 79.3 1.5 
25 75.3 2.8 70.6 2.8 77.0 1.4 73.6 1.2 
26 68.4 2.5 72.2 2.8 79.1 1.5 80.8 1.4 
27 77.6 2.6 73.1 2.6 79.5 1.2 79.6 1.2 
28 67.8 2.5 63.5 2.6 84.5 1.1 75.2 1.4 
29 72.1 2.7 65.9 2.7 79.4 1.2 77.5 1.1 
30 66.2 2.7 74.5 2.7 86.5 1.3 84.3 1.5 
31 75.0 2.6 70.2 2.8 78.2 1.3 78.9 1.2 
32 76.8 3.3 80.2 3.6 81.8 1.3 83.6 1.2 
33 79.8 3.0 81.3 3.0 78.1 1.5 85.2 1.2 
34 81.3 3.1 75.8 3.2 87.4 1.4 85.5 1.1 
35 72.3 2.7 75.5 3.0 81.2 1.3 84.2 1.2 
36 79.5 3.2 77.6 3.2 81.7 1.5 77.7 1.4 
37 77.1 3.0 75.6 2.7 81.8 1.3 82.9 1.3 
38 77.2 3.2 80.1 3.3 82.2 1.3 81.0 1.2 
39 73.8 2.7 76.2 2.9 80.9 1.3 76.5 1.2 
40 77.9 3.1 76.8 2.8 83.3 1.3 81.7 1.2 
41 84.4 2.9 82.5 2.9 83.3 1.4 87.1 1.2 
42 79.5 3.1 78.5 2.9 81.0 1.3 82.7 1.1 
43 75.8 2.8 78.8 2.7 83.9 1.4 86.8 1.2 
44 76.7 3.2 77.9 3.1 76.4 1.4 84.2 1.3 
45 77.3 2.8 81.3 2.8 80.0 1.2 85.4 1.3 
46 83.0 3.0 83.3 2.8 85.4 1.4 80.8 1.2 
47 73.2 2.9 77.2 2.8 80.4 1.3 77.0 1.2 
48 78.5 2.5 79.0 2.8 85.3 1.3 87.0 1.1 
49 85.8 2.7 81.4 2.5 84.8 1.2 88.3 1.2 
50 83.7 2.5 81.9 2.6 89.7 1.4 90.5 1.1 
51 84.2 2.5 82.3 2.6 86.5 1.4 90.6 1.1 
52 77.3 2.6 77.5 2.5 88.8 1.4 87.9 1.1 
53 82.3 2.9 83.0 2.6 85.7 1.2 93.6 1.3 
54 84.2 2.7 85.1 2.5 85.9 1.5 87.0 1.1 
55 83.3 2.6 86.6 2.6 92.5 1.3 87.0 1.3 
56 80.3 2.6 79.5 2.7 89.5 1.4 81.0 1.3 
57 85.4 2.5 83.0 2.5 92.7 1.4 88.7 1.1 
58 81.2 2.6 80.7 2.6 87.1 1.2 85.8 1.2 
59 83.2 2.5 84.5 2.6 91.4 1.2 92.8 1.6 
60 80.9 2.6 85.7 2.5 92.1 1.2 94.9 1.1 
61 87.6 2.6 83.0 2.6 86.1 1.3 87.5 1.3 
62 78.9 2.8 78.6 2.7 89.0 1.4 81.7 1.4 
63 81.7 3.1 82.7 2.9 87.7 1.4 89.8 1.2 
64 91.2 2.3 87.3 2.1 88.8 1.4 87.3 1.5 
65 86.0 2.2 84.5 2.4 85.2 1.3 90.0 1.4 
66 85.4 2.4 81.9 2.3 85.6 1.2 89.0 1.5 
67 87.4 2.4 84.7 2.4 83.1 1.3 80.5 1.1 
68 90.4 2.5 87.6 2.3 86.9 1.3 88.8 1.5 
