Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 72.1 2.3 74.7 2.2 81.1 1.1 81.0 1.1 
1 72.8 2.1 74.5 2.0 79.9 1.1 82.8 1.1 
2 83.7 2.0 81.0 2.0 81.1 1.2 76.8 1.1 
3 79.4 1.9 79.6 2.0 83.7 1.3 85.4 1.2 
4 77.8 2.0 77.3 2.1 84.3 1.1 81.6 1.1 
5 69.9 2.0 72.9 2.1 78.8 1.4 82.8 1.4 
6 72.3 2.1 74.5 2.2 81.9 1.4 80.8 1.1 
7 77.6 2.1 76.2 2.2 91.0 1.2 88.7 1.0 
8 74.0 2.1 74.9 2.4 80.8 1.1 82.8 1.1 
9 75.2 2.1 79.8 1.9 77.2 1.1 78.9 1.1 
10 74.9 2.1 73.7 2.1 84.5 1.1 75.6 1.2 
11 70.7 2.1 72.6 2.2 79.0 1.4 75.8 1.1 
12 73.3 2.1 72.6 2.3 83.2 1.1 81.7 1.1 
13 76.2 2.1 74.9 2.1 81.6 1.2 82.8 1.1 
14 73.7 2.4 79.4 2.3 84.2 1.2 80.7 1.1 
15 72.4 2.4 70.8 2.2 79.7 1.1 75.7 1.2 
16 74.6 2.0 83.4 2.1 79.8 1.1 77.5 1.2 
17 72.5 2.0 74.7 2.2 80.8 1.1 85.4 1.3 
18 64.6 1.9 66.9 2.1 76.5 1.2 79.9 1.1 
19 70.7 2.2 72.2 2.1 72.1 1.1 72.0 1.1 
20 69.5 2.0 71.6 2.2 74.5 1.3 76.1 1.1 
21 72.1 2.3 68.4 2.2 78.6 1.3 76.0 1.2 
22 72.0 2.0 76.3 2.0 74.8 1.3 84.0 1.2 
23 72.3 2.3 72.8 2.1 74.9 1.4 79.6 1.1 
24 75.6 1.9 73.5 2.0 81.4 1.2 85.3 1.3 
25 73.7 2.3 68.3 2.1 77.2 1.2 79.3 1.1 
26 74.0 2.3 72.8 2.0 77.5 1.2 79.2 1.1 
