Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 760
1 753
2 753
3 752
4 758
5 755
6 768
7 758
8 764
9 752
10 762
11 724
12 756
13 753
14 764
15 772
16 751
17 746
18 744
19 746
20 749
21 734
22 744
23 729
24 732
25 748
26 747
27 728
28 745
29 749
30 746
31 745
32 912
33 796
34 796
35 785
36 815
37 793
38 788
39 793
40 793
41 772
42 798
43 795
44 783
45 788
46 790
47 798
48 777
49 785
50 779
51 783
52 788
53 776
54 777
55 778
56 771
57 771
58 775
59 784
60 770
61 774
62 787
63 789
64 798
65 795
66 803
67 788
68 798
69 777
70 800
71 795
72 804
73 795
74 779
75 799
76 791
77 800
78 799
79 798
80 762
81 773
82 757
83 772
84 773
85 775
86 746
87 772
88 760
89 772
90 772
91 767
92 767
93 759
94 767
95 769
96 757
97 734
98 756
99 759
100 753
101 752
102 728
103 756
104 756
105 748
106 747
107 749
108 756
109 735
110 759
111 748
112 1022
113 906
114 979
115 772
116 770
117 757
118 1017
119 767
120 781
121 768
122 772
123 785
124 771
125 780
126 773
127 780
