Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 76.3 2.5 74.7 2.7 86.8 1.2 82.2 1.4 
1 78.2 2.4 76.3 2.6 84.3 1.2 82.0 1.2 
2 76.8 2.3 75.2 2.5 86.2 1.2 84.7 1.0 
3 71.3 2.4 75.0 2.5 79.7 1.2 77.0 1.1 
4 79.2 2.4 84.1 2.5 86.1 1.3 84.2 1.2 
5 76.1 2.3 77.7 2.5 80.5 1.2 85.4 1.3 
6 82.0 2.4 79.0 2.6 82.2 1.4 80.3 1.1 
7 82.5 2.5 81.1 2.5 81.4 1.3 87.9 1.2 
8 80.5 2.8 83.5 2.5 85.2 1.1 87.9 1.5 
9 84.9 2.3 74.0 2.5 87.7 1.2 87.2 1.5 
10 75.7 2.4 78.5 2.5 80.6 1.5 80.2 1.1 
11 77.2 2.5 78.5 2.7 81.7 1.3 84.4 1.1 
12 75.8 2.6 70.9 2.5 81.5 1.2 83.1 1.2 
13 75.9 2.4 80.6 2.5 84.7 1.1 84.5 1.1 
14 75.5 2.3 76.9 2.4 86.0 1.4 83.8 1.5 
15 83.1 2.5 80.3 2.5 89.8 1.2 88.2 1.1 
16 80.9 2.0 78.4 2.2 84.4 1.1 86.4 1.1 
17 80.7 2.3 76.6 2.0 85.7 1.1 88.1 1.2 
18 79.8 2.2 77.3 2.2 83.2 1.4 86.1 1.4 
19 76.4 2.0 78.4 2.2 83.1 1.4 81.9 1.1 
20 76.3 2.0 80.3 2.3 86.4 1.3 81.0 1.2 
21 72.9 2.5 71.8 2.2 84.5 1.1 85.2 1.4 
22 76.8 2.0 77.5 2.0 84.9 1.2 81.2 1.1 
23 75.3 2.4 74.2 2.1 77.9 1.3 86.7 1.2 
24 83.4 2.2 80.1 2.2 87.5 1.1 85.0 1.0 
25 78.2 2.1 81.3 2.3 83.8 1.4 86.6 1.2 
26 78.8 2.2 81.1 2.1 84.2 1.1 80.8 1.1 
27 78.6 2.2 76.5 2.1 86.5 1.3 83.7 1.4 
28 71.8 2.0 71.4 1.9 85.6 1.3 89.1 1.3 
29 74.4 2.2 74.5 2.1 80.5 1.1 81.4 1.5 
30 76.1 2.0 76.4 2.1 84.3 1.2 88.4 1.2 
31 71.8 2.1 79.3 2.1 84.2 1.1 81.6 1.1 
32 67.9 3.2 71.0 2.9 80.1 1.4 82.7 1.1 
33 78.5 2.8 76.8 2.6 81.3 1.4 79.3 1.5 
34 72.5 2.9 72.3 2.9 76.0 1.1 74.0 1.2 
35 74.3 2.6 72.2 2.4 80.6 1.1 83.1 1.1 
36 72.8 3.1 75.7 2.9 83.1 1.3 78.3 1.3 
37 71.1 2.4 82.3 2.4 76.3 1.1 79.0 1.1 
38 78.1 2.7 75.8 2.5 81.4 1.4 80.2 1.0 
39 72.0 2.5 77.5 2.3 78.4 1.3 80.2 1.1 
40 72.4 2.5 76.6 2.5 82.3 1.3 80.6 1.0 
41 76.2 2.6 73.3 2.6 77.8 1.2 76.5 1.0 
42 73.3 2.9 71.0 2.6 83.2 1.3 78.9 1.5 
43 76.1 2.3 70.1 2.4 80.3 1.0 77.7 1.1 
44 76.3 2.8 72.0 3.0 84.5 1.2 76.2 1.3 
45 72.7 2.3 72.9 2.3 79.4 1.2 76.4 1.1 
46 69.3 2.5 72.8 2.4 78.8 1.3 76.2 1.1 
47 75.1 2.4 64.4 2.4 76.7 1.3 73.4 1.2 
48 65.1 1.9 67.0 2.0 74.3 1.2 72.2 1.4 
49 65.3 2.1 67.7 2.1 71.6 1.1 77.3 1.2 
50 71.0 2.1 66.2 2.1 75.5 1.1 73.5 1.1 
51 68.1 2.0 73.5 1.9 78.0 1.2 72.8 1.1 
52 72.5 2.0 71.7 1.9 78.7 1.1 75.6 1.2 
53 66.0 2.0 72.8 2.0 73.8 1.1 75.8 1.0 
54 68.7 2.0 73.5 2.0 74.9 1.3 78.5 1.0 
55 70.4 2.2 69.6 2.0 80.1 1.1 74.0 1.3 
56 67.7 1.9 64.8 1.8 72.2 1.1 74.9 1.1 
57 67.5 2.0 70.7 2.0 67.3 1.2 74.5 1.3 
58 69.6 1.9 66.3 2.1 76.1 1.1 73.7 1.1 
59 68.8 2.2 72.5 1.9 72.4 1.0 73.5 1.5 
60 72.1 2.1 69.0 1.9 73.4 1.3 78.8 1.2 
61 68.2 2.2 76.4 2.2 69.2 1.2 79.0 1.2 
62 71.0 2.1 66.1 2.2 74.0 1.3 76.9 1.3 
63 61.6 2.4 64.2 2.3 69.8 1.2 71.3 1.0 
64 78.9 2.0 72.9 2.0 81.0 1.2 87.3 1.1 
65 81.6 2.1 78.6 2.0 79.9 1.1 78.3 1.1 
66 80.3 1.8 79.1 2.0 82.3 1.2 80.5 1.0 
67 84.1 1.9 80.5 1.9 87.1 1.1 83.7 1.5 
68 79.0 1.9 79.5 1.8 87.9 1.1 85.4 1.0 
69 79.2 2.2 79.5 1.8 84.4 1.2 81.9 1.0 
70 82.4 2.0 81.2 1.9 78.0 1.2 79.7 1.0 
71 80.9 1.9 80.6 1.8 87.1 1.1 84.7 1.0 
72 82.0 1.9 82.9 1.9 81.5 1.2 84.6 1.2 
73 81.2 1.9 84.3 1.8 86.1 1.1 84.5 0.9 
74 80.2 1.9 81.8 2.0 88.5 1.2 85.2 1.1 
75 76.0 1.9 79.6 1.8 80.9 1.1 84.2 1.1 
76 77.5 1.9 77.9 1.9 84.0 1.1 79.3 1.4 
77 76.6 2.0 78.9 1.9 86.7 1.1 84.3 1.1 
78 73.7 2.0 77.0 2.0 80.3 1.1 81.0 1.5 
