Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 19 969
1 21 917
2 19 925
3 16 959
4 17 968
5 21 956
6 6 989
7 9 914
8 29 924
9 23 993
10 18 926
11 19 911
12 21 915
13 16 999
14 11 902
15 17 924
16 6 994
17 6 899
18 6 973
19 6 971
20 7 984
21 9 936
22 6 970
23 6 887
24 6 926
25 7 995
26 7 978
27 6 989
28 6 935
29 6 955
30 7 976
31 6 957
32 12 924
33 9 908
34 6 892
35 14 912
36 10 916
37 9 991
38 19 917
39 11 983
40 13 902
41 21 907
42 8 999
43 7 912
44 11 916
45 17 910
46 13 918
47 13 985
48 15 917
49 16 908
50 7 987
51 16 922
52 10 909
53 11 907
54 14 911
55 18 910
56 21 909
57 18 913
58 13 920
59 12 913
60 14 903
61 6 990
62 18 912
63 11 957
64 12 906
65 18 916
66 18 923
67 22 909
68 16 911
69 22 907
70 16 904
71 10 908
72 20 917
73 24 907
74 17 906
75 19 912
76 27 911
77 18 895
78 21 910
79 7 973
80 10 962
81 19 916
82 15 904
83 19 904
84 20 913
85 20 930
86 10 919
87 19 904
88 14 900
89 19 906
90 24 901
91 20 899
92 12 921
93 27 913
94 20 907
95 23 915
96 6 992
97 38 940
98 46 952
99 43 966
100 42 942
101 23 966
102 22 993
103 10 945
104 31 920
105 39 927
106 31 992
107 37 936
108 21 945
109 22 939
110 43 947
111 27 932
112 22 944
113 17 932
114 17 969
115 16 929
116 7 946
117 14 945
118 18 926
119 12 931
120 20 934
121 19 939
122 21 938
123 11 927
124 8 925
125 15 929
126 10 920
127 18 971
