Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 76.7 2.2 76.0 2.1 78.6 1.4 83.8 1.0 
1 72.1 2.1 71.4 2.3 77.8 1.2 81.1 1.4 
2 80.5 2.1 74.6 2.1 84.0 1.1 80.3 1.0 
3 70.8 2.1 73.6 2.0 83.3 1.1 80.3 1.0 
4 75.5 2.1 78.1 2.3 81.9 1.1 84.0 1.0 
5 69.9 2.1 72.4 2.1 79.1 1.3 81.6 1.5 
6 75.0 2.3 76.8 2.3 78.7 1.4 80.3 1.4 
7 79.4 2.1 78.3 2.2 80.4 1.3 79.5 1.5 
8 73.7 2.2 74.5 2.1 80.8 1.1 83.9 1.0 
9 71.1 2.3 73.2 2.0 81.3 1.1 83.6 1.0 
10 79.1 2.2 77.7 2.1 81.0 1.1 83.3 1.1 
11 76.6 2.1 74.9 2.1 78.3 1.2 76.3 1.0 
12 70.2 2.3 69.1 2.0 78.5 1.2 80.1 1.1 
13 68.1 2.2 71.6 2.2 79.4 1.3 84.5 1.1 
14 74.5 2.2 78.6 2.0 84.7 1.3 84.4 0.9 
15 67.7 2.1 72.5 2.3 75.1 1.2 70.1 1.3 
16 69.1 2.0 68.6 1.9 76.6 1.1 79.2 1.1 
17 71.7 2.0 71.6 2.0 72.1 1.1 77.2 1.2 
18 66.3 2.1 62.8 2.2 76.6 1.1 80.4 1.2 
19 69.7 2.2 73.1 2.2 82.2 1.1 80.5 0.9 
20 71.2 2.0 70.8 2.0 75.1 1.2 82.5 1.3 
21 74.6 2.3 79.1 2.1 77.1 1.2 82.3 1.4 
22 68.8 1.9 70.6 2.0 78.8 1.4 81.0 1.5 
23 65.7 2.1 71.6 2.2 79.7 1.1 77.5 1.1 
24 71.0 2.2 68.5 2.1 76.4 1.3 75.7 1.5 
25 68.7 2.3 71.1 2.0 85.6 1.3 84.7 0.9 
26 70.5 2.2 66.9 2.1 73.7 1.3 78.3 1.4 
27 72.8 2.1 81.1 2.1 71.8 1.3 76.8 1.2 
28 70.8 2.0 69.5 2.0 77.8 1.4 75.4 1.5 
29 67.4 2.2 68.7 2.0 75.2 1.2 73.3 1.1 
30 70.7 2.1 68.0 1.9 76.3 1.4 78.7 1.1 
31 62.8 2.1 65.0 2.0 76.4 1.2 75.8 1.0 
32 79.0 3.2 82.5 3.2 91.8 1.2 89.6 1.2 
33 92.1 2.9 84.7 2.9 92.7 1.2 87.8 1.1 
34 88.6 2.9 85.0 2.9 89.9 1.3 92.0 1.1 
35 88.6 2.6 87.7 2.5 89.2 1.3 82.6 1.4 
36 83.7 2.9 87.0 3.0 89.3 1.3 93.6 1.4 
37 82.2 2.5 85.2 2.3 87.8 1.2 83.8 1.2 
38 82.1 2.8 77.9 2.8 84.1 1.4 92.8 1.2 
39 85.4 2.3 84.0 2.6 90.5 1.5 88.8 1.2 
40 79.1 2.6 83.8 2.6 84.2 1.3 87.0 1.1 
41 83.5 2.7 88.1 2.8 86.6 1.4 91.3 1.2 
42 79.4 2.9 75.8 2.6 89.6 1.3 91.3 1.1 
43 82.7 2.7 85.1 2.5 84.2 1.2 89.7 1.4 
44 80.7 3.1 82.6 2.9 85.9 1.4 88.3 1.2 
45 77.6 2.6 81.3 2.6 85.9 1.3 87.8 1.1 
46 83.0 2.4 83.6 2.7 92.7 1.2 95.3 1.2 
47 84.0 2.6 81.3 2.7 94.4 1.4 92.5 1.1 
48 65.7 2.3 64.9 2.6 72.8 1.2 74.8 1.1 
49 66.9 2.4 65.3 2.4 74.7 1.2 72.8 1.1 
50 65.7 2.6 72.6 2.3 75.5 1.2 71.0 1.5 
51 70.0 2.4 69.0 2.5 72.5 1.2 75.7 1.1 
52 68.7 2.4 73.4 2.4 74.2 1.4 72.5 1.1 
53 64.1 2.5 61.9 2.6 74.9 1.2 72.6 1.1 
54 66.8 2.6 67.6 2.4 73.4 1.2 74.9 1.2 
55 65.9 2.6 68.5 2.5 78.3 1.2 75.3 1.6 
56 68.3 2.6 68.9 2.3 72.0 1.2 75.5 1.2 
57 64.4 2.5 61.5 2.4 74.7 1.5 77.0 1.4 
58 74.2 2.5 68.8 2.4 77.1 1.3 75.6 1.6 
59 61.8 2.8 63.9 2.5 73.7 1.2 75.4 1.2 
60 64.6 2.4 68.7 2.4 69.2 1.1 71.4 1.1 
61 67.0 2.5 72.8 2.5 74.2 1.4 64.7 1.1 
62 67.4 2.6 65.4 2.7 72.5 1.2 74.8 1.2 
63 67.6 2.9 71.9 2.8 72.2 1.2 75.0 1.1 
64 63.7 2.1 57.7 2.1 67.9 1.2 64.2 1.1 
65 55.8 2.2 61.6 2.1 63.3 1.2 60.1 1.5 
66 59.9 2.0 58.9 2.2 66.2 1.3 64.8 1.1 
67 67.8 2.1 66.6 2.0 62.6 1.4 66.2 1.4 
68 67.9 2.1 65.2 2.1 63.9 1.2 56.6 1.2 
69 60.7 2.4 61.1 2.3 75.5 1.2 69.9 1.3 
70 67.0 2.2 66.0 2.3 67.4 1.4 71.4 1.1 
71 56.7 2.3 60.1 2.1 65.9 1.4 62.7 1.4 
72 60.5 2.1 64.5 2.3 68.7 1.1 68.2 1.0 
73 60.0 2.1 64.6 2.1 61.5 1.2 61.1 1.1 
74 65.3 2.1 65.1 2.1 65.9 1.2 68.0 1.0 
75 59.7 2.2 60.0 2.3 70.6 1.4 67.1 1.5 
76 55.9 2.1 60.1 2.2 63.8 1.1 62.7 1.6 
77 62.3 2.2 60.8 2.4 68.8 1.2 63.8 1.1 
78 61.5 2.3 57.5 2.3 66.5 1.2 66.7 1.1 
79 55.7 2.2 60.4 2.2 57.5 1.3 63.0 1.3 
80 75.8 4.5 78.6 4.1 90.8 1.5 95.3 1.2 
81 81.8 2.6 81.3 2.3 91.0 1.3 88.9 1.1 
82 87.1 2.9 84.7 3.1 83.0 1.5 85.2 1.5 
83 85.0 2.1 79.9 2.2 84.5 1.3 92.7 1.1 
84 79.9 2.5 85.2 2.5 86.4 1.2 84.5 1.0 
85 83.7 2.1 82.1 2.1 82.5 1.4 85.4 1.4 
86 82.2 2.5 82.2 2.3 87.6 1.2 82.6 1.4 
87 88.2 2.0 84.5 2.1 86.9 1.4 89.6 1.5 
88 83.2 2.3 83.6 2.4 91.8 1.2 89.5 1.1 
89 81.7 2.2 77.2 2.2 88.1 1.2 84.2 1.1 
90 81.2 2.1 83.6 2.0 88.1 1.1 88.1 1.0 
91 78.6 2.2 80.7 2.3 84.6 1.2 87.0 1.1 
92 75.7 2.2 78.1 2.3 83.4 1.4 87.4 1.1 
93 70.9 2.0 77.0 2.1 82.9 1.4 87.2 1.1 
94 81.0 2.0 86.4 2.0 81.8 1.2 84.0 1.1 
95 78.4 2.1 81.5 2.3 88.6 1.2 83.2 1.4 
96 75.5 1.9 72.4 2.0 80.1 1.1 76.7 1.0 
97 76.0 1.9 73.2 1.9 80.5 1.1 80.3 1.0 
98 82.7 2.1 84.8 2.1 84.7 1.1 79.6 1.2 
99 80.3 2.0 78.0 2.0 82.8 1.2 80.1 1.5 
100 75.1 2.1 80.5 1.9 84.6 1.1 79.5 1.2 
101 79.1 1.9 79.0 1.9 77.6 1.2 81.0 1.4 
102 83.2 1.9 77.9 2.1 78.6 1.3 80.0 1.1 
103 77.8 2.1 80.4 2.0 81.0 1.1 83.1 1.0 
104 73.9 2.0 76.9 1.9 79.2 1.2 77.6 1.1 
105 69.7 1.9 71.7 1.9 83.2 1.2 74.3 1.4 
106 76.9 1.9 79.0 1.9 74.9 1.4 80.0 1.1 
107 70.2 2.1 73.9 2.2 82.8 1.2 80.2 1.4 
108 74.4 2.1 82.2 2.0 83.6 1.1 81.4 1.1 
