Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 724
1 730
2 716
3 727
4 727
5 713
6 942
7 724
8 720
9 715
10 728
11 723
12 723
13 718
14 723
15 716
16 866
17 776
18 771
19 775
20 771
21 775
22 770
23 765
24 772
25 785
26 781
27 766
28 779
29 781
30 758
31 768
32 727
33 723
34 723
35 721
36 725
37 722
38 718
39 728
40 719
41 720
42 724
43 727
44 725
45 718
46 724
47 723
48 773
49 786
50 783
51 765
52 785
53 786
54 779
55 775
56 791
57 768
58 787
59 791
60 781
61 772
62 785
63 787
64 752
65 745
66 747
67 743
68 752
69 743
70 738
71 751
72 737
73 735
74 745
75 735
76 740
77 736
78 726
79 748
80 784
81 778
82 780
83 778
84 783
85 757
86 782
87 777
88 739
89 774
90 779
91 781
92 785
93 693
94 764
95 785
96 1015
97 744
98 781
99 782
100 755
101 746
102 763
103 785
104 780
105 782
106 783
107 784
108 775
109 771
110 778
111 780
112 964
113 1010
114 1023
115 756
116 765
117 873
118 780
119 761
120 780
121 760
122 749
123 769
124 779
125 759
126 768
127 768
