Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 74.7 2.4 71.2 2.2 85.1 1.1 81.0 1.2 
1 75.2 2.5 75.4 2.2 82.0 1.1 85.2 1.0 
2 79.1 2.0 76.5 2.3 81.2 1.3 81.8 1.4 
3 73.5 2.1 76.6 2.1 82.8 1.2 85.0 1.1 
4 68.0 2.4 71.9 2.1 80.0 1.3 80.9 0.9 
5 72.7 1.9 68.3 2.2 79.2 1.3 75.0 1.4 
6 74.2 2.4 72.8 2.1 77.3 1.2 77.2 1.1 
7 73.2 2.2 75.6 2.1 79.7 1.2 81.3 1.5 
8 82.4 2.3 72.3 2.4 77.0 1.1 78.7 1.4 
9 79.4 2.1 76.5 2.1 82.5 1.2 84.2 1.0 
10 68.9 2.2 72.9 2.5 72.2 1.2 78.7 1.2 
11 72.4 2.5 70.8 2.2 82.8 1.1 85.0 1.0 
12 75.4 2.3 70.5 2.1 82.5 1.2 84.0 1.0 
13 74.1 2.2 69.1 2.1 86.7 1.3 84.3 1.4 
14 78.2 2.2 79.2 2.1 83.6 1.4 87.8 1.2 
15 71.0 2.4 80.0 2.1 79.5 1.3 81.8 1.4 
16 70.5 2.3 66.5 2.1 72.2 1.1 72.0 1.1 
17 57.9 2.4 63.0 2.3 67.2 1.3 66.2 1.4 
18 62.3 2.2 66.2 2.1 72.9 1.2 79.1 1.4 
19 66.5 2.1 68.4 2.2 73.4 1.4 69.6 1.1 
20 63.2 2.2 65.8 2.3 71.5 1.4 74.6 1.1 
21 68.1 2.2 66.2 2.3 69.7 1.3 66.2 1.4 
22 69.8 2.2 65.5 2.2 73.7 1.4 72.2 0.9 
23 67.4 2.4 63.7 2.1 61.7 1.2 66.1 1.2 
24 64.2 2.3 67.0 2.1 76.1 1.1 73.0 1.1 
25 65.8 2.2 61.5 2.2 71.7 1.2 69.2 1.1 
26 56.6 2.4 57.2 2.2 66.6 1.3 71.4 1.1 
27 61.4 2.2 59.1 2.3 75.8 1.1 73.7 1.1 
28 66.3 2.4 64.2 2.2 68.3 1.2 73.6 1.4 
29 60.6 2.3 61.2 2.1 72.2 1.1 68.8 1.1 
30 67.4 2.2 63.8 2.1 74.2 1.2 71.8 1.4 
31 59.5 2.3 64.8 2.4 65.4 1.2 67.7 1.1 
32 73.2 2.8 72.9 3.1 77.2 1.2 79.7 1.1 
33 70.8 2.7 72.9 2.7 82.3 1.3 80.3 1.2 
34 73.2 2.7 73.2 2.7 79.8 1.4 83.8 1.1 
35 77.3 2.5 75.5 2.6 79.2 1.3 75.9 1.4 
36 72.3 3.0 74.2 2.9 84.4 1.1 83.7 1.4 
37 67.9 2.3 76.3 2.4 81.2 1.4 78.2 1.3 
38 76.2 2.6 79.3 2.6 78.0 1.2 80.4 1.3 
39 77.2 2.3 76.8 2.3 79.8 1.4 81.0 1.5 
40 74.0 2.4 73.4 2.3 71.7 1.2 76.6 1.1 
41 73.0 2.5 68.6 2.5 78.2 1.3 72.8 1.2 
42 70.7 2.6 70.0 2.6 76.5 1.1 79.5 1.1 
43 65.7 2.3 70.5 2.5 78.2 1.3 80.7 1.5 
44 73.0 2.8 72.0 2.6 78.8 1.2 79.1 1.1 
45 72.6 2.3 71.0 2.4 80.9 1.4 77.0 1.1 
46 72.9 2.4 71.2 2.6 84.7 1.2 78.3 1.4 
47 76.9 2.3 69.7 2.5 79.8 1.4 77.5 1.1 
48 52.9 2.2 54.5 2.4 62.7 1.2 63.2 1.1 
49 49.7 2.3 53.1 2.3 61.5 1.2 63.9 1.0 
50 53.8 2.2 54.1 2.1 60.7 1.4 56.7 1.1 
51 53.5 2.3 57.7 2.2 63.9 1.2 59.1 1.4 
52 56.4 2.2 60.0 2.1 63.2 1.5 66.9 1.1 
53 59.2 2.3 52.9 2.3 59.0 1.5 62.1 1.3 
54 54.7 2.3 55.8 2.4 58.7 1.4 60.4 1.1 
55 59.9 2.3 54.6 2.2 61.0 1.2 63.0 1.1 
56 55.1 2.4 56.1 2.4 62.7 1.2 61.1 1.1 
57 51.3 2.5 49.6 2.2 55.9 1.3 57.5 1.4 
58 53.8 2.3 56.7 2.2 56.9 1.4 54.4 1.3 
59 50.5 2.4 47.5 2.3 55.3 1.4 58.4 1.2 
60 55.8 2.3 62.0 2.2 57.4 1.3 59.6 1.1 
61 53.9 2.4 60.4 2.5 57.8 1.3 60.0 1.1 
62 55.6 2.4 53.3 2.2 60.4 1.2 54.6 1.4 
63 59.0 2.5 53.0 2.7 67.2 1.3 59.7 1.3 
64 72.7 2.0 74.6 1.8 76.2 1.1 80.0 1.1 
65 74.5 1.8 74.9 1.8 70.9 1.2 71.3 1.1 
66 68.6 1.8 71.1 1.8 69.8 1.2 72.4 1.3 
67 72.9 2.0 66.1 2.0 70.3 1.2 73.7 1.5 
68 66.2 2.0 72.4 1.9 71.9 1.3 73.1 1.5 
69 70.0 1.9 68.3 1.9 72.1 1.1 74.7 1.1 
70 73.0 1.8 69.3 1.9 70.3 1.2 72.3 1.3 
71 66.2 2.1 71.3 1.9 75.1 1.2 73.2 1.1 
72 68.6 1.9 72.7 2.0 68.6 1.1 70.8 1.1 
73 65.3 2.0 73.5 1.9 72.1 1.1 72.4 1.0 
74 68.6 2.0 66.9 1.9 70.2 1.2 68.1 1.0 
75 69.0 2.0 69.6 1.9 70.4 1.4 74.4 1.2 
76 65.2 1.9 71.4 1.9 74.7 1.4 79.7 1.0 
77 70.0 2.0 67.5 2.1 72.3 1.2 69.8 1.1 
78 73.6 1.9 69.3 1.9 68.9 1.1 70.7 1.1 
79 78.0 1.9 75.3 2.0 75.5 1.3 78.4 1.0 
