Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 734
1 730
2 730
3 742
4 730
5 738
6 746
7 740
8 741
9 732
10 725
11 712
12 729
13 795
14 741
15 731
16 774
17 775
18 770
19 772
20 767
21 760
22 774
23 764
24 768
25 769
26 776
27 771
28 762
29 773
30 777
31 764
32 759
33 769
34 770
35 776
36 785
37 776
38 765
39 767
40 780
41 767
42 775
43 797
44 780
45 775
46 777
47 780
48 762
49 791
50 775
51 769
52 774
53 774
54 781
55 771
56 780
57 783
58 782
59 769
60 769
61 783
62 784
63 777
64 784
65 780
66 792
67 776
68 785
69 785
70 782
71 785
72 793
73 790
74 784
75 784
76 782
77 778
78 785
79 794
80 787
81 788
82 783
83 776
84 778
85 788
86 781
87 779
88 775
89 778
90 794
91 790
92 777
93 728
94 776
95 791
96 894
97 715
98 758
99 771
100 754
101 743
102 691
103 755
104 760
105 747
106 760
107 764
108 761
109 751
110 763
111 759
112 764
113 775
114 765
115 760
116 755
117 779
118 766
119 749
120 771
121 763
122 767
123 778
124 769
125 762
126 768
127 781
