Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 27 998
1 25 990
2 25 934
3 13 915
4 14 928
5 26 928
6 34 947
7 19 929
8 27 936
9 14 930
10 24 950
11 25 959
12 29 937
13 27 992
14 24 930
15 36 949
16 21 955
17 36 941
18 23 995
19 31 935
20 21 937
21 29 941
22 30 938
23 23 958
24 36 939
25 35 970
26 34 955
27 35 984
28 27 935
29 37 933
30 32 919
31 34 933
32 23 993
33 21 927
34 10 975
35 11 926
36 16 932
37 21 918
38 23 929
39 20 948
40 18 908
41 12 946
42 9 926
43 20 930
44 21 996
45 18 913
46 19 934
47 14 929
48 15 969
49 10 925
50 14 934
51 19 954
52 10 896
53 17 940
54 14 918
55 22 921
56 13 916
57 13 926
58 6 912
59 16 952
60 23 917
61 15 912
62 16 919
63 20 993
64 11 933
65 25 940
66 16 940
67 15 915
68 13 920
69 10 931
70 20 939
71 14 947
72 13 911
73 20 964
74 21 949
75 18 928
76 19 920
77 22 918
78 31 929
79 22 931
80 21 995
81 21 936
82 31 954
83 23 938
84 29 931
85 32 936
86 21 926
87 29 955
88 29 941
89 31 927
90 33 949
91 23 936
92 36 939
93 14 968
94 31 926
95 35 936
96 23 940
97 19 939
98 22 930
99 17 928
100 22 940
101 31 937
102 19 915
103 14 929
104 29 958
105 22 924
106 25 931
107 35 963
108 31 942
109 26 933
110 21 937
111 22 981
112 22 957
113 32 945
114 25 948
115 34 962
116 20 943
117 19 929
118 30 937
119 19 994
120 28 944
121 34 948
122 25 945
123 35 943
124 33 932
125 32 953
126 26 941
127 37 941
