Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 67.6 2.4 70.1 2.5 67.9 1.3 77.6 1.3 
1 71.5 2.3 68.8 2.5 75.3 1.2 75.9 1.1 
2 70.9 2.2 70.8 2.2 80.1 1.2 79.9 1.1 
3 75.9 2.2 75.7 2.5 81.6 1.3 83.3 1.2 
4 73.7 2.4 76.7 2.3 75.4 1.3 75.7 1.1 
5 66.6 2.1 71.3 2.2 74.7 1.4 71.4 1.6 
6 71.9 2.2 74.3 2.3 78.3 1.3 80.1 1.1 
7 68.9 2.5 71.2 2.3 83.7 1.3 79.5 1.6 
8 72.6 2.6 69.0 2.3 83.5 1.3 79.9 1.2 
9 67.7 2.3 64.9 2.5 73.3 1.3 80.2 1.2 
10 76.2 2.6 76.9 2.4 83.5 1.3 80.9 1.1 
11 74.7 2.5 68.6 2.4 77.9 1.3 77.7 1.1 
12 77.6 2.5 75.8 2.5 78.2 1.4 80.4 1.1 
13 75.0 2.4 73.5 2.3 79.6 1.2 77.3 1.2 
14 71.8 2.2 70.3 2.5 81.1 1.3 75.9 1.3 
15 74.5 2.5 70.0 2.5 78.6 1.3 76.7 1.1 
16 72.5 2.2 70.4 2.4 75.5 1.2 73.9 1.2 
17 64.9 2.7 70.1 2.5 72.3 1.5 72.6 1.1 
18 68.8 2.5 68.9 2.4 80.2 1.3 77.5 1.2 
19 71.4 2.6 66.0 2.5 77.0 1.4 72.9 1.2 
20 66.5 2.4 68.1 2.7 74.7 1.4 72.7 1.1 
21 64.5 2.7 67.7 2.6 78.0 1.3 76.9 1.2 
22 70.1 2.6 71.2 2.3 77.1 1.3 73.5 1.2 
23 65.8 2.6 70.7 2.6 79.2 1.3 77.0 1.2 
24 68.2 2.4 65.1 2.5 78.7 1.5 72.3 1.2 
25 68.7 2.5 60.0 2.6 77.8 1.3 79.2 1.2 
26 64.4 2.5 69.4 2.5 72.2 1.3 77.2 1.3 
27 66.9 2.8 66.9 2.5 74.2 1.5 76.4 1.5 
28 59.6 2.4 64.1 2.5 79.0 1.3 74.2 1.4 
29 70.5 2.4 66.2 2.5 74.7 1.3 72.5 1.1 
30 66.8 2.4 66.5 2.6 73.7 1.5 69.9 1.3 
31 64.2 2.5 66.8 2.5 78.6 1.2 78.9 1.2 
32 92.6 3.1 93.0 3.3 96.0 1.3 92.1 1.2 
33 87.2 2.8 88.5 3.0 95.6 1.5 98.4 1.4 
34 95.6 2.9 93.6 3.0 98.9 1.4 96.2 1.2 
35 85.0 2.8 94.5 2.8 96.9 1.3 92.8 1.2 
