Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 994
1 7 974
2 9 931
3 8 909
4 10 921
5 15 926
6 14 920
7 10 966
8 8 974
9 10 918
10 10 910
11 6 908
12 11 941
13 10 926
14 16 929
15 17 932
16 15 933
17 18 938
18 12 908
19 7 920
20 15 924
21 18 912
22 21 915
23 15 916
24 24 927
25 22 932
26 16 907
27 6 921
28 13 901
29 17 915
30 12 930
31 16 930
32 11 932
33 21 927
34 12 927
35 23 938
36 20 930
37 12 937
38 25 939
39 11 919
40 23 951
41 24 934
42 24 933
43 22 927
44 15 918
45 25 941
46 14 928
47 25 929
48 25 920
49 11 916
50 11 915
51 12 923
52 23 935
53 28 939
54 29 951
55 16 925
56 15 916
57 26 936
58 20 924
59 29 932
60 25 916
61 11 933
62 23 914
63 36 934
64 17 922
65 7 909
66 11 906
67 18 925
68 13 927
69 11 917
70 13 918
71 9 905
72 13 918
73 24 917
74 16 904
75 16 918
76 8 900
77 19 919
78 17 916
79 11 935
80 25 944
81 10 932
82 29 928
83 24 939
84 23 928
85 29 938
86 17 916
87 22 929
88 20 934
89 10 924
90 24 933
91 25 922
92 13 905
93 22 938
94 23 922
95 21 913
96 10 924
97 15 937
98 15 930
99 14 927
100 8 914
101 19 933
102 10 930
103 16 941
104 6 919
105 18 926
106 7 924
107 14 930
108 6 936
109 12 919
110 17 926
111 23 933
112 11 919
113 13 933
114 12 908
115 15 917
116 7 902
117 15 904
118 16 909
119 17 913
120 13 906
121 13 922
122 7 910
123 20 908
124 18 912
125 12 920
126 13 914
127 18 923
