Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 708
1 722
2 707
3 711
4 721
5 724
6 713
7 727
8 720
9 724
10 715
11 696
12 713
13 713
14 713
15 714
16 757
17 754
18 751
19 755
20 763
21 747
22 751
23 752
24 751
25 760
26 770
27 744
28 754
29 757
30 745
31 756
32 764
33 755
34 755
35 756
36 762
37 755
38 755
39 761
40 759
41 756
42 766
43 755
44 755
45 761
46 762
47 754
48 908
49 753
50 748
51 756
52 739
53 750
54 748
55 759
56 759
57 750
58 743
59 752
60 752
61 752
62 745
63 746
64 904
65 735
66 734
67 739
68 731
69 717
70 736
71 727
72 736
73 725
74 732
75 733
76 744
77 876
78 737
79 730
80 761
81 765
82 760
83 767
84 764
85 758
86 735
87 767
88 769
89 769
90 777
91 761
92 764
93 716
94 761
95 775
96 919
97 743
98 766
99 761
100 782
101 779
102 761
103 895
104 773
105 760
106 776
107 761
108 793
109 747
110 759
111 761
112 998
113 785
114 985
115 792
116 945
117 855
118 780
119 776
120 786
121 780
122 776
123 784
124 789
125 794
126 797
127 793
