Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 69.4 2.3 72.0 2.3 72.8 1.3 80.0 1.1 
1 67.5 2.4 70.5 2.2 80.7 1.2 77.0 1.1 
2 70.8 2.4 70.4 2.1 75.3 1.2 73.5 1.1 
3 72.2 2.4 67.8 2.3 70.0 1.2 74.7 1.1 
4 62.4 2.3 70.5 2.4 78.4 1.3 79.9 1.0 
5 67.6 2.2 67.6 2.1 81.4 1.3 72.7 1.3 
6 75.2 2.3 65.1 2.3 81.0 1.2 75.1 1.4 
7 65.0 2.3 69.0 2.3 70.7 1.3 76.5 1.1 
8 73.3 2.4 67.5 2.5 82.7 1.2 80.5 1.0 
9 67.4 2.5 68.4 2.1 77.2 1.2 79.1 1.2 
10 72.1 2.5 69.3 2.5 75.9 1.2 73.2 1.2 
11 71.3 2.5 75.6 2.5 71.4 1.2 76.5 1.2 
12 68.7 2.6 74.9 2.4 72.2 1.2 76.2 1.2 
13 70.3 2.5 72.1 2.2 77.6 1.2 80.0 1.0 
14 69.0 2.3 65.1 2.4 77.9 1.2 79.8 1.1 
15 69.4 2.5 66.8 2.5 79.5 1.2 70.0 1.3 
16 88.3 2.5 91.6 2.5 96.5 1.3 99.5 1.2 
17 91.7 2.7 88.8 2.6 94.5 1.6 96.0 1.2 
18 89.2 2.5 91.6 2.6 96.1 1.3 97.5 1.6 
19 88.1 2.9 86.3 2.5 99.0 1.4 100.2 1.1 
20 88.1 2.5 89.0 2.6 93.3 1.4 92.7 1.3 
21 87.0 2.6 89.6 2.7 95.8 1.3 92.8 1.3 
22 91.5 2.6 89.4 2.6 95.5 1.3 93.2 1.2 
23 89.7 2.5 92.7 2.7 93.8 1.5 91.7 1.2 
24 94.0 2.6 85.7 2.5 96.6 1.3 99.0 1.2 
25 88.2 2.7 94.5 2.5 95.6 1.5 97.9 1.4 
26 82.5 2.7 86.2 2.6 96.4 1.3 93.3 1.3 
27 84.0 2.7 84.8 2.5 99.9 1.3 97.0 1.2 
28 87.7 2.6 91.7 2.5 95.5 1.3 93.4 1.3 
29 84.1 2.8 91.8 2.6 95.8 1.4 99.1 1.2 
