Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  130.1  2.1  -5.1  1.9  26.5  134.2  1.0  -3.2  0.9  6.0  6096  14.5329  6118  13.0117 
 1  135.4  2.4  -11.6  2.1  31.3  134.2  2.8  -4.7  1.9  10.4  3146  13.9818  3136  14.7527 
 2  121.7  3.1  4.9  2.5  54.7  124.5  3.5  -2.1  3.0  65.1  531  14.2498  523  14.6964 
 3  127.4  2.6  -0.1  2.3  41.1  130.5  1.2  -3.4  1.1  9.6  4245  14.4972  4262  13.7802 
 4  132.8  3.2  -7.3  3.4  93.5  120.6  4.3  2.6  4.6  168.3  6177  12.9173  6162  12.7677 
 5  123.9  4.4  0.4  3.0  73.3  129.4  2.0  -4.5  1.5  14.4  6099  13.5776  6101  13.596 
 6  126.3  1.0  1.9  0.8  5.5  128.1  0.8  -5.2  0.6  2.6  0 0 0 0
 7  128.9  1.7  -3.8  2.0  33.0  125.2  2.2  -1.3  2.3  24.0  309  14.3965  270  13.9405 
 8  134.5  3.0  -2.6  2.0  30.2  132.4  2.2  -5.8  1.5  15.9  0 0 0 0
 9  131.7  1.2  -6.8  1.0  7.2  125.7  2.6  2.2  2.2  34.9  4662  14.2594  4687  13.9873 
 10  124.5  0.9  -1.2  0.9  6.6  127.2  0.8  -1.0  0.9  5.9  6208  13.6674  6213  13.9309 
 11  117.1  1.8  1.4  1.4  16.1  126.1  3.8  2.2  2.8  60.6  0 0 0 0
 12  123.4  4.3  -0.7  2.8  57.7  128.4  1.7  -0.7  1.2  9.4  0 0 0 0
 13  121.4  4.2  2.1  2.7  53.8  124.6  3.4  -0.9  2.2  31.8  6122  13.8734  6130  13.5915 
 14  127.7  4.3  -4.3  3.5  87.7  132.2  4.1  -2.2  3.2  73.3  0 0 0 0
 15  128.3  4.8  -4.0  4.5  151.5  124.2  1.7  0.2  1.6  19.1  1081  13.3239  1097  15.1378 
 16  131.8  2.5  6.8  3.0  76.0  123.3  3.9  -2.5  5.1  200.3  4506  13.9571  4481  13.3747 
 17  124.1  4.6  0.3  5.8  247.1  134.0  6.0  -0.5  7.1  402.5  1045  13.9197  972  13.7173 
