Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 949
1 715
2 721
3 714
4 723
5 722
6 716
7 725
8 714
9 718
10 713
11 650
12 714
13 705
14 715
15 718
16 772
17 764
18 754
19 769
20 765
21 768
22 771
23 736
24 770
25 772
26 757
27 753
28 771
29 768
30 754
31 772
32 740
33 744
34 745
35 738
36 740
37 739
38 745
39 744
40 741
41 742
42 729
43 747
44 737
45 740
46 745
47 746
48 766
49 773
50 763
51 773
52 758
53 771
54 758
55 773
56 764
57 756
58 773
59 771
60 754
61 767
62 764
63 765
64 737
65 740
66 737
67 736
68 735
69 713
70 746
71 739
72 736
73 747
74 728
75 752
76 741
77 736
78 717
79 737
80 726
81 724
82 737
83 728
84 733
85 733
86 733
87 732
88 715
89 737
90 739
91 738
92 727
93 729
94 728
95 735
96 727
97 692
98 721
99 725
100 711
101 714
102 716
103 726
104 728
105 714
106 723
107 719
108 724
109 722
110 724
111 735
112 797
113 790
114 798
115 793
116 793
117 807
118 803
119 797
120 801
121 785
122 789
123 796
124 797
125 798
126 987
127 802
