Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 76.9 2.5 81.1 2.7 84.4 1.1 84.5 1.5 
1 78.3 2.5 85.9 2.5 91.6 1.3 88.3 1.1 
2 83.0 2.3 81.1 2.4 84.6 1.3 90.6 1.4 
3 80.1 2.6 80.5 2.4 92.1 1.2 89.7 1.1 
4 80.7 2.5 81.5 2.6 86.1 1.4 90.3 1.5 
5 82.5 2.4 84.8 2.5 91.8 1.2 88.0 1.1 
6 78.4 2.7 80.8 2.6 85.8 1.4 87.4 1.1 
7 83.0 2.4 80.5 2.6 90.1 1.3 92.1 1.1 
8 85.1 2.4 80.8 2.5 89.4 1.3 89.2 1.2 
9 81.8 2.6 77.9 2.5 87.7 1.2 91.2 1.2 
10 80.0 2.7 79.4 2.5 84.3 1.4 87.5 1.1 
11 82.3 2.5 77.4 2.5 89.2 1.3 90.9 1.2 
12 82.2 2.6 79.7 2.6 92.1 1.1 89.3 1.2 
13 82.3 2.5 80.5 2.5 85.7 1.3 88.5 1.1 
14 85.3 2.7 87.2 2.6 85.7 1.4 80.6 1.1 
15 77.5 2.8 78.9 2.6 88.0 1.2 90.8 1.1 
16 77.1 2.6 72.8 2.8 78.1 1.3 79.9 1.1 
17 69.8 2.7 72.5 2.9 76.0 1.2 80.4 1.3 
18 72.6 2.7 77.3 2.7 75.4 1.4 78.9 1.2 
19 72.7 2.9 71.9 3.1 85.9 1.4 86.5 1.1 
20 76.4 2.7 75.3 2.7 76.8 1.4 83.2 1.4 
21 76.5 2.7 74.6 2.8 79.5 1.3 77.2 1.2 
22 70.8 2.7 74.7 3.0 84.3 1.3 78.8 1.6 
23 75.5 2.9 74.0 2.9 78.7 1.5 83.2 1.2 
24 71.9 2.7 72.3 2.8 84.8 1.2 79.8 1.3 
25 75.5 2.9 72.8 2.8 84.9 1.3 78.7 1.6 
26 69.1 2.7 70.6 2.8 78.4 1.4 76.5 1.4 
27 71.8 2.7 75.2 2.9 81.3 1.3 85.9 1.4 
28 73.0 3.0 71.7 2.7 80.4 1.3 73.8 1.4 
29 73.6 2.7 69.2 3.1 82.4 1.4 79.1 1.6 
30 69.2 3.0 75.3 3.0 77.1 1.4 76.1 1.2 
31 73.0 2.7 76.5 3.0 79.8 1.4 82.7 1.2 
32 64.0 3.2 61.8 3.0 62.1 1.4 66.3 1.4 
33 59.9 2.6 58.1 2.7 64.2 1.4 67.2 1.2 
34 62.4 2.6 58.1 2.8 63.1 1.4 64.4 1.1 
35 64.0 2.7 55.2 2.5 68.8 1.2 64.7 1.2 
36 57.1 3.0 52.2 3.1 66.0 1.5 62.3 1.4 
37 57.9 2.5 56.8 2.5 65.9 1.3 68.0 1.1 
38 59.7 3.0 66.0 2.8 68.3 1.3 60.6 1.2 
