Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 31 959
1 44 963
2 41 958
3 36 955
4 39 948
5 48 972
6 40 957
7 24 952
8 56 964
9 41 962
10 39 964
11 53 947
12 41 943
13 47 950
14 48 946
15 11 978
16 23 933
17 24 928
18 32 940
19 22 926
20 27 939
21 29 926
22 25 934
23 35 938
24 36 946
25 32 954
26 29 941
27 36 949
28 25 935
29 24 929
30 34 934
31 23 935
32 16 931
33 21 928
34 27 936
35 10 940
36 26 952
37 26 929
38 23 936
39 23 932
40 23 935
41 23 944
42 25 915
43 23 930
44 25 931
45 23 916
46 19 925
47 33 926
48 45 940
49 40 926
50 33 907
51 33 922
52 23 938
53 30 926
54 42 941
55 28 924
56 43 933
57 29 930
58 41 935
59 42 932
60 35 941
61 44 954
62 47 940
63 38 935
64 34 948
65 36 966
66 33 945
67 34 931
68 31 921
69 36 943
70 29 959
71 35 955
72 33 944
73 33 940
74 38 937
75 46 943
76 27 944
77 32 918
78 39 935
79 10 938
80 38 961
81 38 955
82 45 962
83 41 970
84 35 942
85 47 958
86 37 974
87 39 952
88 34 952
89 39 960
90 37 959
91 39 958
92 53 971
93 33 966
94 48 964
95 43 951
96 49 953
97 46 945
98 44 953
99 57 953
100 35 948
101 56 956
102 49 965
103 46 957
104 55 961
105 55 941
106 53 947
107 44 946
108 52 953
109 49 948
110 61 963
111 55 945
112 21 947
113 35 940
114 37 938
115 34 943
116 26 933
117 31 940
118 24 937
119 28 989
120 24 932
121 35 936
122 29 937
123 32 931
124 37 930
125 24 938
126 32 937
127 13 921
