Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  115.0  1.5  1.0  1.4  13.4  121.5  1.7  1.6  1.5  16.7  6350  13.2618  6351  12.2978 
 1  121.9  1.7  -2.0  1.4  14.5  127.1  2.7  -2.1  1.8  9.6  2630  13.1412  2666  13.6718 
 2  116.1  3.1  4.4  2.5  53.1  118.8  2.7  -2.6  2.3  39.9  372  13.7964  369  13.8972 
 3  127.5  4.0  -2.5  3.6  99.7  121.2  1.5  -0.4  1.3  13.3  3544  13.1828  3574  13.7645 
 4  121.0  2.3  1.2  2.4  47.6  116.5  0.6  1.2  0.6  2.9  6467  12.2944  6472  12.1237 
 5  127.2  4.3  0.5  3.0  70.3  126.1  2.4  -4.4  1.7  20.1  6452  12.4964  6454  12.4195 
 6  116.9  2.3  3.6  1.8  26.7  123.9  1.6  -2.4  1.3  12.0  0 0 0 0
 7  125.1  1.5  -0.5  1.8  25.3  114.1  1.0  6.1  1.1  5.2  0  0  0  0 
 8  130.9  3.7  -4.4  2.5  46.8  124.1  1.4  -2.4  1.0  6.9  0 0 0 0
 9  125.8  2.0  -4.9  1.6  19.0  120.5  1.5  3.1  1.2  11.1  4065  13.0554  4098  13.8467 
 10  117.9  1.9  2.8  2.1  32.6  124.3  1.8  -1.8  1.9  29.2  6500  12.2769  6494  12.6506 
 11  117.0  0.9  3.4  0.7  4.0  122.7  3.1  4.2  2.3  41.3  0 0 0 0
 12  122.4  5.1  0.4  3.3  81.5  127.2  2.8  -1.7  1.8  23.4  0 0 0 0
 13  120.6  3.4  1.3  2.1  34.7  122.1  2.6  -2.4  1.6  18.0  6419  12.9537  6423  12.7309 
 14  121.2  2.7  -7.1  2.2  33.6  120.0  3.4  5.9  2.7  51.2  0 0 0 0
 15  125.2  2.7  -7.2  2.5  46.0  119.5  1.3  2.6  1.2  11.1  654  13.4419  697  14.3004 
 16  125.3  3.4  0.6  4.1  139.7  110.3  3.4  4.7  4.5  154.9  4226  12.5608  4219  12.2107 
 17  115.0  2.9  1.0  3.7  98.9  115.9  3.1  5.0  3.6  104.4  687  13.1565  671  13.4924 
 18  112.7  2.7  -0.2  2.9  64.0  117.6  2.5  0.0  2.6  51.0  0  0  0  0 
 19  118.8  1.1  2.4  1.0  7.5  122.6  0.8  1.1  0.8  4.4  0 0 0 0
 20  116.2  3.3  3.4  2.6  55.0  117.8  2.6  -0.6  2.2  32.9  280  13.7143  292  12.97 
 21  116.8  3.9  -3.3  4.3  150.5  124.8  1.1  9.4  1.1  10.4  3525  13.3945  3587  12.0868 
 22  112.5  2.4  8.4  2.2  38.7  120.6  2.7  0.2  2.3  43.2  0 0 0 0
 23  120.1  3.7  2.7  2.6  52.9  112.9  3.1  3.2  2.2  34.5  0 0 0 0
 24  120.0  2.9  3.9  3.8  108.4  126.1  3.5  -4.1  4.3  139.6  6463  12.3135  6451  12.0065 
 25  115.1  3.1  5.5  4.3  151.7  117.5  1.8  1.3  2.5  48.4  5680  12.6905  5579  12.3348 
 26  108.7  3.2  7.0  3.2  79.3  114.3  4.1  4.7  4.0  121.1  0 0 0 0
 27  124.9  2.9  -2.3  2.5  44.5  122.5  3.4  -2.8  2.9  60.6  6445  12.2162  6448  12.3293 
 28  117.8  2.8  2.2  3.3  88.1  115.7  0.8  0.7  0.9  7.0  752  13.5866  738  12.8362 
 29  113.4  3.1  5.6  2.2  34.4  119.4  3.9  2.0  2.6  49.4  0 0 0 0
 30  109.2  1.4  6.4  1.0  7.5  123.7  5.1  -5.3  3.6  79.9  0 0 0 0
 31  122.5  2.7  -1.2  2.5  49.6  118.2  1.5  -2.1  1.5  17.1  4217  13.4083  4164  12.5893 
 32  120.7  1.3  2.4  1.1  9.8  121.2  2.3  -2.9  2.1  31.2  0 0 0 0
 33  120.1  4.1  1.0  5.4  246.3  116.8  1.4  7.5  1.9  28.0  0 0 0 0
 34  106.5  3.2  17.7  4.1  86.9  115.0  2.8  6.4  4.1  130.9  205  14.3037  213  11.7827 
 35  124.1  2.7  -1.9  2.5  47.8  116.3  3.7  2.7  3.5  72.4  0 0 0 0
 36  121.4  5.9  2.8  8.9  368.1  121.7  4.5  3.3  8.4  579.8  933  13.2285  918  12.1749 
 37  124.3  4.0  2.0  7.2  428.8  137.2  4.4  -16.7  7.7  476.0  6235  13.3114  6201  13.1126 
 38  117.1  2.4  -1.3  3.6  99.0  119.1  3.8  1.3  5.7  252.2  721  12.6952  689  13.3776 
 39  124.4  1.0  1.3  1.1  9.2  123.8  2.2  -7.9  2.6  47.5  359  13.234  367  12.1292 
 40  123.2  2.4  -0.4  3.0  72.3  120.8  0.5  -1.2  0.6  3.2  0 0 0 0
 41  124.2  3.6  -3.2  2.9  58.7  133.4  7.0  -2.0  5.3  203.6  0 0 0 0
 42  117.0  2.3  7.4  3.1  80.8  119.9  3.7  4.9  4.9  210.5  0 0 0 0
 43  124.8  3.1  -2.9  3.9  124.3  126.0  2.2  1.8  2.7  59.5  0 0 0 0
 44  125.5  3.1  -2.8  3.3  83.4  116.2  3.3  3.6  3.5  96.9  0 0 0 0
 45  128.2  4.5  -1.8  6.1  286.4  122.7  1.7  -1.4  2.4  45.5  6197  13.3346  6192  13.6973 
 46  120.7  1.0  1.1  1.3  12.9  120.7  2.2  1.4  2.7  58.4  4284  13.2816  4265  12.9283 
 47  125.2  3.4  6.6  4.6  170.4  133.8  5.2  -13.7  7.1  354.4  365  14.0935  349  13.4404 
 48  124.7  2.1  1.4  3.4  94.1  119.9  1.8  6.0  3.0  73.2  6272  12.9057  6281  12.9611 
 49  124.9  2.6  0.9  3.5  104.4  126.1  2.3  -4.1  3.1  79.4  2243  13.129  2155  13.2186 
 50  115.5  2.0  9.7  2.9  75.5  112.7  1.1  9.2  1.6  23.1  2108  13.8582  2074  13.7547 
 51  124.8  2.3  2.6  3.6  109.7  121.9  1.6  0.1  2.6  57.2  5920  12.4042  5914  12.3844 
 52  125.8  0.6  -1.3  0.8  5.1  120.1  2.5  6.5  3.4  93.6  4596  13.3748  4535  13.9627 
 53  121.1  0.8  7.3  1.1  11.0  122.2  1.0  -0.0  1.3  14.0  274  14.3092  253  14.1593 
 54  120.9  1.2  3.0  1.3  13.9  122.4  0.7  -0.3  0.7  4.2  6396  12.5716  6419  13.0651 
 55  123.7  2.4  3.1  3.1  80.3  118.6  4.0  4.3  5.3  229.3  0  0  0  0 
 56  121.9  4.1  1.5  6.9  304.6  126.1  2.5  2.4  4.0  132.5  530  14.2063  543  14.0966 
