Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 778
1 787
2 787
3 780
4 777
5 767
6 786
7 788
8 784
9 789
10 773
11 735
12 787
13 784
14 786
15 781
16 806
17 805
18 794
19 808
20 799
21 777
22 808
23 769
24 792
25 799
26 800
27 782
28 804
29 794
30 801
31 810
32 748
33 744
34 749
35 745
36 755
37 752
38 745
39 738
40 743
41 741
42 741
43 755
44 754
45 744
46 745
47 745
48 798
49 810
50 805
51 804
52 818
53 804
54 818
55 804
56 804
57 809
58 808
59 810
60 784
61 804
62 800
63 805
64 771
65 775
66 780
67 778
68 776
69 763
70 773
71 765
72 781
73 785
74 775
75 784
76 781
77 767
78 773
79 783
80 784
81 780
82 789
83 788
84 775
85 767
86 776
87 780
88 739
89 774
90 778
91 786
92 777
93 746
94 780
95 780
96 797
97 781
98 810
99 796
100 789
101 773
102 788
103 786
104 797
105 784
106 791
107 779
108 789
109 780
110 792
111 805
112 782
113 786
114 781
115 781
116 787
117 883
118 972
119 789
120 790
121 783
122 776
123 791
124 792
125 780
126 784
127 788
