Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  119.0  2.9  -0.1  2.7  52.8  119.2  1.5  5.2  1.3  13.5  5933  14.7784  5927  14.5272 
 1  117.6  8.6  3.1  7.3  387.2  129.9  2.0  -0.7  1.3  5.2  3744  13.2992  3799  14.3299 
 2  116.7  2.0  4.0  1.6  21.7  117.5  1.7  -1.2  1.5  16.1  876  13.9738  811  13.3933 
 3  123.1  1.3  0.8  1.2  10.8  121.0  1.8  1.9  1.7  20.7  4579  14.1192  4546  13.8014 
 4  121.3  3.3  0.0  3.5  103.3  121.2  2.4  -3.1  2.5  50.3  5303  13.0075  5357  13.0286 
 5  121.3  2.6  3.4  1.8  26.9  120.2  2.7  -0.9  2.0  25.8  5463  13.8922  5406  13.8089 
 6  117.9  2.4  0.6  1.9  29.1  117.6  1.9  0.3  1.5  15.7  0 0 0 0
 7  122.9  1.6  -5.6  1.9  29.3  111.0  2.6  3.5  2.6  31.2  376  13.7057  411  13.5068 
 8  124.1  3.3  0.4  2.3  37.6  119.5  1.7  -1.8  1.2  9.7  0 0 0 0
 9  127.4  2.8  -3.0  2.4  40.0  121.3  1.1  1.3  0.9  6.2  4927  14.4823  4968  14.0387 
 10  125.5  3.6  -7.3  3.9  114.8  123.5  1.7  -2.4  1.8  26.0  6035  14.0247  6025  13.9437 
 11  112.3  4.5  1.3  3.5  95.4  118.2  1.8  6.9  1.3  13.3  0 0 0 0
 12  122.8  2.1  2.5  1.4  14.0  121.2  1.3  2.7  0.9  5.2  0 0 0 0
 13  119.2  3.7  0.3  2.3  41.5  120.7  1.4  0.4  0.9  5.7  5948  14.9231  5926  14.5105 
 14  112.3  5.0  3.8  4.1  118.3  117.3  3.1  3.9  2.5  43.8  0 0 0 0
 15  120.0  5.0  -2.6  4.6  160.5  118.3  2.6  0.7  2.4  45.7  1253  14.1808  1299  15.0398 
 16  123.4  4.9  9.1  5.8  290.3  117.5  1.8  1.0  2.3  42.8  4744  14.2248  4686  14.8769 
 17  127.2  2.7  -3.6  3.4  84.9  129.0  4.8  -0.6  5.7  255.4  1217  14.79  1193  14.0624 
 18  124.4  2.0  0.1  2.1  33.9  128.5  2.8  -8.7  2.9  67.0  461  14.4641  519  12.6574 
 19  124.0  1.7  1.5  1.6  19.6  124.9  0.9  1.6  0.8  5.1  0 0 0 0
