Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 5 996
1 8 997
2 5 995
3 14 998
4 11 997
5 11 997
6 15 993
7 13 995
8 6 998
9 14 999
10 11 993
11 6 990
12 14 998
13 5 995
14 13 995
15 15 990
16 6 999
17 12 998
18 6 999
19 12 998
20 7 998
21 11 998
22 13 997
23 7 998
24 15 998
25 9 993
26 17 996
27 6 997
28 15 999
29 15 999
30 7 996
31 12 999
32 5 999
33 6 997
34 9 996
35 5 999
36 6 998
37 6 999
38 7 999
39 5 998
40 5 999
41 14 996
42 7 998
43 6 998
44 7 999
45 5 999
46 6 998
47 8 998
48 10 991
49 15 999
50 8 995
51 10 988
52 11 998
53 5 996
54 10 996
55 7 999
56 5 998
57 10 999
58 11 999
59 7 999
60 15 990
61 6 999
62 12 989
63 7 994
64 10 921
65 13 913
66 8 905
67 23 907
68 7 898
69 8 906
70 9 912
71 17 914
72 11 899
73 14 910
74 11 899
75 6 902
76 7 893
77 12 911
78 13 906
79 11 897
80 21 931
81 15 931
82 20 929
83 17 925
84 17 944
85 18 928
86 28 941
87 16 919
88 23 934
89 22 926
90 27 937
91 22 929
92 13 917
93 10 926
94 24 929
95 27 943
96 20 942
97 8 912
98 20 945
99 19 946
100 15 933
101 13 933
102 17 935
103 7 949
104 18 929
105 15 931
106 15 921
107 28 941
108 19 930
109 10 941
110 12 943
111 29 945
112 21 923
113 24 929
114 29 926
115 34 927
116 24 922
117 21 918
118 27 925
119 23 915
120 20 910
121 32 921
122 32 924
123 28 914
124 31 920
125 31 928
126 39 930
127 35 994
