Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 88.8 2.2 89.4 2.2 95.6 1.2 90.5 1.3 
1 94.9 2.2 92.5 2.3 102.5 1.3 96.6 1.0 
2 93.7 2.3 94.3 2.1 98.2 1.4 103.4 1.0 
3 92.9 2.0 93.2 2.2 101.2 1.1 103.0 1.0 
4 88.2 2.1 90.5 2.2 101.0 1.2 93.2 1.3 
5 91.0 2.0 88.4 1.9 104.3 1.2 100.6 0.9 
6 95.3 2.1 94.6 2.2 97.3 1.3 96.1 1.0 
7 93.1 2.2 91.5 2.1 98.7 1.3 97.6 1.0 
8 91.0 2.4 97.6 2.1 100.3 1.0 99.6 1.4 
9 87.5 2.2 93.9 2.3 97.5 1.2 99.6 1.0 
10 96.4 2.4 96.8 2.1 100.9 1.1 104.8 1.2 
11 97.2 2.2 90.0 2.2 99.2 1.2 97.0 1.1 
12 91.2 2.4 92.9 2.1 94.9 1.4 97.9 1.3 
13 99.5 2.1 95.5 2.3 96.9 1.1 99.6 1.0 
14 89.5 2.2 93.6 2.2 88.2 1.1 93.1 1.5 
15 93.2 2.2 88.4 2.1 100.5 1.3 97.4 1.1 
16 68.3 2.1 71.4 2.0 79.4 1.2 73.1 1.2 
17 70.5 2.0 70.7 2.0 79.4 1.2 83.3 1.2 
18 71.6 2.0 81.6 2.1 76.1 1.1 87.0 1.2 
19 65.5 2.0 68.9 2.1 76.7 1.2 80.5 1.2 
20 69.5 2.2 69.8 2.0 76.7 1.2 81.5 1.3 
21 73.0 2.3 71.9 2.1 82.2 1.3 85.2 1.2 
22 74.2 2.0 75.2 1.9 75.2 1.4 77.9 1.5 
23 74.0 2.2 66.7 2.0 80.0 1.1 76.9 1.0 
24 68.4 2.0 71.6 2.1 74.5 1.3 71.1 1.4 
25 69.2 2.1 68.2 1.9 74.0 1.2 73.3 1.1 
26 67.2 2.1 72.5 1.9 77.5 1.2 81.6 1.3 
27 65.2 2.2 66.8 2.2 85.8 1.2 81.4 1.2 
28 67.9 2.1 72.8 2.0 77.9 1.3 76.5 1.0 
29 73.5 2.0 71.0 2.1 76.0 1.4 73.4 1.1 
30 72.3 1.9 68.1 2.0 78.6 1.3 82.8 1.3 
31 71.7 2.2 65.9 2.1 77.9 1.1 76.3 1.0 
32 85.7 3.0 86.2 3.0 87.8 1.2 95.4 1.3 
33 80.7 2.9 83.4 2.7 85.2 1.2 87.2 1.1 
34 82.8 2.7 77.9 2.8 91.4 1.2 91.1 1.1 
35 81.5 2.5 77.3 2.9 87.8 1.2 84.3 1.2 
36 80.0 3.2 81.8 3.0 88.1 1.4 84.8 1.1 
37 83.7 2.7 81.1 2.8 82.5 1.3 84.7 1.5 
38 78.4 2.9 82.3 2.8 87.5 1.3 90.4 1.1 
39 84.8 2.4 82.1 2.6 88.0 1.2 83.3 1.4 
40 81.5 2.7 74.4 2.7 87.5 1.1 87.7 1.5 
41 78.8 2.7 76.4 2.9 86.2 1.2 84.7 1.0 
42 81.0 2.8 75.8 2.8 85.0 1.2 88.4 1.4 
43 79.6 2.6 75.0 2.8 84.9 1.1 87.1 1.1 
44 78.0 3.0 82.0 2.9 84.7 1.2 84.8 1.1 
45 81.1 2.8 81.9 2.5 94.5 1.3 87.2 1.2 
46 70.2 2.6 79.1 2.6 84.7 1.1 84.5 1.0 
47 79.7 2.7 82.3 2.6 81.3 1.3 83.4 1.1 
48 82.2 2.3 82.6 2.5 87.5 1.2 87.8 1.0 
49 92.6 2.3 88.3 2.4 99.0 1.2 87.6 1.1 
50 79.7 2.3 89.6 2.3 90.9 1.2 88.2 1.5 
51 86.2 2.3 93.4 2.3 91.5 1.1 89.8 1.1 
52 88.9 2.5 87.6 2.4 97.6 1.3 91.0 1.2 
53 85.9 2.4 87.5 2.4 93.2 1.2 94.6 1.1 
54 89.3 2.5 87.2 2.4 87.6 1.3 91.2 1.1 
55 82.5 2.6 86.4 2.5 91.7 1.2 91.1 1.5 
56 87.4 2.4 86.0 2.6 89.9 1.3 87.3 1.2 
57 80.8 2.5 83.5 2.4 89.7 1.2 91.6 1.0 
58 86.4 2.5 88.0 2.6 87.6 1.2 87.8 1.5 
59 83.2 2.4 83.0 2.6 93.3 1.5 87.8 1.1 
