Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 5 999
1 8 999
2 5 999
3 17 955
4 7 955
5 5 955
6 6 955
7 7 955
8 6 999
9 5 990
10 6 978
11 11 955
12 8 955
13 5 955
14 10 955
15 11 958
16 5 999
17 5 997
18 5 999
19 9 955
20 8 955
21 13 955
22 10 955
23 11 955
24 7 998
25 5 957
26 14 955
27 11 995
28 14 955
29 5 955
30 10 955
31 13 995
32 17 989
33 17 994
34 17 962
35 17 965
36 9 966
37 49 980
38 38 961
39 26 994
40 17 953
41 41 937
42 42 938
43 22 947
44 33 971
45 33 938
46 46 977
47 20 963
48 49 973
49 7 994
50 17 977
51 33 971
52 5 999
53 53 937
54 54 884
55 17 954
56 56 973
57 33 942
58 19 930
59 60 980
60 37 829
61 17 883
62 62 830
63 17 985
64 19 999
65 17 998
66 17 993
67 17 959
68 17 978
69 33 851
70 66 790
71 33 979
72 16 969
73 33 901
74 65 843
75 81 935
76 76 871
77 81 845
78 17 856
79 17 995
80 33 848
81 17 994
82 17 993
83 16 960
84 81 918
85 35 931
86 33 938
87 17 884
88 49 887
89 17 894
90 65 877
91 65 977
92 115 908
93 94 861
94 19 895
95 7 867
96 49 963
97 17 994
98 17 942
99 33 978
100 33 996
101 49 869
102 78 936
103 65 947
104 49 981
105 24 979
106 33 965
107 56 970
108 17 939
109 33 914
110 17 884
111 111 936
112 33 950
113 17 994
114 17 986
115 17 968
116 17 887
117 23 886
118 17 921
119 17 982
120 33 897
121 8 998
122 33 997
123 17 985
124 41 811
125 33 866
126 17 938
127 97 918
