Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  130.0  4.1  -5.3  3.8  106.1  126.1  2.1  3.8  1.9  26.1  5831  16.2054  5802  15.5346 
 1  130.0  2.9  -5.5  2.4  42.7  121.5  2.6  1.8  1.7  8.6  3831  14.6101  3886  15.262 
 2  120.4  2.1  5.2  1.7  24.9  121.6  3.3  -1.2  2.9  59.7  1031  14.3323  1054  14.21 
 3  133.7  3.7  -2.2  3.3  85.2  131.1  1.8  -2.3  1.7  21.3  4718  14.5091  4730  14.728 
 4  126.9  3.1  0.8  3.3  87.6  124.3  1.4  -1.4  1.6  19.0  5854  13.4515  5861  13.2987 
 5  131.4  2.2  1.0  1.5  18.7  130.7  2.4  -5.2  1.8  20.9  5829  13.8055  5826  13.691 
 6  123.9  1.8  1.9  1.5  17.6  128.5  1.7  -2.5  1.3  12.5  0 0 0 0
 7  118.6  2.5  3.0  3.0  73.8  124.3  3.3  0.2  3.4  51.6  375  13.6081  385  13.8126 
 8  138.7  2.8  -6.2  1.9  26.7  135.8  2.2  -7.6  1.6  16.8  0 0 0 0
 9  129.7  1.4  -5.5  1.2  9.7  128.9  1.0  -0.4  0.8  5.2  5031  14.9948  5016  14.8181 
 10  128.2  1.4  -4.5  1.5  16.9  129.3  1.2  -1.3  1.2  11.8  5913  15.7127  5909  15.5865 
 11  114.3  3.9  6.2  3.0  71.5  126.1  3.4  2.6  2.6  50.3  0 0 0 0
 12  128.0  1.6  -0.8  1.0  7.8  122.5  2.2  1.6  1.4  14.7  0 0 0 0
 13  122.4  2.5  3.4  1.6  18.3  122.6  2.6  -0.3  1.6  18.0  5828  16.0178  5815  15.8976 
 14  122.5  3.0  -3.3  2.5  43.0  123.9  5.3  1.4  4.2  125.2  0 0 0 0
 15  124.9  4.0  0.9  3.7  106.6  130.1  4.6  -2.7  4.3  140.8  1542  15.2548  1574  14.5958 
 16  119.8  6.2  7.0  7.5  476.2  118.7  1.1  -2.7  1.4  15.5  5050  14.5056  5039  14.1131 
 17  126.5  3.3  -7.8  4.2  128.5  123.6  5.6  4.5  6.7  349.0  1841  13.0566  1772  13.6323 
 18  125.5  2.3  -2.8  2.4  43.8  126.2  3.3  1.8  3.4  90.0  835  12.3281  826  12.3093 
 19  121.3  0.9  3.4  0.9  6.1  118.6  1.5  6.1  1.4  15.4  0 0 0 0
 20  126.3  4.1  2.9  3.2  83.4  118.6  3.5  2.9  2.9  58.3  1217  13.3259  1173  12.6882 
 21  123.7  2.9  -6.7  3.2  83.7  123.5  3.2  13.4  3.1  86.4  4841  14.2624  4855  14.0483 
 22  118.6  1.3  6.2  1.2  11.7  123.7  1.6  4.2  1.4  14.4  415  12.8485  464  13.0528 
 23  121.2  3.7  3.6  2.6  53.9  116.3  3.8  6.1  2.8  53.6  0 0 0 0
 24  119.0  2.3  5.4  3.0  66.8  124.7  0.6  3.1  0.8  4.5  5859  14.9003  5850  14.7931 
 25  120.3  1.4  7.8  1.9  29.5  119.6  1.4  5.7  1.9  29.0  5764  16.0186  5759  15.4832 
 26  120.5  2.9  0.8  2.9  63.2  124.4  3.4  2.8  3.3  85.6  434  12.7254  424  13.1422 
 27  128.9  4.2  -4.0  3.6  92.1  123.1  1.7  1.9  1.5  15.8  5829  15.6548  5815  15.5958 
 28  124.3  4.4  -0.6  5.2  214.3  121.1  1.7  3.2  2.1  34.7  2136  13.4004  2095  13.3328 
 29  118.1  2.5  3.0  1.7  22.7  117.2  4.2  9.8  2.8  57.8  0 0 0 0
 30  123.6  4.2  -2.5  3.0  65.1  117.1  3.9  7.2  2.7  45.9  0 0 0 0
 31  121.4  4.5  4.5  4.3  141.3  124.3  3.2  -3.3  3.2  73.8  5296  15.0125  5260  14.1746 
 32  126.4  2.4  -0.0  2.1  33.9  124.3  2.6  -1.8  2.3  39.1  0 0 0 0
 33  118.3  2.3  7.5  3.1  78.1  117.0  2.6  7.9  3.4  94.0  0 0 0 0
 34  119.1  4.8  6.3  7.4  459.9  116.1  2.5  8.5  3.6  102.6  572  13.7479  603  12.2379 
 35  129.2  4.8  -0.9  4.5  153.9  122.3  3.0  5.5  2.8  47.6  0 0 0 0
 36  121.5  4.5  4.1  7.3  136.9  124.3  3.8  1.2  7.1  413.6  1632  13.5973  1616  13.3398 
 37  120.6  1.4  5.1  2.6  32.8  145.9  8.2  -22.4  14.4  1658.9  5757  15.0962  5745  15.2528 
 38  119.9  3.5  5.2  5.3  222.8  132.8  5.3  -8.6  8.0  487.2  1416  13.3893  1452  13.4547 
 39  121.3  1.7  3.5  1.9  29.4  120.1  2.6  -5.8  3.1  66.6  622  13.1417  659  13.3088 
 40  122.3  1.2  4.2  1.5  17.4  123.0  0.5  2.4  0.7  3.3  0 0 0 0
 41  125.4  2.8  -0.5  2.3  36.1  126.4  4.4  4.8  3.4  81.5  0 0 0 0
 42  123.7  1.5  4.7  1.9  31.6  118.3  4.7  10.8  6.3  339.3  0 0 0 0
