Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 22 937
1 7 916
2 21 902
3 15 916
4 19 903
5 26 910
6 8 903
7 26 909
8 19 916
9 25 913
10 22 921
11 19 909
12 23 922
13 10 905
14 8 897
15 20 911
16 15 948
17 21 922
18 8 939
19 14 942
20 18 918
21 16 928
22 17 912
23 19 929
24 19 912
25 14 929
26 18 922
27 10 918
28 13 908
29 19 923
30 18 921
31 30 937
32 8 982
33 8 920
34 9 907
35 10 914
36 6 901
37 7 929
38 9 914
39 5 913
40 6 912
41 7 882
42 8 934
43 7 920
44 9 917
45 9 913
46 7 910
47 8 906
48 6 899
49 8 915
50 6 915
51 6 925
52 6 905
53 6 928
54 6 907
55 7 901
56 7 901
57 6 912
58 6 919
59 6 916
60 6 907
61 7 919
62 6 908
63 8 935
64 13 906
65 20 915
66 13 914
67 10 924
68 10 914
69 20 916
70 19 914
71 13 918
72 25 921
73 24 916
74 9 914
75 19 914
76 15 913
77 13 940
78 10 898
79 23 911
80 12 929
81 14 937
82 23 919
83 15 937
84 20 915
85 22 922
86 11 912
87 5 918
88 19 912
89 22 926
90 12 906
91 22 919
92 16 920
93 15 907
94 24 923
95 23 919
96 19 916
97 18 932
98 12 928
99 21 918
100 9 910
101 19 920
102 14 924
103 9 917
104 11 918
105 8 894
106 13 912
107 16 916
108 13 927
109 9 910
110 20 925
111 19 914
112 38 950
113 28 927
114 15 933
115 36 944
116 30 940
117 33 943
118 34 941
119 34 962
120 29 947
121 36 942
122 38 949
123 30 942
124 43 941
125 32 959
126 33 938
127 43 955
