Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 77.6 2.3 75.6 2.3 84.2 1.2 81.8 1.2 
1 75.6 2.4 79.1 2.4 82.1 1.2 85.2 1.5 
2 82.5 2.3 81.6 2.2 85.7 1.2 87.8 0.9 
3 78.5 2.4 82.9 2.2 81.0 1.2 83.5 1.2 
4 81.1 2.5 76.0 2.3 83.5 1.2 80.0 1.3 
5 78.8 2.2 74.8 2.2 82.0 1.3 81.9 1.2 
6 83.7 2.1 81.6 2.2 87.0 1.2 88.0 1.4 
7 79.5 2.4 79.7 2.2 84.3 1.2 85.5 1.5 
8 84.8 2.2 82.5 2.2 96.0 1.3 84.2 1.2 
9 83.9 2.1 81.5 2.3 89.7 1.3 86.1 1.2 
10 83.9 2.2 82.2 2.4 85.9 1.3 83.0 1.5 
11 76.6 2.5 76.2 2.3 82.7 1.5 85.3 1.3 
12 77.5 2.4 76.6 2.5 84.9 1.3 80.9 1.2 
13 78.0 2.3 80.0 2.2 80.6 1.3 88.8 1.4 
14 77.3 2.2 79.6 2.2 97.8 1.3 90.6 1.3 
15 80.5 2.4 78.8 2.4 85.8 1.1 83.0 1.2 
16 64.0 2.0 64.9 2.2 80.7 1.1 76.5 1.1 
17 64.9 2.2 68.5 2.1 73.8 1.2 76.3 1.1 
18 71.4 2.0 71.3 2.0 69.0 1.1 72.0 0.9 
19 68.9 2.2 74.3 2.3 74.3 1.2 72.5 1.0 
20 69.4 2.0 71.4 2.2 76.0 1.1 72.9 1.1 
21 67.3 2.3 64.5 2.1 72.8 1.1 75.5 1.0 
22 70.0 1.9 71.1 1.9 78.1 1.3 74.2 1.3 
23 70.4 2.0 68.0 2.2 72.8 1.1 74.6 1.1 
24 67.8 2.2 69.5 2.1 72.9 1.2 67.1 1.2 
25 68.4 2.2 64.8 2.1 75.7 1.1 73.5 1.0 
26 62.2 1.9 62.7 2.0 74.7 1.2 72.1 1.1 
27 63.5 2.0 68.6 2.0 79.0 1.1 77.1 1.0 
28 64.8 2.2 66.9 2.0 75.8 1.1 72.2 1.1 
