Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 1016
1 792
2 805
3 799
4 789
5 780
6 802
7 791
8 786
9 787
10 788
11 784
12 793
13 784
14 776
15 788
16 812
17 804
18 803
19 804
20 810
21 809
22 809
23 807
24 800
25 806
26 801
27 804
28 809
29 801
30 788
31 788
32 769
33 791
34 796
35 796
36 791
37 798
38 786
39 794
40 793
41 783
42 788
43 782
44 796
45 782
46 788
47 802
48 827
49 762
50 774
51 752
52 768
53 749
54 758
55 763
56 768
57 748
58 764
59 759
60 746
61 754
62 762
63 760
64 759
65 765
66 769
67 758
68 764
69 770
70 759
71 757
72 765
73 754
74 751
75 753
76 765
77 764
78 754
79 752
80 770
81 772
82 778
83 775
84 779
85 763
86 754
87 783
88 718
89 783
90 766
91 780
92 770
93 702
94 760
95 782
96 775
97 780
98 768
99 764
100 764
101 653
102 760
103 775
104 765
105 768
106 763
107 765
108 771
109 777
110 757
111 762
112 982
113 779
114 937
115 948
116 757
117 943
118 804
119 765
120 790
121 765
122 772
123 760
124 755
125 763
126 772
127 773
