Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 10 999
1 5 998
2 12 997
3 8 997
4 11 996
5 10 998
6 5 995
7 14 997
8 8 999
9 11 990
10 7 998
11 8 996
12 10 997
13 9 995
14 8 994
15 6 999
16 8 998
17 11 996
18 14 991
19 8 980
20 10 989
21 15 978
22 10 990
23 10 991
24 11 995
25 15 987
26 15 996
27 13 989
28 22 995
29 10 996
30 11 998
31 15 993
32 6 996
33 7 987
34 7 949
35 7 995
36 6 996
37 6 981
38 6 998
39 6 999
40 6 980
41 8 996
42 7 999
43 6 999
44 6 988
45 6 999
46 6 981
47 9 921
48 15 999
49 15 999
50 20 998
51 15 996
52 17 926
53 15 986
54 15 996
55 13 995
56 5 994
57 15 994
58 11 922
59 15 991
60 18 997
61 14 953
62 13 966
63 9 994
64 20 924
65 24 926
66 17 933
67 25 922
68 19 930
69 16 925
70 23 917
71 10 916
72 27 927
73 26 924
74 17 940
75 27 930
76 22 933
77 21 930
78 32 937
79 14 951
80 20 923
81 21 914
82 9 909
83 17 928
84 16 917
85 17 914
86 11 914
87 18 924
88 13 928
89 13 910
90 27 928
91 22 933
92 28 932
93 16 903
94 25 930
95 24 996
96 19 903
97 16 917
98 12 903
99 16 917
100 18 922
101 12 919
102 19 918
103 12 922
104 21 912
105 21 907
106 12 910
107 18 909
108 12 915
109 7 915
110 11 910
111 6 929
112 21 913
113 23 929
114 14 907
115 28 919
116 19 913
117 26 927
118 25 916
119 15 925
120 20 910
121 25 920
122 12 916
123 7 902
124 14 920
125 16 915
126 14 911
127 17 920
