Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.4  3.7  -7.9  3.4  84.1  123.8  1.0  3.3  0.9  6.3  6128  13.7295  6130  12.8403 
 1  122.4  3.6  -2.2  3.1  69.7  125.8  1.2  -1.4  0.8  1.7  3015  13.1373  2963  14.2406 
 2  114.7  2.4  5.8  2.0  32.7  118.2  3.4  -2.4  2.9  60.1  590  13.0111  580  13.8574 
 3  122.5  1.7  -0.2  1.5  17.0  125.6  2.3  -3.3  2.1  32.2  3947  13.8658  3992  13.3465 
 4  118.8  1.6  0.7  1.7  24.7  116.2  1.5  0.3  1.6  21.2  6031  12.6169  6047  12.4675 
 5  130.0  2.1  -0.8  1.5  16.9  127.6  3.3  -5.9  2.4  37.8  6131  13.323  6115  13.1515 
 6  125.6  1.9  2.6  1.5  18.4  124.3  1.2  -5.2  0.9  6.4  0 0 0 0
 7  121.9  2.7  -7.2  3.1  59.5  119.4  2.7  2.9  2.8  36.0  269  13.3409  290  11.8231 
 8  129.9  2.2  -1.9  1.5  16.5  126.9  1.1  -2.1  0.8  4.4  0 0 0 0
 9  127.0  0.9  -7.4  0.8  4.2  121.6  1.9  4.8  1.5  18.0  4543  13.3493  4555  13.6225 
 10  118.8  1.8  -0.8  1.9  28.2  122.6  0.6  -1.7  0.6  2.9  6255  13.1299  6248  13.1121 
 11  117.0  1.8  -0.7  1.4  16.4  125.8  2.3  0.3  1.7  22.8  0 0 0 0
 12  125.7  3.6  -0.7  2.4  40.9  123.7  2.8  0.7  1.8  23.4  0 0 0 0
 13  120.8  1.8  1.2  1.1  9.7  122.5  2.2  -2.2  1.4  13.0  6145  13.5028  6139  13.6994 
 14  123.3  2.3  -3.8  1.9  25.7  123.6  3.3  0.2  2.6  47.6  0 0 0 0
 15  121.8  5.5  -1.7  5.1  194.5  115.8  1.8  0.2  1.7  21.4  1029  13.929  1099  13.279 
 16  115.1  6.2  10.7  7.4  463.9  115.2  3.1  2.1  4.1  129.9  4549  12.8339  4656  13.0011 
 17  122.7  2.5  -4.3  3.2  74.3  132.0  4.6  -3.5  5.5  234.9  1116  12.5478  1168  12.6744 
 18  118.5  1.3  -6.5  1.3  13.3  124.0  1.7  1.3  1.7  23.5  437  12.3665  436  12.4996 
 19  122.0  2.6  1.0  2.4  44.9  121.6  0.9  -1.4  0.8  5.4  0 0 0 0
 20  125.9  3.4  -0.9  2.7  58.3  119.6  3.1  -1.2  2.6  46.9  522  13.154  525  12.7402 
 21  126.3  2.9  -4.6  3.2  84.4  129.3  1.5  6.5  1.5  19.6  4144  13.9809  4132  13.3122 
 22  114.2  4.9  3.9  4.4  161.0  123.3  1.4  1.7  1.2  11.3  237  12.6209  220  14.0466 
 23  126.2  4.4  -2.1  3.2  77.5  120.1  3.2  1.2  2.3  37.9  0 0 0 0
 24  122.5  2.8  1.8  3.6  97.5  131.2  2.4  -7.8  3.1  69.0  6196  13.4592  6200  13.1753 
 25  119.9  1.8  5.5  2.5  51.1  118.8  2.4  4.9  3.3  84.5  5790  13.5246  5809  12.9642 
 26  122.8  4.0  0.4  4.0  122.2  122.2  2.6  -0.0  2.5  48.6  232  12.1399  205  12.5536 
 27  130.7  2.5  -5.5  2.1  31.6  125.6  4.5  -1.9  3.8  104.8  6167  13.6331  6153  13.6955 
 28  121.3  3.3  1.3  3.9  122.0  121.3  0.9  2.0  1.0  8.6  1266  13.6423  1306  12.3374 
 29  121.7  2.0  2.0  1.4  14.8  125.0  3.1  1.0  2.1  30.8  0 0 0 0
 30  125.8  2.8  -6.1  2.0  28.5  114.4  5.6  2.7  3.9  97.0  0 0 0 0
 31  121.2  2.0  0.8  1.9  27.4  120.6  3.9  -1.2  3.9  110.6  4659  13.7149  4629  13.796 
 32  122.9  1.8  0.9  1.5  18.2  120.8  1.6  -0.9  1.4  15.0  0 0 0 0
 33  119.4  3.1  1.8  4.1  141.3  119.8  1.0  4.0  1.4  15.1  0 0 0 0
 34  124.6  4.0  -0.7  6.1  307.3  128.7  3.6  -3.6  5.2  218.8  420  13.1327  355  11.373 
 35  126.9  3.0  -2.7  2.8  61.8  124.8  4.1  3.0  3.9  91.5  0 0 0 0
 36  122.0  4.0  -5.2  6.0  169.4  119.9  6.8  3.1  12.6  1305.5  1091  12.6652  1032  12.4923 
 37  124.7  5.3  0.2  9.5  740.9  127.0  3.7  -8.0  6.6  346.1  6033  13.3371  6035  13.1191 
