Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 7 911
1 6 917
2 7 921
3 6 919
4 7 921
5 7 913
6 6 911
7 7 926
8 7 913
9 6 917
10 6 905
11 7 913
12 8 929
13 6 908
14 6 910
15 6 926
16 30 937
17 32 924
18 32 930
19 20 918
20 25 919
21 27 914
22 27 940
23 33 926
24 38 932
25 30 919
26 24 917
27 24 922
28 36 938
29 26 926
30 37 940
31 30 921
32 27 922
33 30 927
34 28 928
35 31 932
36 22 917
37 24 932
38 37 943
39 31 996
40 25 924
41 32 919
42 31 923
43 29 916
44 29 921
45 35 920
46 42 933
47 32 916
48 42 945
49 42 943
50 39 944
51 47 938
52 46 949
53 35 937
54 37 954
55 33 962
56 36 939
57 29 924
58 38 935
59 39 934
60 31 928
61 38 959
62 39 928
63 41 928
64 35 952
65 11 949
66 38 962
67 27 945
68 32 947
69 13 941
70 30 955
71 24 974
72 30 938
73 24 941
74 23 940
75 23 943
76 25 928
77 29 944
78 26 931
79 20 914
80 35 923
81 36 933
82 36 933
83 37 937
84 34 929
85 30 918
86 43 947
87 33 926
88 38 929
89 32 925
90 34 938
91 36 936
92 39 924
93 36 933
94 41 935
95 39 930
96 55 957
97 54 946
98 40 956
99 50 961
100 42 961
101 46 933
102 52 974
103 34 938
104 58 953
105 54 945
106 39 949
107 52 955
108 50 941
109 54 950
110 56 943
111 51 962
112 32 957
113 42 934
114 48 959
115 27 924
116 38 944
117 48 936
118 47 930
119 37 956
120 39 937
121 28 919
122 42 926
123 48 929
124 35 916
125 48 934
126 43 925
127 46 929
