Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 26 952
1 34 948
2 29 932
3 42 948
4 36 948
5 34 962
6 36 952
7 20 947
8 33 941
9 34 952
10 24 940
11 36 955
12 37 949
13 32 934
14 31 929
15 40 947
16 27 931
17 34 941
18 38 981
19 27 942
20 34 938
21 35 948
22 13 919
23 35 956
24 36 943
25 25 938
26 30 952
27 37 942
28 30 924
29 36 938
30 40 946
31 30 912
32 16 935
33 20 930
34 14 923
35 11 938
36 12 921
37 11 915
38 14 930
39 17 927
40 7 930
41 15 917
42 10 924
43 20 941
44 16 938
45 26 937
46 17 937
47 14 913
48 22 950
49 31 921
50 34 953
51 38 939
52 23 950
53 39 942
54 35 956
55 30 931
56 34 934
57 39 939
58 34 934
59 41 937
60 44 939
61 43 946
62 46 947
63 40 948
64 14 928
65 27 916
66 17 901
67 31 924
68 23 901
69 24 927
70 29 927
71 22 917
72 8 902
73 24 911
74 23 916
75 26 902
76 36 922
77 37 927
78 36 910
79 35 919
80 7 913
81 14 900
82 18 994
83 13 906
84 10 906
85 12 914
86 19 922
87 19 971
88 7 904
89 13 918
90 18 919
91 14 914
92 13 908
93 23 994
94 20 907
95 25 918
96 30 994
97 32 929
98 30 972
99 27 933
100 31 946
101 27 925
102 30 954
103 32 932
104 30 947
105 38 933
106 31 928
107 35 943
108 35 948
109 33 936
110 44 947
111 40 988
112 21 931
113 15 923
114 15 923
115 19 937
116 12 934
117 9 925
118 23 918
119 13 931
120 20 924
121 28 940
122 29 933
123 11 937
124 25 927
125 12 934
126 14 919
127 23 923
