Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  129.0  5.4  -5.0  5.0  179.7  127.8  1.4  1.3  1.2  11.3  6061  14.4243  6046  13.4088 
 1  119.0  7.1  4.2  6.0  260.4  129.2  1.1  3.8  0.7  1.6  3293  14.1309  3314  13.1637 
 2  118.1  4.8  2.5  4.0  132.0  118.4  1.5  2.8  1.3  12.6  730  13.6017  700  13.8084 
 3  125.4  3.8  0.3  3.4  90.8  118.4  3.5  1.4  3.2  75.5  4306  13.6132  4320  13.1016 
 4  119.5  3.5  3.6  3.8  116.4  117.7  1.3  3.8  1.3  14.3  5700  13.0111  5735  12.8837 
 5  117.1  3.5  5.8  2.4  45.8  119.7  4.4  1.5  3.2  69.3  6069  13.2305  6066  13.1799 
 6  121.8  4.2  1.4  3.4  90.8  118.6  1.0  5.7  0.8  4.9  0 0 0 0
 7  127.1  2.9  -4.9  3.5  99.7  108.3  2.1  6.3  2.1  20.7  303  13.5488  301  13.3423 
 8  117.5  3.0  7.1  2.1  31.3  114.4  1.9  5.1  1.3  11.6  0 0 0 0
 9  125.3  4.6  -1.8  3.9  106.0  117.5  1.9  6.5  1.6  18.4  4891  13.6493  4853  14.1172 
 10  125.1  3.7  -1.3  4.0  123.3  123.8  2.1  1.3  2.2  37.2  6170  13.4675  6172  13.7152 
 11  114.6  3.9  3.9  3.1  75.0  122.6  3.7  3.5  2.8  58.6  0 0 0 0
 12  111.4  3.0  6.0  2.0  28.7  118.9  1.8  3.7  1.2  10.4  0 0 0 0
 13  115.5  3.0  5.3  1.9  26.4  117.5  1.4  5.7  0.9  5.2  6079  14.1798  6065  14.2618 
 14  113.2  4.1  0.5  3.4  81.3  119.1  3.9  3.2  3.0  66.2  0 0 0 0
 15  117.5  3.5  3.0  3.2  78.9  114.7  2.4  3.0  2.2  39.0  1188  13.7345  1170  14.2935 
 16  122.3  3.6  6.2  4.3  158.6  121.6  1.2  -2.6  1.6  19.4  4750  13.3864  4720  13.6285 
 17  125.0  3.6  -2.6  4.4  145.8  128.2  4.4  1.0  5.2  213.3  956  13.5311  1029  14.3863 
 18  126.0  3.5  -6.7  3.7  106.4  121.0  1.6  1.5  1.6  20.4  367  12.7362  352  13.8451 
 19  120.4  1.3  3.0  1.2  10.8  120.3  0.7  4.8  0.6  2.9  0 0 0 0
 20  125.9  3.8  -0.4  3.0  72.2  121.2  5.0  -1.6  4.1  120.8  555  13.9763  542  12.5554 
 21  123.2  3.2  -2.8  3.5  100.9  130.6  3.6  8.9  3.5  111.1  4066  14.3588  4094  14.0624 
 22  122.9  1.4  1.0  1.3  13.7  125.5  1.6  2.8  1.4  14.5  0  0  0  0 
 23  119.3  3.9  5.0  2.8  58.4  121.7  2.5  0.0  1.8  22.6  0 0 0 0
 24  125.1  2.7  -1.9  3.5  91.7  130.5  3.6  -4.5  4.5  152.1  6109  13.9089  6097  13.6739 
 25  123.8  1.8  1.1  2.4  47.1  122.2  2.7  -0.0  3.8  112.7  5703  13.8319  5706  13.7314 
 26  123.0  2.5  -2.5  2.6  49.9  126.6  3.8  -1.3  3.8  107.8  0  0  0  0 
 27  131.4  4.7  -4.5  4.0  113.1  126.2  3.9  0.4  3.4  80.9  6080  14.1279  6071  14.2387 
 28  119.1  2.6  4.4  3.1  75.8  118.9  2.5  4.4  3.0  69.5  1240  13.426  1278  13.9927 
 29  125.4  4.2  1.1  2.9  63.4  125.0  3.7  3.4  2.5  44.8  0 0 0 0
 30  114.1  5.0  2.3  3.6  93.2  117.4  5.4  4.0  3.8  89.7  0 0 0 0
 31  131.1  3.1  -3.5  2.9  64.7  116.7  5.6  0.9  5.5  219.0  4725  13.6866  4740  13.955 
 32  127.2  2.3  0.1  2.0  30.7  122.4  2.9  1.3  2.6  49.0  0 0 0 0
 33  117.6  3.0  5.9  3.9  128.2  116.6  1.9  7.1  2.5  52.6  0 0 0 0
 34  121.6  8.0  -1.0  12.3  1257.7  125.4  2.0  -4.3  2.9  69.1  238  14.9467  269  12.8428 
 35  123.9  4.4  0.4  4.2  132.0  118.7  4.2  7.0  4.0  93.4  0 0 0 0
 36  119.7  3.1  4.0  4.7  103.1  119.6  1.8  1.7  3.3  89.9  1020  13.002  1011  12.7553 
 37  124.6  2.4  -3.6  4.2  146.6  126.9  2.9  -6.3  5.0  203.3  5843  13.5063  5872  13.4968 
 38  122.5  2.7  -2.8  4.1  129.0  119.8  2.5  2.7  3.7  104.0  768  13.2198  800  13.5695 
 39  122.6  1.3  -1.2  1.4  16.3  117.8  1.1  -6.4  1.3  12.2  380  13.3312  348  12.1189 
 40  121.9  1.7  0.6  2.2  37.0  118.1  0.6  2.4  0.7  4.0  0 0 0 0
 41  124.1  3.4  -1.9  2.8  54.2  125.6  4.2  0.2  3.2  75.2  0 0 0 0
