Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 904
1 6 917
2 6 906
3 6 919
4 7 902
5 7 901
6 6 889
7 7 902
8 7 892
9 7 893
10 6 899
11 7 897
12 6 892
13 6 903
14 8 908
15 6 898
16 8 991
17 24 942
18 10 949
19 14 924
20 23 943
21 22 958
22 10 984
23 12 999
24 20 934
25 13 994
26 9 938
27 10 947
28 22 943
29 19 927
30 23 997
31 18 951
32 7 929
33 21 935
34 14 921
35 13 912
36 9 914
37 18 916
38 13 922
39 9 927
40 7 916
41 11 918
42 18 921
43 9 915
44 17 917
45 17 926
46 15 918
47 18 910
48 15 919
49 6 899
50 11 911
51 10 906
52 10 902
53 17 902
54 13 979
55 20 906
56 12 887
57 20 913
58 13 903
59 10 905
60 11 911
61 13 919
62 13 898
63 10 915
64 9 905
65 7 900
66 6 909
67 7 899
68 7 900
69 6 920
70 6 908
71 7 905
72 6 891
73 6 900
74 6 894
75 9 900
76 7 902
77 6 889
78 7 892
79 6 905
80 30 936
81 21 950
82 31 927
83 22 919
84 19 914
85 31 950
86 29 924
87 35 939
88 26 926
89 23 934
90 23 916
91 34 929
92 27 930
93 26 927
94 28 939
95 25 937
96 36 951
97 30 925
98 34 947
99 25 939
100 34 945
101 35 940
102 42 950
103 35 933
104 33 950
105 36 935
106 38 937
107 36 926
108 15 948
109 21 929
110 31 920
111 30 936
112 21 933
113 16 941
114 18 923
115 14 928
116 17 938
117 17 928
118 24 922
119 16 934
120 19 927
121 13 931
122 24 953
123 22 930
124 23 929
125 12 927
126 22 927
127 19 963
