Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 65.2 2.2 67.9 2.2 73.7 1.3 73.7 1.4 
1 65.9 2.3 70.1 2.3 72.5 1.2 75.0 1.1 
2 69.7 2.1 69.5 2.1 69.6 1.2 72.5 1.2 
3 72.0 2.2 70.5 2.1 74.1 1.4 73.5 1.2 
4 69.9 2.4 66.9 2.4 66.8 1.3 65.6 1.1 
5 68.5 2.3 65.2 2.3 68.5 1.1 71.7 1.0 
6 68.6 2.3 71.8 2.2 74.2 1.4 81.0 1.1 
7 62.3 2.5 63.5 2.2 70.9 1.2 69.6 1.1 
8 71.3 2.5 75.5 2.3 75.7 1.2 71.5 1.2 
9 67.1 2.2 65.1 2.2 70.5 1.4 75.8 1.2 
10 60.0 2.5 64.0 2.3 74.6 1.2 74.9 1.1 
11 65.6 2.2 68.3 2.3 68.8 1.2 71.2 1.1 
12 67.6 2.2 63.6 2.2 75.2 1.4 77.0 1.5 
13 65.3 2.4 66.1 2.2 77.0 1.3 75.1 1.4 
14 62.3 2.4 65.9 2.2 77.6 1.3 75.8 1.5 
15 60.7 2.2 65.4 2.2 75.9 1.1 75.7 1.5 
16 66.2 2.0 67.9 2.0 80.1 1.3 81.4 1.3 
17 68.0 2.0 68.5 2.0 74.0 1.2 75.3 1.1 
18 72.3 2.0 74.0 1.9 76.8 1.1 80.6 1.1 
19 75.0 2.0 71.4 2.1 84.6 1.1 71.7 1.2 
20 76.0 1.9 72.2 2.0 86.0 1.2 80.7 1.1 
21 69.3 2.3 64.5 2.3 79.8 1.1 77.1 1.1 
22 71.6 2.0 68.6 1.9 73.7 1.3 78.8 1.2 
23 66.7 2.2 72.0 1.9 80.6 1.1 77.0 1.0 
24 67.3 2.0 66.2 2.0 77.2 1.2 78.9 1.1 
25 68.5 2.1 67.0 2.0 78.4 1.1 79.0 1.0 
26 71.2 2.0 72.8 2.1 75.4 1.2 73.0 1.1 
27 69.9 2.0 66.7 2.0 79.0 1.3 83.1 1.1 
28 66.5 2.0 67.7 1.9 77.8 1.2 80.1 1.0 
29 63.8 2.0 63.2 2.0 81.4 1.2 81.4 1.1 
30 71.0 2.0 73.4 1.9 82.7 1.2 79.8 1.5 
31 68.2 2.0 70.3 2.1 72.0 1.1 77.1 1.3 
32 64.9 3.0 66.6 3.2 75.6 1.2 73.3 1.2 
33 64.8 2.6 70.1 2.7 75.8 1.2 80.2 1.1 
34 65.4 2.8 61.9 2.8 70.9 1.3 67.6 1.2 
35 63.8 2.5 64.8 2.6 72.3 1.3 74.7 1.1 
36 67.0 2.9 60.7 3.0 75.8 1.2 71.5 1.3 
37 64.5 2.4 60.4 2.5 72.2 1.2 72.4 1.1 
38 67.1 2.6 66.5 2.5 69.5 1.2 71.3 1.2 
39 70.0 2.4 66.9 2.3 69.2 1.3 75.5 1.2 
40 65.9 2.5 64.2 2.5 70.6 1.3 68.0 1.5 
41 63.6 2.7 72.4 2.5 76.4 1.2 71.8 1.2 
42 61.4 2.7 66.7 2.7 72.0 1.2 69.5 1.2 
43 61.2 2.4 64.7 2.5 68.9 1.2 70.6 1.2 
44 65.6 2.7 63.8 2.8 71.4 1.3 69.3 1.2 
45 63.3 2.5 67.4 2.4 74.5 1.4 77.2 1.3 
46 66.6 2.4 65.0 2.6 73.8 1.3 75.2 1.1 
47 66.3 2.5 64.5 2.6 78.5 1.3 75.0 1.5 
48 71.5 2.0 69.6 2.1 77.2 1.3 76.0 1.1 
49 68.6 2.2 69.9 2.1 79.0 1.3 82.7 1.1 
50 71.2 2.0 67.1 2.2 76.8 1.2 73.3 1.1 
51 73.1 2.3 75.3 2.2 78.7 1.4 81.6 1.3 
52 70.2 2.2 71.8 2.0 79.9 1.1 75.7 1.1 
53 70.6 2.2 75.4 2.2 74.6 1.3 72.6 1.0 
54 70.2 2.1 73.5 2.2 78.4 1.3 80.6 1.3 
55 73.6 2.2 71.5 2.2 80.3 1.2 80.1 1.4 
56 77.6 2.0 74.6 2.0 83.0 1.2 78.0 1.3 
57 72.0 2.2 72.5 2.0 77.3 1.1 79.2 1.1 
58 72.1 2.1 74.9 2.1 81.0 1.1 82.7 1.1 
59 66.3 2.2 72.8 2.1 78.6 1.2 74.7 1.4 
60 75.7 2.1 75.0 2.0 84.8 1.1 81.5 1.1 
61 73.9 2.3 77.4 2.2 80.2 1.1 82.9 1.1 
62 71.9 2.3 69.5 2.2 79.9 1.1 75.3 1.5 
63 74.2 2.4 76.4 2.3 75.5 1.2 74.8 1.4 
64 70.5 1.9 67.3 1.9 70.9 1.2 69.5 1.1 
65 68.0 2.1 68.8 1.9 64.6 1.2 73.9 1.3 
66 73.6 1.9 75.8 2.1 72.0 1.1 70.2 1.1 
67 69.0 2.0 74.7 2.0 66.9 1.3 72.4 1.2 
68 76.3 2.1 76.9 2.0 71.1 1.2 69.5 1.1 
69 68.5 1.9 67.9 1.9 74.6 1.3 68.2 1.2 
70 78.6 2.1 75.2 1.9 68.4 1.1 68.3 1.2 
71 76.5 2.0 72.4 1.8 71.3 1.4 72.5 1.5 
72 66.9 2.2 68.8 1.9 77.4 1.2 73.8 1.3 
73 67.4 2.0 66.0 2.0 74.9 1.2 71.7 1.5 
74 69.1 2.1 65.6 1.9 75.5 1.2 79.3 1.1 
75 68.8 2.0 63.0 2.0 76.2 1.1 70.6 1.4 
76 65.0 1.9 66.8 2.0 68.7 1.2 75.3 1.3 
77 66.7 2.0 69.2 1.9 72.3 1.1 76.1 1.1 
78 70.8 1.9 68.0 2.0 70.3 1.2 70.9 1.1 
79 65.9 1.9 63.8 2.1 72.0 1.1 69.7 1.1 
80 74.8 4.1 74.5 4.1 77.3 1.2 78.8 1.1 
81 68.7 2.3 69.1 2.5 78.7 1.2 80.2 0.9 
82 75.7 3.0 68.8 3.0 76.0 1.4 79.0 1.1 
83 70.9 2.0 72.8 2.1 77.1 1.2 80.7 1.3 
84 74.8 2.5 75.5 2.5 77.4 1.2 79.0 1.1 
85 68.5 2.1 66.6 2.2 71.9 1.2 74.7 1.1 
86 71.6 2.2 74.7 2.4 76.6 1.1 79.6 1.1 
87 72.0 2.0 72.1 2.1 74.7 1.3 78.5 1.0 
88 66.3 2.2 71.0 2.3 71.4 1.2 77.2 1.3 
89 67.1 2.1 69.1 2.2 75.1 1.2 72.8 1.0 
90 69.7 2.2 66.0 2.2 75.8 1.1 72.8 1.0 
91 70.8 2.0 69.4 2.0 75.5 1.1 71.5 1.3 
92 66.6 2.1 66.1 2.1 74.4 1.2 72.3 1.0 
93 65.1 2.1 67.6 2.2 76.3 1.1 73.6 1.1 
94 68.6 2.0 65.0 2.0 76.3 1.1 72.7 1.0 
95 69.4 2.3 69.0 2.0 74.9 1.2 70.4 1.3 
96 71.0 1.9 70.8 2.2 76.1 1.2 73.8 1.1 
97 72.9 2.1 69.8 2.2 71.1 1.4 75.5 1.2 
98 72.1 2.0 71.8 1.9 68.9 1.2 68.7 1.1 
99 67.7 2.1 70.2 2.2 71.7 1.2 69.4 1.2 
100 74.3 1.9 73.5 1.9 72.7 1.2 72.3 1.1 
101 68.5 2.1 66.1 2.0 67.6 1.2 72.7 1.3 
102 72.7 2.0 74.4 1.9 75.3 1.2 73.0 1.1 
103 65.0 2.0 67.4 2.0 74.0 1.3 68.5 1.1 
104 71.0 2.0 66.9 1.9 74.5 1.2 73.0 1.1 
105 67.6 2.1 70.9 2.0 70.9 1.4 74.3 1.3 
106 73.7 2.1 67.9 2.2 68.5 1.1 70.4 1.1 
