Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  118.2  2.6  -1.3  2.4  42.8  124.2  4.9  -1.1  4.3  140.3  5891  15.3853  5880  14.6139 
 1  123.2  3.7  -0.6  3.1  71.5  143.7  3.0  -12.2  2.0  11.7  3805  13.8306  3783  13.6737 
 2  123.9  2.7  -1.0  2.2  40.8  118.7  2.8  -2.8  2.4  40.9  867  14.0482  898  13.7094 
 3  123.9  2.6  -0.9  2.4  43.1  127.5  1.6  -2.5  1.5  16.3  4454  14.6492  4470  14.6271 
 4  123.6  2.2  -3.9  2.3  44.9  125.9  1.8  -4.5  1.9  29.4  5356  13.7683  5331  13.5838 
 5  126.6  3.6  -1.8  2.5  49.7  126.8  3.0  -4.1  2.2  31.4  5870  14.8391  5890  14.652 
 6  119.6  1.2  1.4  0.9  7.1  127.6  1.1  -5.5  0.8  5.2  0 0 0 0
 7  125.0  3.2  -3.1  4.0  125.6  120.2  2.1  -0.7  2.2  22.1  348  13.8202  335  13.9807 
 8  124.7  3.6  -0.8  2.4  43.3  130.2  3.4  -10.1  2.4  39.3  0 0 0 0
 9  125.0  1.4  -7.9  1.2  10.1  120.8  1.9  1.9  1.5  17.6  4885  14.4002  4892  13.5456 
 10  125.6  2.4  -1.2  2.5  49.8  124.5  1.2  -1.8  1.3  12.6  5978  14.3057  5978  14.48 
 11  112.0  4.3  3.9  3.4  90.0  125.3  4.6  -1.8  3.5  90.6  0 0 0 0
 12  122.7  3.7  -2.1  2.4  41.9  124.2  1.8  -0.1  1.2  9.6  0 0 0 0
 13  117.6  3.1  2.6  2.0  29.2  122.6  2.1  -3.4  1.4  12.5  5902  14.4885  5901  14.826 
 14  117.9  2.4  -2.0  1.9  26.6  122.7  2.4  -3.3  1.9  25.7  0 0 0 0
 15  120.3  3.3  -0.5  3.0  69.8  118.5  2.4  -2.5  2.2  38.0  1212  14.1598  1284  14.3776 
 16  126.4  5.7  1.4  6.9  402.4  115.9  3.0  -1.5  3.9  117.8  4688  14.216  4612  13.9017 
 17  122.2  5.5  -3.3  6.8  347.1  125.3  2.5  -0.9  3.0  70.0  1291  14.1226  1275  13.7967 
 18  122.8  2.3  -1.2  2.4  45.6  120.7  2.2  -0.2  2.3  39.8  527  13.2537  489  12.8712 
 19  120.8  1.7  -0.2  1.5  18.4  121.1  0.9  4.0  0.8  5.0  0 0 0 0
 20  130.4  2.0  -3.2  1.5  19.1  119.7  2.8  0.3  2.3  37.1  734  13.1508  751  14.1614 
 21  121.4  2.0  -3.9  2.2  39.7  120.7  3.1  12.4  3.0  79.6  4373  14.8003  4407  14.5596 
 22  119.2  2.7  0.8  2.4  49.1  125.2  1.9  3.4  1.6  21.3  260  13.4607  251  13.4379 
 23  123.2  4.7  4.4  3.4  86.6  128.2  4.0  -5.0  2.9  57.6  0 0 0 0
 24  124.8  5.0  -0.6  6.4  314.7  124.7  2.3  1.4  2.9  63.2  5926  14.5399  5931  14.2844 
 25  126.7  2.0  -0.8  2.8  63.9  121.0  2.4  3.0  3.4  90.4  5737  14.7986  5751  14.411 
 26  123.7  3.1  -1.9  3.1  73.1  124.0  3.6  -0.1  3.5  93.5  242  12.8291  285  14.7705 
 27  125.8  2.9  -4.5  2.5  44.9  126.2  4.5  -0.9  3.9  107.4  5899  15.1261  5902  15.0099 
 28  121.7  2.6  2.2  3.1  75.6  121.2  1.2  -0.5  1.5  17.2  1535  14.1779  1483  13.592 
 29  120.0  1.6  2.3  1.1  9.8  123.3  3.4  4.2  2.3  37.7  0 0 0 0
 30  113.9  5.4  1.8  3.9  109.4  120.6  5.3  -0.7  3.7  87.8  0 0 0 0
 31  117.9  2.6  1.5  2.4  44.7  118.9  6.0  -2.3  5.9  259.3  4824  14.9681  4832  13.9635 
 32  129.5  1.4  -2.9  1.3  12.1  125.8  2.8  -5.2  2.5  43.4  0 0 0 0
 33  118.9  2.2  9.2  2.9  71.1  122.2  2.2  -0.1  2.9  65.8  0 0 0 0
 34  123.9  3.5  2.7  5.4  242.8  131.4  2.9  -0.2  4.2  137.7  583  14.146  551  12.5878 
 35  128.5  3.1  -4.5  2.9  65.1  123.3  4.3  3.0  4.1  99.4  0 0 0 0
 36  123.9  1.9  -2.3  2.9  39.2  128.0  2.8  3.0  5.2  225.1  1554  13.4433  1560  13.2365 
 37  132.8  2.4  -5.1  4.2  149.7  131.3  1.3  -3.0  2.2  38.9  5837  14.6453  5848  14.4181 
 38  135.3  2.8  -13.0  4.3  143.3  122.4  2.7  -0.5  4.1  128.5  1352  13.0797  1380  13.1069 
 39  127.4  2.0  -1.2  2.3  41.3  127.2  2.3  -8.8  2.7  52.4  853  13.3779  825  11.7067 
 40  127.4  0.6  1.3  0.8  5.3  126.3  1.3  -0.3  1.6  20.4  0 0 0 0
