Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  122.0  2.6  -6.7  2.5  24.9  114.4  3.7  10.6  3.2  79.0  5957  15.0868  5962  14.241 
 1  112.4  3.4  4.1  3.1  38.9  120.8  2.5  -2.2  1.6  8.0  3607  13.6596  3600  14.1932 
 2  114.1  2.6  2.2  2.1  37.6  115.2  3.4  -2.4  2.9  61.1  745  13.9724  736  13.447 
 3  118.1  2.7  0.8  2.4  45.7  119.2  3.3  -2.1  3.0  68.4  4354  14.3248  4442  13.5028 
 4  119.5  2.7  0.3  3.1  40.6  119.7  1.1  -1.3  1.1  10.3  5989  11.504  6002  11.3643 
 5  118.6  3.4  1.9  2.3  44.3  116.4  1.0  -2.3  0.7  3.4  5965  12.9379  5971  12.8028 
 6  112.0  1.6  2.5  1.3  13.4  118.7  1.3  4.2  1.0  7.2  0 0 0 0
 7  113.4  3.7  3.3  4.5  159.4  120.4  2.5  -2.5  2.6  30.3  327  13.0588  320  13.2405 
 8  125.8  2.8  -3.1  1.9  26.0  123.8  3.1  -3.5  2.1  31.7  0 0 0 0
 9  120.1  2.4  -3.5  2.2  17.7  118.5  1.8  1.6  1.5  16.2  4853  14.2275  4814  14.4313 
 10  117.0  1.5  -1.5  1.7  21.4  122.2  1.7  -4.5  1.9  26.4  6043  13.7403  6039  14.0889 
 11  121.9  4.4  -8.7  3.7  58.1  120.1  2.4  5.3  1.8  24.8  0 0 0 0
 12  116.4  5.5  5.4  3.8  59.9  121.0  1.9  -1.3  1.3  11.3  0 0 0 0
 13  118.8  2.3  -0.0  1.4  15.6  116.5  1.4  3.6  0.9  5.8  5952  14.7185  5961  14.2685 
 14  115.4  1.7  -1.2  1.4  12.9  117.2  5.1  1.1  4.0  115.6  0 0 0 0
 15  113.8  3.3  3.6  3.0  70.1  115.7  2.7  1.6  2.6  51.0  1194  14.7589  1288  13.9075 
 16  126.5  7.3  8.5  9.4  403.4  124.9  4.4  -4.9  5.7  256.6  4923  14.5701  4957  14.9069 
 17  134.2  2.7  -6.1  3.1  55.4  130.5  6.1  -4.1  7.2  412.3  1472  13.9448  1468  13.9169 
 18  125.5  3.3  -1.1  3.5  92.5  127.6  3.3  -0.3  3.3  87.8  558  13.2021  526  13.8865 
 19  127.3  3.4  -2.4  3.1  76.3  125.6  1.0  -1.8  0.9  6.2  0 0 0 0
 20  129.8  4.1  -3.0  3.5  51.9  131.9  6.1  -5.8  5.1  180.5  906  13.8748  927  13.3339 
 21  123.7  2.2  -2.3  2.4  47.1  121.6  3.4  16.8  3.5  59.1  4554  14.4974  4580  14.459 
 22  115.3  3.8  7.0  3.4  97.8  130.5  1.4  1.5  1.2  11.0  292  13.5154  280  13.9846 
 23  127.8  4.2  -1.5  3.2  42.5  129.7  1.6  -0.8  1.2  9.8  0 0 0 0
 24  130.1  4.5  -5.9  5.7  251.3  131.6  3.5  -1.9  4.4  142.6  6003  14.9712  5994  14.7146 
 25  126.0  2.0  1.3  2.8  63.3  121.1  3.2  2.7  4.5  159.5  5822  15.1406  5806  14.9321 
 26  127.3  3.0  -5.0  3.2  40.5  122.0  2.7  4.4  2.7  54.8  284  12.3959  271  14.2866 
 27  127.4  2.2  -2.0  1.9  25.6  122.3  5.7  1.5  4.9  167.6  5969  15.1209  5967  15.3627 
 28  123.3  4.4  3.8  5.6  132.6  122.8  1.5  0.8  1.8  26.2  1716  13.6917  1657  13.8817 
 29  127.6  2.2  1.7  1.5  17.4  127.8  3.2  4.0  2.2  34.4  0 0 0 0
 30  110.8  5.2  8.3  3.8  102.6  126.5  2.4  -3.0  1.8  11.3  0 0 0 0
 31  126.3  4.6  1.2  4.7  88.4  122.7  2.6  -0.5  2.6  49.2  5066  14.5018  5129  14.6334 
 32  130.6  5.3  -4.2  4.6  163.0  121.5  1.6  0.2  1.4  13.8  0 0 0 0
 33  114.0  1.9  14.1  2.5  53.2  127.5  2.4  -4.7  3.1  78.2  0 0 0 0
 34  112.4  2.9  11.8  4.4  160.6  120.8  3.8  7.2  5.6  245.2  456  14.8332  457  12.5808 
 35  123.7  4.7  0.7  4.7  88.1  120.8  3.8  5.1  3.7  78.5  0 0 0 0
 36  133.0  11.0  -10.2  17.7  810.0  132.3  17.8  -9.9  38.2  2807.4  1330  13.6137  1360  12.8148 
 37  127.1  3.8  -0.9  6.8  378.6  133.9  4.8  -9.3  8.8  461.1  5894  15.189  5891  14.8094 
 38  122.0  5.3  2.3  8.5  300.0  124.9  4.2  -4.5  6.7  186.1  1362  13.1229  1311  12.7681 
 39  124.9  2.2  3.3  2.5  49.3  123.7  2.3  -10.5  2.7  50.5  827  13.3783  805  12.8033 
 40  121.1  1.8  3.7  2.3  42.5  121.5  0.9  0.7  1.2  11.2  0 0 0 0
 41  120.0  1.5  2.7  1.3  6.5  123.5  4.3  3.4  3.3  79.4  0 0 0 0
 42  120.4  1.6  7.5  2.1  38.4  120.0  4.4  10.6  5.8  294.2  0 0 0 0
 43  123.5  2.5  -0.3  3.1  79.8  124.8  2.1  2.2  2.6  52.9  0 0 0 0
 44  119.1  1.0  4.2  1.1  9.1  116.6  4.1  3.6  4.4  152.8  0 0 0 0
 45  125.0  4.7  -1.8  6.2  304.2  123.4  2.2  0.6  3.0  71.7  5902  14.9885  5906  15.2448 
