Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 9 996
1 18 963
2 21 931
3 29 985
4 32 937
5 26 934
6 28 938
7 29 951
8 37 948
9 32 935
10 30 940
11 31 935
12 30 939
13 23 931
14 11 928
15 37 936
16 15 922
17 13 922
18 9 917
19 11 924
20 6 911
21 6 901
22 7 898
23 9 917
24 6 899
25 10 907
26 10 909
27 11 904
28 11 910
29 12 924
30 9 903
31 12 948
32 8 913
33 15 913
34 14 917
35 10 912
36 10 908
37 15 914
38 15 911
39 17 918
40 11 926
41 17 921
42 20 912
43 9 899
44 14 904
45 12 929
46 14 917
47 13 896
48 9 924
49 8 897
50 11 922
51 20 929
52 16 922
53 15 917
54 9 932
55 16 984
56 7 907
57 14 917
58 12 921
59 17 909
60 17 922
61 13 933
62 7 898
63 15 909
64 22 933
65 21 922
66 26 950
67 21 919
68 22 921
69 9 925
70 19 910
71 17 920
72 26 918
73 14 936
74 25 925
75 27 927
76 32 933
77 24 919
78 21 931
79 28 944
80 7 931
81 6 951
82 6 988
83 10 966
84 6 917
85 8 917
86 8 915
87 7 902
88 11 951
89 5 906
90 5 914
91 12 911
92 10 911
93 13 912
94 10 990
95 13 982
96 8 999
97 13 928
98 14 921
99 7 912
100 17 922
101 20 911
102 20 909
103 14 961
104 21 919
105 11 909
106 26 920
107 26 912
108 25 922
109 8 908
110 22 907
111 26 912
112 35 942
113 30 954
114 33 947
115 44 955
116 31 939
117 24 960
118 39 932
119 43 946
120 38 933
121 39 942
122 43 951
123 35 943
124 30 943
125 42 938
126 40 937
127 53 951
