Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 12 938
1 7 914
2 7 941
3 12 998
4 7 923
5 14 928
6 7 927
7 10 915
8 8 917
9 7 916
10 13 929
11 20 943
12 9 928
13 9 923
14 9 919
15 15 925
16 12 935
17 13 962
18 11 925
19 10 926
20 7 925
21 15 921
22 9 914
23 14 985
24 11 932
25 18 932
26 10 954
27 20 930
28 13 931
29 21 937
30 21 932
31 15 918
32 11 961
33 12 942
34 14 920
35 12 954
36 10 907
37 15 923
38 13 915
39 15 935
40 6 935
41 14 923
42 15 933
43 12 913
44 8 918
45 9 927
46 15 928
47 25 931
48 9 999
49 12 913
50 10 918
51 7 915
52 7 921
53 7 911
54 9 911
55 10 967
56 11 910
57 6 901
58 8 907
59 8 921
60 8 900
61 6 910
62 10 913
63 13 909
64 12 929
65 18 932
66 13 922
67 22 944
68 18 932
69 7 920
70 12 932
71 13 916
72 10 921
73 11 921
74 9 910
75 7 918
76 10 926
77 12 923
78 25 932
79 21 930
80 5 998
81 7 986
82 6 991
83 6 985
84 6 964
85 5 928
86 6 986
87 6 920
88 7 991
89 6 986
90 6 987
91 6 933
92 8 992
93 11 982
94 10 953
95 7 957
96 33 978
97 26 916
98 28 930
99 28 925
100 22 926
101 32 937
102 38 945
103 17 910
104 20 941
105 21 922
106 30 925
107 31 926
108 28 922
109 25 926
110 29 923
111 30 939
112 18 939
113 23 934
114 17 930
115 23 942
116 13 936
117 23 945
118 9 950
119 22 940
120 24 931
121 14 941
122 23 937
123 17 933
124 13 938
125 24 930
126 20 933
127 26 935
