Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 33 930
1 25 925
2 32 932
3 32 943
4 29 941
5 26 939
6 26 942
7 32 933
8 32 923
9 32 937
10 26 934
11 32 929
12 37 942
13 26 921
14 33 943
15 35 940
16 28 939
17 32 930
18 23 940
19 16 916
20 30 928
21 35 935
22 25 943
23 27 929
24 26 929
25 18 920
26 32 930
27 34 941
28 23 919
29 32 931
30 38 943
31 34 923
32 35 960
33 33 939
34 31 945
35 25 948
36 22 943
37 38 933
38 35 952
39 36 936
40 31 929
41 31 941
42 26 933
43 28 948
44 30 940
45 32 925
46 30 949
47 39 947
48 27 944
49 25 944
50 27 944
51 23 936
52 25 930
53 27 933
54 30 926
55 27 932
56 36 950
57 17 912
58 33 942
59 28 939
60 22 925
61 37 949
62 34 938
63 21 934
64 9 923
65 8 909
66 6 898
67 11 899
68 7 890
69 7 898
70 9 903
71 8 924
72 10 917
73 7 902
74 7 912
75 8 904
76 6 905
77 8 900
78 6 893
79 16 906
80 34 946
81 36 936
82 23 929
83 31 927
84 27 951
85 31 962
86 28 936
87 39 952
88 30 943
89 40 942
90 38 952
91 33 942
92 33 936
93 37 931
94 33 943
95 40 947
96 27 942
97 28 921
98 25 936
99 21 937
100 28 932
101 26 923
102 29 923
103 28 924
104 25 926
105 29 934
106 23 920
107 22 922
108 22 941
109 30 928
110 25 927
111 31 940
112 43 940
113 41 946
114 42 933
115 31 940
116 33 937
117 39 938
118 35 929
119 31 946
120 37 943
121 41 938
122 35 930
123 33 914
124 38 919
125 35 942
126 54 958
127 49 928
