Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  117.2  5.0  -1.5  4.6  156.2  122.9  2.2  0.2  2.0  29.5  5932  14.6186  5925  13.9411 
 1  131.1  3.0  -9.5  2.6  47.1  122.9  0.9  0.2  0.6  1.0  3764  14.1168  3715  13.6708 
 2  119.0  2.8  3.7  2.3  44.0  114.7  2.2  -0.3  1.9  25.0  918  12.8825  890  13.4875 
 3  126.6  3.5  -3.9  3.1  76.6  119.6  2.1  -0.3  1.9  27.0  4551  13.9954  4541  13.134 
 4  129.1  3.4  -4.4  3.6  107.4  127.9  2.3  -5.2  2.4  46.7  5984  13.3571  5973  13.2136 
 5  115.6  5.0  6.5  3.5  96.0  123.5  1.0  -3.1  0.8  3.9  5938  14.2639  5930  14.2435 
 6  123.3  3.3  -4.4  2.6  54.9  125.6  0.5  1.0  0.4  0.9  0 0 0 0
 7  127.6  4.1  -6.0  5.0  197.0  119.5  3.4  -1.4  3.5  56.2  403  12.4615  445  13.5129 
 8  132.3  5.0  -4.0  3.4  86.3  126.5  2.2  -1.0  1.5  15.8  0 0 0 0
 9  123.4  1.8  -5.0  1.5  16.7  121.9  1.7  -0.4  1.4  14.6  5036  14.4697  4980  14.6337 
 10  122.0  3.0  -5.2  3.2  78.1  120.5  0.7  -0.6  0.7  4.0  6036  13.9378  6022  14.0662 
 11  121.5  3.4  -2.3  2.7  55.5  120.6  4.2  2.7  3.2  75.6  0 0 0 0
 12  126.5  4.1  -2.4  2.6  50.9  124.4  2.7  -0.4  1.8  22.4  0 0 0 0
 13  117.7  1.0  3.0  0.6  3.2  120.4  2.0  -2.1  1.3  11.4  5957  14.7941  5940  14.3742 
 14  124.0  4.2  -2.7  3.5  85.7  118.6  2.3  2.9  1.8  22.7  0 0 0 0
 15  130.4  5.1  -6.0  4.8  173.3  120.4  2.3  -0.6  2.2  36.9  1633  13.4313  1600  13.8754 
 16  129.4  4.3  1.5  5.2  230.6  122.9  2.6  -3.4  3.4  88.8  4807  14.1099  4738  14.1146 
 17  126.7  3.9  -3.0  4.9  179.0  133.3  6.4  -2.7  7.6  461.1  1326  14.1862  1315  13.8727 
