Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 65.8 2.4 64.9 2.5 78.1 1.2 76.0 1.1 
1 65.5 2.4 64.4 2.7 71.8 1.4 74.4 1.2 
2 65.5 2.5 67.1 2.4 74.8 1.2 73.1 1.1 
3 69.9 2.5 72.3 2.5 66.3 1.3 71.5 1.2 
4 68.0 2.5 65.8 2.5 69.5 1.2 69.5 1.2 
5 65.4 2.2 69.2 2.4 71.9 1.1 67.7 1.2 
6 71.2 2.4 65.0 2.5 75.1 1.2 72.2 1.5 
7 66.5 2.6 67.7 2.4 72.2 1.1 69.0 1.1 
8 68.0 2.7 64.7 2.7 74.1 1.2 76.3 1.0 
9 65.1 2.5 67.9 2.4 75.0 1.2 73.2 1.2 
10 67.0 2.5 69.3 2.4 75.8 1.2 75.0 1.1 
11 65.3 2.8 68.1 2.6 70.6 1.3 78.2 1.3 
12 67.4 2.5 66.5 2.6 72.3 1.3 71.1 1.6 
13 61.9 2.3 63.0 2.6 71.2 1.4 75.0 1.2 
14 62.4 2.5 62.7 2.7 75.7 1.2 73.0 1.1 
15 60.6 2.6 61.7 2.5 74.7 1.2 72.9 1.1 
16 88.0 2.2 84.1 2.2 95.3 1.2 93.4 1.2 
17 90.5 2.3 94.8 2.2 97.3 1.2 99.1 1.1 
18 82.3 2.4 90.0 2.3 93.9 1.3 93.6 1.1 
19 89.5 2.2 87.1 2.2 92.8 1.2 95.1 1.2 
20 85.2 2.4 89.1 2.3 96.2 1.1 92.0 1.1 
21 89.0 2.3 85.4 2.2 94.2 1.4 92.9 1.1 
22 84.3 2.1 80.5 2.5 91.5 1.3 89.4 1.2 
23 95.2 2.2 83.0 2.2 93.9 1.3 95.4 1.1 
24 84.4 2.2 84.1 2.0 90.5 1.3 88.7 1.2 
25 89.2 2.1 89.8 2.3 94.8 1.4 97.7 1.3 
26 83.8 2.2 85.0 2.1 92.1 1.4 94.7 1.1 
27 83.5 2.2 84.0 2.4 93.1 1.2 94.9 1.2 
28 81.0 2.4 84.3 2.1 92.4 1.2 91.6 1.6 
29 84.0 2.3 85.1 2.3 90.2 1.5 92.0 1.1 
30 88.7 2.3 87.5 2.1 97.0 1.4 93.5 1.0 
31 85.4 2.2 84.6 2.3 92.0 1.2 89.3 1.1 
32 63.5 3.0 68.1 2.9 71.6 1.1 71.8 1.1 
33 65.9 2.5 62.4 2.7 71.7 1.3 76.1 1.0 
34 68.0 2.5 67.5 2.5 74.2 1.1 72.5 1.2 
35 65.2 2.5 65.0 2.4 70.2 1.3 70.8 1.4 
36 64.0 2.8 69.2 2.8 71.8 1.1 69.8 1.2 
37 62.0 2.2 62.9 2.3 73.6 1.2 75.4 1.0 
38 61.9 2.6 68.4 2.3 67.2 1.4 74.2 1.3 
39 67.9 2.3 67.2 2.2 75.3 1.2 69.6 1.5 
40 63.8 2.2 59.6 2.3 66.0 1.3 71.7 1.2 
41 62.0 2.6 64.4 2.7 69.7 1.2 72.2 1.5 
42 63.5 2.6 65.4 2.6 73.9 1.3 67.8 1.0 
43 69.6 2.3 65.7 2.3 71.7 1.1 69.6 1.1 
44 63.2 2.7 62.0 3.0 66.8 1.4 70.9 1.3 
45 60.1 2.3 58.3 2.4 72.4 1.3 75.0 1.1 
46 59.2 2.3 57.2 2.3 67.3 1.3 72.7 1.1 
47 56.6 2.2 60.7 2.5 74.3 1.2 76.1 1.1 
48 63.1 2.2 64.8 2.1 73.7 1.2 75.4 1.1 
49 71.1 2.3 65.9 2.2 70.5 1.3 71.2 1.2 
50 66.0 2.2 66.2 2.2 76.2 1.4 76.2 1.0 
51 68.6 2.3 71.9 2.2 73.7 1.2 76.4 1.2 
52 73.2 2.2 70.4 2.2 76.9 1.4 73.8 1.1 
53 63.3 2.4 67.6 2.3 72.3 1.1 71.3 1.1 
54 72.9 2.3 70.4 2.2 74.7 1.2 72.5 1.2 
55 61.8 2.4 67.2 2.3 70.3 1.3 71.8 1.1 
56 67.5 2.3 66.8 2.2 75.8 1.1 73.5 1.1 
57 69.6 2.1 67.0 2.4 76.7 1.2 79.1 1.1 
58 64.4 2.1 67.5 2.4 67.4 1.3 69.2 1.4 
59 67.9 2.4 69.3 2.5 74.9 1.2 72.8 1.0 
60 60.4 2.2 64.1 2.1 74.9 1.2 71.6 1.4 
61 67.5 2.4 63.4 2.5 70.3 1.3 68.3 1.4 
62 65.2 2.3 61.7 2.4 69.7 1.2 71.0 1.2 
63 65.5 2.5 68.0 2.4 69.1 1.2 71.2 1.2 
64 68.9 2.5 72.2 2.5 72.5 1.2 74.6 1.2 
