Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 29 918
1 21 945
2 35 927
3 31 923
4 30 916
5 28 929
6 32 919
7 40 935
8 35 921
9 23 930
10 27 914
11 36 920
12 20 915
13 32 922
14 24 929
15 9 935
16 26 989
17 13 915
18 29 941
19 20 971
20 34 935
21 27 931
22 26 924
23 30 934
24 28 925
25 31 935
26 27 971
27 33 945
28 31 929
29 21 932
30 36 921
31 34 997
32 17 934
33 21 931
34 13 939
35 14 925
36 7 930
37 14 917
38 20 938
39 16 925
40 12 952
41 26 943
42 10 913
43 11 944
44 17 933
45 22 936
46 16 932
47 28 959
48 35 992
49 21 943
50 22 913
51 32 917
52 34 930
53 37 934
54 28 940
55 33 925
56 33 926
57 33 927
58 26 920
59 31 923
60 36 922
61 30 915
62 36 941
63 13 977
64 29 952
65 39 947
66 37 961
67 37 948
68 42 955
69 39 955
70 34 960
71 29 946
72 39 942
73 36 933
74 48 959
75 40 952
76 35 969
77 19 945
78 43 951
79 19 964
80 43 974
81 50 952
82 49 960
83 41 958
84 35 959
85 44 952
86 39 963
87 47 970
88 42 951
89 35 952
90 38 953
91 38 941
92 45 947
93 40 953
94 41 958
95 50 941
96 14 930
97 13 927
98 14 915
99 13 918
100 18 924
101 19 925
102 11 928
103 16 927
104 12 915
105 13 914
106 20 936
107 21 935
108 21 928
109 7 918
110 19 928
111 13 955
112 19 948
113 33 966
114 20 939
115 24 925
116 12 939
117 24 941
118 28 934
119 18 933
120 21 926
121 25 951
122 23 926
123 25 921
124 28 927
125 24 935
126 28 929
127 18 935
