Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  119.8  2.6  -4.0  2.4  42.5  123.0  2.0  -1.5  1.8  23.6  5902  14.5637  5913  13.9023 
 1  129.0  4.5  -9.9  3.8  106.1  128.5  3.5  -7.1  2.3  16.0  3592  13.8148  3562  13.672 
 2  111.0  2.6  3.3  2.2  39.2  113.9  3.3  -2.9  2.8  56.8  702  13.87  720  13.8732 
 3  120.6  2.8  -2.4  2.5  49.8  119.2  2.1  -1.8  1.9  27.8  4438  14.4352  4396  13.8612 
 4  113.3  2.7  7.0  2.9  69.5  116.3  1.2  -3.3  1.3  13.4  5945  13.224  5942  13.0131 
 5  117.0  2.9  1.2  2.0  32.4  123.2  1.3  -6.3  1.0  6.2  5927  13.5388  5917  13.5473 
 6  110.7  2.0  6.1  1.6  20.8  121.8  0.9  -3.4  0.7  4.0  0 0 0 0
 7  121.3  3.5  -5.9  4.3  147.7  111.7  1.6  1.3  1.7  12.9  313  13.478  321  13.361 
 8  130.5  6.4  -8.7  4.3  137.9  122.1  1.8  -1.5  1.3  11.4  0 0 0 0
 9  123.6  0.8  -7.4  0.7  3.1  121.2  1.5  -0.7  1.2  11.7  4903  14.1833  4845  14.4489 
 10  116.1  2.5  -3.9  2.7  54.6  116.8  1.1  -1.4  1.2  11.1  6016  13.6064  6008  13.9056 
 11  112.4  3.8  0.3  3.0  70.8  123.4  2.6  -2.0  2.0  29.0  0 0 0 0
 12  116.7  3.5  0.2  2.3  37.4  120.3  1.6  -1.8  1.0  7.6  0 0 0 0
 13  114.4  1.8  2.0  1.1  9.7  118.8  2.2  -0.9  1.4  13.9  5919  14.3585  5918  14.4863 
 14  116.8  2.9  -2.9  2.4  40.4  120.0  3.2  -2.5  2.5  45.2  0 0 0 0
 15  114.0  4.0  0.0  3.7  105.5  114.5  1.4  -1.8  1.3  13.6  1174  14.4335  1225  14.2062 
 16  115.8  5.3  6.1  6.4  345.1  117.8  3.0  -0.5  3.9  116.8  4745  14.14  4789  14.4526 
 17  124.1  4.3  -3.3  5.4  216.7  121.5  0.9  3.9  1.1  9.6  1206  13.9747  1159  14.1468 
 18  120.3  4.7  -5.0  4.9  185.0  116.6  2.2  3.3  2.2  39.3  374  13.3757  385  14.1576 
 19  126.9  1.7  -0.5  1.5  18.5  125.7  1.1  1.9  1.0  7.9  0 0 0 0
 20  120.6  2.6  5.9  2.0  32.8  120.2  3.2  -3.7  2.7  50.8  598  14.1418  602  13.4515 
