Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 999
1 15 999
2 7 999
3 6 999
4 11 999
5 5 999
6 11 999
7 9 999
8 7 999
9 7 999
10 12 999
11 6 999
12 6 999
13 5 999
14 10 999
15 6 999
16 5 999
17 12 999
18 17 999
19 20 999
20 5 999
21 10 998
22 8 999
23 7 999
24 6 999
25 18 999
26 17 999
27 5 999
28 15 999
29 15 999
30 6 999
31 17 999
32 5 999
33 5 998
34 10 997
35 5 999
36 14 998
37 8 999
38 15 999
39 6 999
40 8 999
41 5 999
42 8 999
43 5 999
44 7 999
45 6 999
46 9 998
47 7 997
48 5 999
49 6 998
50 5 999
51 13 999
52 5 998
53 6 997
54 8 997
55 7 999
56 15 998
57 11 997
58 10 995
59 13 999
60 15 999
61 15 996
62 8 999
63 9 999
64 25 929
65 21 951
66 24 927
67 31 933
68 17 920
69 27 938
70 25 934
71 13 922
72 27 927
73 23 915
74 33 940
75 24 915
76 26 934
77 25 942
78 30 930
79 29 924
80 34 969
81 31 953
82 31 951
83 33 944
84 33 953
85 25 945
86 29 950
87 35 952
88 21 934
89 26 944
90 31 940
91 29 939
92 34 949
93 25 947
94 41 949
95 40 946
96 49 969
97 38 943
98 39 943
99 45 955
100 41 950
101 39 944
102 44 943
103 29 954
104 41 953
105 43 937
106 38 956
107 42 952
108 44 952
109 37 954
110 44 949
111 47 962
112 29 930
113 38 933
114 40 946
115 47 945
116 34 923
117 39 945
118 35 926
119 36 936
120 41 934
121 43 941
122 35 927
123 36 919
124 35 922
125 33 929
126 18 924
127 40 924
