Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 37 937
1 42 945
2 38 982
3 35 940
4 41 936
5 40 946
6 42 947
7 42 939
8 44 939
9 40 933
10 36 942
11 41 938
12 44 943
13 48 967
14 45 941
15 40 943
16 22 930
17 33 925
18 27 922
19 23 938
20 27 916
21 38 969
22 42 946
23 32 969
24 28 931
25 29 926
26 30 931
27 32 925
28 41 969
29 33 934
30 33 939
31 43 942
32 9 958
33 7 923
34 28 940
35 20 939
36 8 927
37 26 994
38 16 922
39 9 915
40 19 926
41 31 938
42 17 927
43 26 922
44 20 935
45 16 914
46 27 926
47 32 940
48 49 940
49 45 938
50 48 940
51 38 964
52 44 929
53 41 942
54 36 954
55 47 942
56 48 943
57 36 927
58 41 938
59 47 937
60 52 934
61 50 940
62 47 937
63 42 920
64 35 969
65 34 942
66 42 962
67 37 944
68 36 946
69 38 953
70 24 951
71 45 963
72 43 963
73 37 946
74 31 951
75 45 952
76 45 950
77 50 964
78 45 955
79 45 948
80 21 951
81 22 948
82 21 934
83 11 922
84 15 938
85 21 946
86 20 930
87 8 927
88 19 933
89 19 932
90 25 934
91 26 949
92 28 919
93 23 937
94 28 941
95 28 933
96 23 919
97 19 934
98 32 943
99 34 924
100 25 930
101 30 922
102 31 932
103 27 942
104 28 929
105 31 942
106 31 939
107 31 927
108 33 917
109 29 932
110 29 928
111 34 931
112 19 925
113 24 923
114 25 931
115 42 947
116 22 935
117 20 930
118 26 914
119 27 919
120 36 919
121 38 923
122 29 933
123 36 941
124 38 930
125 26 926
126 40 917
127 18 930
