Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 83.7 2.4 80.9 2.4 94.7 1.2 92.5 1.1 
1 86.3 2.2 83.7 2.2 85.3 1.2 93.8 1.2 
2 84.5 2.1 77.8 2.3 95.0 1.2 90.9 1.6 
3 82.7 2.3 86.0 2.2 88.3 1.2 91.4 1.1 
4 85.3 2.3 86.6 2.2 95.1 1.5 98.7 1.1 
5 85.3 2.1 81.1 2.1 91.4 1.2 89.2 1.2 
6 86.9 2.3 89.5 2.2 89.8 1.2 92.8 1.5 
7 82.4 2.4 84.6 2.2 97.3 1.4 94.4 1.4 
8 92.4 2.5 84.8 2.6 96.2 1.1 91.6 1.2 
9 87.3 2.4 84.5 2.4 89.6 1.3 92.1 1.5 
10 85.6 2.5 91.6 2.5 90.1 1.3 90.6 1.2 
11 84.0 2.3 85.1 2.4 86.0 1.2 87.4 1.0 
12 87.6 2.5 90.8 2.5 87.7 1.2 94.9 1.4 
13 78.2 2.3 86.8 2.1 87.5 1.1 85.5 1.4 
14 84.4 2.2 85.2 2.1 91.8 1.2 89.5 1.1 
15 87.6 2.5 83.8 2.3 92.2 1.1 92.7 1.5 
16 73.1 2.4 77.4 2.2 80.6 1.4 82.9 1.1 
17 71.4 2.3 77.4 2.2 85.1 1.2 86.7 1.1 
18 72.6 2.3 75.6 2.2 84.7 1.2 87.8 1.1 
19 77.4 2.2 74.4 2.4 84.7 1.2 87.6 1.0 
20 78.4 2.2 76.7 2.3 85.3 1.1 87.3 1.1 
21 77.0 2.2 74.5 2.3 82.6 1.2 83.9 1.1 
22 72.7 2.2 78.9 2.2 84.5 1.4 82.1 1.1 
23 78.4 2.2 75.3 2.4 89.1 1.3 88.0 1.1 
24 79.5 2.2 76.8 2.2 89.3 1.4 84.9 1.2 
25 72.0 2.2 69.2 2.4 83.6 1.4 87.3 1.1 
26 72.1 2.3 73.7 2.2 87.2 1.2 83.8 1.5 
27 74.2 2.2 73.4 2.5 77.9 1.2 79.2 1.1 
28 76.2 2.1 72.5 2.3 83.2 1.2 80.6 1.1 
29 73.3 2.3 76.5 2.2 81.4 1.4 80.4 1.4 
30 78.4 2.1 75.2 2.3 86.5 1.2 84.7 1.0 
31 77.2 2.2 74.6 2.4 86.7 1.2 79.6 1.3 
32 67.2 3.1 68.0 3.0 80.5 1.4 80.0 1.5 
33 68.8 2.7 74.2 2.5 69.9 1.4 76.2 1.1 
