Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 20 923
1 13 940
2 15 923
3 30 938
4 12 906
5 9 935
6 11 915
7 10 913
8 13 929
9 13 915
10 18 927
11 25 931
12 25 926
13 16 921
14 22 933
15 7 931
16 8 910
17 8 884
18 7 896
19 7 892
20 7 892
21 6 896
22 7 886
23 7 895
24 7 901
25 8 920
26 7 887
27 7 902
28 6 897
29 6 949
30 8 882
31 7 877
32 8 917
33 8 901
34 7 909
35 7 909
36 7 915
37 10 930
38 6 908
39 16 921
40 8 897
41 6 906
42 8 900
43 13 913
44 10 907
45 14 914
46 12 916
47 7 902
48 8 917
49 14 935
50 16 918
51 9 914
52 6 930
53 19 921
54 13 919
55 12 941
56 15 920
57 9 932
58 8 935
59 11 914
60 11 924
61 7 916
62 13 926
63 7 913
64 13 939
65 11 916
66 17 920
67 12 913
68 11 909
69 9 913
70 19 936
71 11 963
72 25 934
73 8 911
74 14 938
75 16 914
76 15 930
77 12 921
78 18 912
79 12 916
80 6 988
81 7 903
82 6 919
83 6 894
84 7 917
85 9 915
86 6 918
87 9 926
88 6 909
89 6 907
90 7 903
91 6 914
92 7 910
93 6 919
94 8 911
95 9 906
96 17 923
97 18 926
98 9 924
99 8 934
100 10 913
101 23 934
102 12 915
103 22 926
104 12 926
105 17 931
106 20 925
107 19 931
108 20 926
109 13 912
110 15 925
111 26 925
112 11 928
113 16 927
114 22 926
115 12 915
116 7 920
117 27 926
118 19 934
119 12 904
120 21 914
121 21 928
122 21 949
123 15 907
124 24 922
125 9 916
126 24 915
127 13 938
