Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 76.4 2.4 78.0 2.3 85.2 1.2 88.0 1.1 
1 84.7 2.4 85.1 2.1 85.8 1.2 88.2 1.2 
2 81.9 2.2 82.3 2.3 86.5 1.2 85.1 1.1 
3 76.3 2.2 80.3 2.3 84.8 1.2 88.6 1.1 
4 85.4 2.3 83.6 2.4 90.8 1.3 88.2 1.1 
5 81.8 2.3 83.2 2.2 88.0 1.2 87.8 1.1 
6 84.2 2.3 84.2 2.2 89.3 1.3 88.9 1.2 
7 87.6 2.5 84.5 2.3 92.3 1.3 89.3 1.2 
8 79.9 2.5 76.5 2.3 95.3 1.2 93.4 1.2 
9 76.3 2.3 78.8 2.4 90.0 1.4 88.3 1.1 
10 86.8 2.3 82.2 2.4 84.5 1.3 90.2 1.5 
11 82.1 2.4 87.3 2.5 86.6 1.4 88.3 1.1 
12 78.7 2.3 80.7 2.5 88.2 1.2 88.3 1.2 
13 80.7 2.5 77.6 2.3 89.0 1.5 85.5 1.1 
14 84.7 2.3 82.6 2.2 84.7 1.2 87.1 1.1 
15 77.5 2.4 75.5 2.3 90.7 1.3 88.7 1.2 
16 71.6 2.4 79.1 2.4 78.1 1.2 78.4 1.4 
17 82.8 2.4 73.5 2.4 85.4 1.4 83.5 1.4 
18 73.1 2.5 71.8 2.3 80.5 1.4 77.9 1.1 
19 76.7 2.3 74.5 2.5 80.5 1.2 83.2 1.2 
20 76.9 2.4 77.2 2.2 77.9 1.3 79.8 1.1 
21 69.1 2.3 74.9 2.4 76.4 1.3 76.5 1.1 
22 75.3 2.3 70.8 2.3 82.2 1.2 80.3 1.1 
23 76.5 2.2 76.2 2.3 77.6 1.2 79.2 1.1 
24 69.9 2.4 73.1 2.3 84.0 1.2 82.1 1.2 
25 70.9 2.4 72.3 2.3 82.5 1.3 80.4 1.1 
26 71.7 2.4 69.4 2.2 80.6 1.4 77.7 1.2 
