Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  123.9  3.1  -3.6  2.9  61.0  123.8  2.2  -1.0  1.9  28.9  6103  13.699  6108  13.0093 
 1  129.3  5.6  -7.0  4.7  161.3  127.3  1.8  -1.0  1.2  4.0  3067  13.6778  3159  13.4968 
 2  115.7  3.3  5.4  2.7  63.5  118.2  2.4  -0.9  2.1  31.9  640  13.2973  692  13.7107 
 3  127.9  3.5  -3.8  3.1  76.7  124.2  3.2  -3.6  2.9  65.8  4143  13.1048  4123  13.3833 
 4  121.8  2.5  -1.3  2.7  59.8  118.4  1.2  -0.2  1.3  13.3  6169  12.4599  6162  12.2883 
 5  118.2  1.9  1.5  1.3  14.1  126.9  1.4  -2.0  1.0  7.4  6131  12.6783  6121  12.606 
 6  123.9  2.8  -0.1  2.2  39.2  124.6  2.7  -0.7  2.2  33.4  0 0 0 0
 7  123.5  3.1  -5.2  3.8  112.6  110.8  5.1  4.5  5.2  123.9  253  13.6186  251  12.963 
 8  131.6  3.6  -4.7  2.4  43.3  131.5  3.2  -3.8  2.2  33.9  0 0 0 0
 9  119.9  1.9  -5.5  1.6  18.0  117.2  0.9  7.7  0.8  4.5  4405  13.8076  4483  13.3171 
 10  122.8  2.8  -3.2  3.0  68.6  124.3  1.0  -0.6  1.1  9.3  6225  12.921  6214  13.0915 
 11  112.5  2.5  5.1  2.0  30.4  114.9  3.8  5.7  2.8  60.4  0 0 0 0
 12  123.1  3.5  -0.6  2.3  38.7  119.9  2.5  2.4  1.6  18.9  0 0 0 0
 13  118.5  2.5  6.0  1.6  18.9  115.1  2.6  4.8  1.7  18.3  6117  13.6787  6131  13.8191 
 14  120.8  2.1  -3.2  1.8  21.9  125.2  4.7  1.5  3.7  99.2  0 0 0 0
 15  122.5  4.4  -0.9  4.1  125.2  120.0  1.2  1.7  1.1  9.2  1045  13.7623  1031  13.5222 
 16  118.1  4.8  10.8  5.7  278.1  120.0  3.0  0.1  3.9  118.6  4553  14.0151  4558  13.2677 
