Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  131.2  2.9  -7.3  2.7  51.8  131.5  3.1  1.7  2.7  56.7  6140  14.6095  6149  13.6024 
 1  127.7  2.5  -4.4  2.1  32.7  146.2  2.8  -9.4  1.8  9.8  3009  14.4849  2995  13.7018 
 2  120.7  3.4  7.5  2.8  64.2  126.6  3.6  -6.2  3.1  70.0  606  14.226  572  14.0643 
 3  130.1  2.6  -1.0  2.4  43.7  129.1  1.6  -5.7  1.5  17.0  4012  14.4316  4034  13.739 
 4  121.6  2.5  -0.6  2.7  58.5  123.3  1.6  -1.9  1.7  22.9  6190  12.808  6177  12.5042 
 5  129.0  2.1  -1.5  1.5  17.5  132.0  2.8  -5.8  2.0  27.5  6070  13.7981  6054  13.6792 
 6  127.9  1.9  -5.7  1.5  18.0  132.4  2.5  -6.5  2.0  27.4  0 0 0 0
 7  130.0  2.5  -7.5  3.1  77.2  117.3  1.2  1.7  1.2  6.8  253  13.5127  250  14.0743 
 8  141.6  2.4  -7.7  1.6  18.7  133.2  2.7  -3.1  1.9  24.2  0 0 0 0
 9  126.9  1.6  -8.7  1.3  12.1  128.2  2.8  0.8  2.3  38.5  4531  14.3783  4473  14.033 
 10  132.0  3.1  -5.3  3.3  84.7  131.1  1.6  -3.2  1.7  23.6  6233  13.6497  6254  13.9183 
 11  120.0  2.6  2.3  2.1  33.0  128.7  2.2  -1.9  1.6  20.6  0 0 0 0
 12  137.8  5.5  -5.2  3.6  93.7  130.0  3.9  -1.4  2.6  47.2  0 0 0 0
 13  122.2  3.9  -0.7  2.5  46.0  129.8  2.2  -6.1  1.4  13.1  6148  13.9039  6144  14.2085 
 14  131.4  4.9  -7.6  4.0  113.8  130.5  3.4  -5.8  2.7  50.7  0 0 0 0
 15  132.6  4.3  -8.2  4.0  122.0  124.7  1.7  0.6  1.6  20.1  962  14.8238  924  14.7855 
 16  133.0  5.1  2.8  6.1  318.8  119.8  1.5  3.8  2.0  31.4  4617  13.7631  4567  13.3044 
 17  126.9  3.6  -10.3  4.5  148.0  129.7  2.8  1.8  3.3  87.9  963  14.4717  991  12.7257 
 18  129.8  2.6  -8.4  2.7  58.2  125.6  1.2  -0.1  1.2  12.1  390  12.8163  361  13.6588 
 19  123.9  1.7  0.5  1.6  20.2  126.2  1.1  2.4  1.0  7.6  0 0 0 0
 20  126.9  2.7  5.0  2.2  37.5  118.8  3.2  -4.5  2.7  51.3  493  13.6113  478  13.3908 
 21  121.6  1.7  -1.5  1.9  27.8  130.3  1.2  8.7  1.2  11.8  4074  13.4329  4010  13.602 
 22  125.5  2.1  3.6  1.9  30.0  127.9  1.2  -5.0  1.0  8.5  0  0  0  0 
 23  128.3  2.2  -0.6  1.6  18.8  124.8  4.0  -0.8  2.9  59.4  0 0 0 0
 24  128.3  2.9  0.0  3.8  107.7  133.6  3.4  -4.6  4.3  137.5  6195  13.7192  6202  13.2848 
 25  127.0  3.6  -2.4  4.9  197.9  123.3  1.6  2.2  2.2  37.3  5754  13.7499  5729  13.3101 
 26  127.6  2.5  -1.2  2.5  47.9  130.4  1.7  2.1  1.7  21.6  0  0  0  0 
 27  129.6  2.6  -4.2  2.2  36.1  126.3  4.0  1.3  3.4  81.6  6164  14.035  6166  13.6055 
 28  128.0  3.6  -0.4  4.3  144.2  126.9  2.1  0.8  2.6  52.3  1311  13.0524  1324  13.5086 
 29  126.2  1.8  1.3  1.3  12.1  126.2  4.1  1.7  2.8  55.4  0 0 0 0
 30  132.5  3.2  -6.3  2.3  38.4  111.5  6.8  3.1  4.8  144.7  0 0 0 0
 31  127.5  2.7  -3.1  2.5  49.8  119.6  4.1  -0.5  4.1  122.0  4565  13.8004  4515  13.8767 
