Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 39 937
1 38 942
2 52 949
3 57 956
4 47 943
5 49 943
6 43 943
7 49 940
8 45 932
9 13 931
10 41 924
11 48 930
12 43 948
13 41 951
14 45 929
15 15 927
16 10 930
17 32 956
18 35 963
19 26 955
20 31 961
21 29 968
22 12 940
23 28 945
24 28 944
25 34 945
26 33 940
27 32 938
28 41 946
29 27 962
30 12 948
31 35 951
32 28 957
33 39 955
34 27 939
35 32 941
36 34 950
37 21 945
38 31 987
39 37 941
40 34 935
41 40 964
42 31 949
43 43 951
44 21 936
45 37 961
46 36 966
47 39 944
48 30 948
49 26 925
50 31 927
51 30 931
52 29 906
53 27 937
54 31 916
55 37 939
56 35 919
57 39 928
58 33 925
59 33 918
60 37 930
61 24 933
62 29 919
63 37 923
64 13 970
65 6 924
66 8 922
67 14 924
68 15 935
69 21 930
70 12 927
71 9 986
72 12 920
73 15 928
74 9 919
75 16 924
76 9 920
77 10 932
78 9 930
79 10 929
80 19 922
81 20 929
82 18 926
83 22 932
84 27 929
85 33 943
86 25 926
87 19 921
88 18 915
89 25 924
90 23 952
91 26 925
92 31 933
93 22 931
94 26 917
95 28 937
96 24 925
97 22 927
98 30 938
99 20 947
100 29 926
101 26 948
102 19 923
103 23 945
104 25 931
105 25 944
106 26 924
107 28 933
108 32 942
109 20 939
110 27 931
111 41 944
112 21 939
113 17 940
114 23 942
115 21 935
116 26 928
117 26 944
118 25 936
119 26 927
120 27 944
121 22 935
122 26 928
123 24 944
124 29 933
125 27 925
126 19 934
127 31 995
