Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 61.2 2.2 64.7 2.3 63.0 1.4 64.5 1.2 
1 60.5 2.0 57.2 2.3 63.0 1.3 64.1 1.0 
2 62.7 2.0 61.4 2.2 64.6 1.1 69.8 1.4 
3 61.6 2.1 56.8 2.0 65.1 1.1 67.3 1.0 
4 59.9 2.2 61.7 2.3 70.7 1.2 68.1 1.2 
5 65.0 2.0 60.5 2.0 68.2 1.2 71.0 1.1 
6 58.7 2.3 60.6 2.0 69.9 1.2 61.0 1.2 
7 61.1 2.1 64.6 2.2 67.2 1.2 65.4 1.1 
8 59.4 2.3 65.2 2.1 68.6 1.1 63.0 1.2 
9 63.1 2.0 61.2 2.0 65.7 1.1 68.4 1.3 
10 54.5 2.2 57.2 2.2 68.4 1.1 62.0 1.3 
11 58.2 2.3 61.6 2.1 65.3 1.2 69.4 1.3 
12 54.1 2.1 52.6 2.2 64.6 1.1 61.4 1.1 
13 57.8 2.1 60.5 2.3 62.4 1.3 63.9 1.0 
14 56.0 2.2 58.2 2.1 65.8 1.2 64.2 1.0 
15 57.6 2.4 55.5 2.0 66.3 1.1 65.9 1.1 
16 72.6 2.1 70.3 2.1 79.7 1.2 77.6 1.1 
17 68.8 2.4 67.7 2.1 77.9 1.3 84.5 1.2 
18 70.4 2.2 72.2 2.1 75.6 1.2 72.5 1.1 
19 66.9 2.1 65.8 2.3 65.7 1.4 73.9 1.4 
20 73.6 2.2 74.3 2.2 74.3 1.3 75.8 1.1 
21 72.1 2.3 68.4 2.3 74.5 1.2 79.3 1.1 
22 69.8 2.4 65.9 2.2 75.5 1.2 73.8 1.1 
23 65.5 2.2 67.7 2.2 77.3 1.3 71.7 1.2 
24 70.3 2.2 70.9 2.0 74.0 1.4 76.8 1.4 
25 71.1 2.2 71.7 2.2 68.7 1.3 75.3 1.3 
26 66.5 2.1 66.1 2.2 74.9 1.2 73.2 1.1 
27 70.5 2.3 63.3 2.2 79.1 1.2 76.3 1.1 
28 61.8 2.2 60.9 2.4 76.2 1.4 73.2 1.2 
29 65.7 2.5 66.3 2.2 78.9 1.3 75.4 1.4 
30 62.0 2.1 70.0 2.3 77.7 1.3 72.2 1.1 
31 71.0 2.2 68.0 2.1 76.2 1.2 76.2 1.5 
32 76.1 3.0 72.7 2.9 88.8 1.1 83.1 1.3 
33 83.7 2.5 77.8 2.7 82.5 1.4 84.9 1.4 
34 79.8 2.7 82.6 2.6 80.8 1.2 82.8 1.1 
35 81.8 2.5 83.5 2.3 82.5 1.3 85.7 1.5 
36 76.0 2.8 79.3 2.8 83.9 1.3 87.5 1.1 
37 73.2 2.3 80.8 2.4 73.3 1.3 79.6 1.2 
38 80.5 3.1 79.7 2.8 81.0 1.2 83.3 1.1 
39 79.7 2.3 72.5 2.3 80.0 1.2 77.4 1.2 
40 71.6 2.6 77.0 2.4 81.5 1.2 84.2 1.1 
41 77.0 2.4 69.6 2.7 82.8 1.3 80.5 1.1 
42 77.8 2.8 78.2 2.8 83.5 1.4 84.3 1.1 
43 76.0 2.6 73.4 2.5 76.9 1.2 79.5 1.1 
44 77.5 2.9 75.8 2.7 84.4 1.2 80.1 1.1 
45 75.4 2.5 78.7 2.3 77.0 1.2 82.3 1.5 
46 66.4 2.4 76.3 2.4 81.8 1.4 76.6 1.1 
47 76.3 2.5 73.1 2.4 84.5 1.2 84.1 1.1 
48 68.4 2.2 69.2 2.1 73.6 1.4 72.6 1.1 
49 70.7 2.2 75.6 2.3 75.2 1.2 75.4 1.1 
50 71.9 2.3 75.2 2.0 70.4 1.3 77.7 1.3 
51 67.8 2.3 72.7 2.2 75.1 1.2 72.2 1.2 
52 71.3 2.2 84.9 2.2 76.7 1.2 78.8 1.1 
53 67.6 2.2 68.9 2.3 74.8 1.2 72.8 1.1 
54 74.7 2.3 70.9 2.3 77.8 1.4 74.7 1.5 
55 69.7 2.4 68.1 2.3 77.6 1.2 79.0 1.2 
56 63.4 2.2 68.4 2.1 69.7 1.2 74.3 1.4 
57 74.8 2.0 70.2 2.4 78.2 1.4 73.1 1.2 
58 64.1 2.4 67.3 2.1 80.4 1.2 77.0 1.1 
59 70.1 2.2 71.5 2.2 77.9 1.2 80.8 1.3 
60 68.2 2.1 73.7 2.2 79.8 1.4 82.9 1.1 
61 70.7 2.4 73.1 2.3 77.7 1.2 78.7 1.1 
62 72.5 2.4 70.0 2.3 80.2 1.1 76.6 1.1 
63 66.6 2.6 68.8 2.4 80.3 1.2 77.5 1.1 
64 85.0 1.8 87.5 2.0 87.2 1.3 88.8 1.4 
65 85.7 1.9 82.4 2.0 87.8 1.3 89.5 1.4 
66 81.1 1.9 86.0 2.1 84.2 1.2 83.3 1.5 
67 87.3 1.8 88.4 2.1 90.9 1.2 89.4 1.1 
68 81.6 1.9 83.5 1.9 86.4 1.2 84.7 1.0 
69 81.5 1.9 83.5 1.9 94.5 1.3 82.6 1.3 
70 82.4 2.0 83.7 1.9 89.6 1.3 83.4 1.2 
71 85.7 1.9 83.4 2.1 83.9 1.2 87.3 1.1 
72 81.2 1.9 84.1 1.9 88.2 1.3 85.4 1.1 
73 83.8 1.9 79.6 2.0 88.0 1.0 84.7 1.1 
