Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 75.0 2.6 75.8 2.8 83.0 1.3 83.5 1.1 
1 75.4 2.8 74.2 2.5 83.3 1.4 84.8 1.4 
2 73.6 2.4 76.7 2.6 91.1 1.3 81.8 1.3 
3 76.9 2.7 74.2 2.5 88.5 1.2 85.2 1.1 
4 78.4 2.8 81.4 2.7 79.6 1.4 82.6 1.2 
5 74.1 2.5 75.8 2.6 76.9 1.2 79.3 1.1 
6 77.8 2.6 77.4 2.7 83.3 1.2 79.4 1.5 
7 73.0 2.5 76.3 2.6 81.3 1.2 84.4 1.2 
8 79.3 2.6 77.9 2.6 89.9 1.4 85.3 1.4 
9 70.9 2.5 75.2 2.5 87.9 1.4 91.4 1.1 
10 75.5 2.8 79.8 2.7 84.1 1.2 81.4 1.1 
11 75.8 2.6 73.5 2.6 81.6 1.2 83.5 1.1 
12 73.1 2.8 75.2 2.6 84.5 1.1 84.9 1.5 
13 74.4 2.5 74.8 2.7 84.8 1.1 86.7 1.0 
14 73.3 2.6 76.6 2.5 89.2 1.2 82.7 1.4 
15 78.8 2.7 73.2 2.7 81.7 1.4 86.2 1.4 
16 87.1 2.0 84.2 2.1 95.2 1.2 93.5 1.1 
17 87.6 2.2 85.9 2.3 94.2 1.2 95.7 1.0 
18 87.8 1.9 91.7 2.1 93.7 1.3 87.6 1.0 
19 94.2 2.2 88.6 1.9 91.2 1.4 97.5 1.2 
20 82.8 2.0 87.0 2.1 92.8 1.1 95.1 1.1 
21 88.1 2.2 90.2 2.1 95.2 1.3 100.0 1.0 
22 84.6 2.1 90.3 2.2 99.2 1.1 96.6 1.0 
23 91.2 2.0 93.0 2.2 101.7 1.3 96.0 1.1 
24 93.9 2.2 87.6 1.9 96.1 1.1 101.1 1.2 
25 84.3 2.1 85.0 1.9 92.8 1.4 91.8 1.4 
26 88.7 2.1 88.2 1.9 93.2 1.2 96.0 1.4 
27 83.6 2.2 86.6 2.1 94.3 1.3 95.7 1.1 
28 89.6 2.1 84.5 2.0 95.8 1.1 90.7 1.5 
29 86.5 2.2 81.2 2.1 96.4 1.1 96.4 1.0 
30 88.4 2.0 91.0 2.0 96.4 1.1 98.8 1.0 
31 81.5 2.1 90.3 2.1 94.1 1.3 98.3 1.2 
32 61.6 3.2 60.6 3.0 67.8 1.2 64.7 1.1 
33 60.6 2.7 63.7 2.8 68.4 1.1 69.0 1.5 
34 60.0 2.9 63.9 2.8 71.7 1.2 76.9 1.2 
35 65.5 2.5 64.9 2.8 71.7 1.2 69.8 1.1 
36 70.8 3.0 69.8 2.8 72.3 1.2 74.9 1.1 
37 60.6 2.5 62.1 2.5 65.6 1.3 65.4 1.2 
38 61.2 2.8 56.1 2.6 68.6 1.2 68.9 1.1 
39 59.2 2.4 57.4 2.5 64.6 1.3 67.0 1.2 
40 62.6 2.5 62.8 2.6 68.7 1.4 67.8 1.6 
41 59.5 2.9 57.3 2.9 66.8 1.3 65.1 1.2 
42 58.4 2.8 65.2 2.8 66.9 1.3 65.5 1.2 
43 61.8 2.7 64.4 2.6 70.3 1.4 71.8 1.1 
44 63.8 3.0 61.0 3.1 71.7 1.2 69.1 1.1 
45 68.7 2.6 61.5 2.6 68.4 1.3 64.7 1.1 
46 63.9 2.6 59.7 2.7 64.2 1.5 67.5 1.1 
47 57.6 2.5 66.5 2.6 64.9 1.5 64.2 1.5 
48 74.4 2.3 71.3 2.3 74.0 1.4 80.3 1.1 
49 72.9 2.4 75.7 2.4 75.9 1.4 80.3 1.1 
