Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 81.4 2.3 84.1 2.1 87.9 1.1 92.3 1.1 
1 80.5 2.1 83.8 2.2 88.2 1.1 84.1 1.3 
2 81.8 2.1 80.5 2.4 85.5 1.3 92.4 1.2 
3 82.7 2.0 83.0 2.1 95.8 1.2 92.4 1.1 
4 80.1 2.2 84.0 2.2 91.2 1.3 87.5 1.2 
5 81.6 2.2 83.9 2.0 92.3 1.1 92.5 1.0 
6 85.7 2.1 84.5 2.3 81.3 1.2 83.5 1.1 
7 84.5 2.0 85.1 2.2 93.4 1.2 95.4 1.1 
8 83.0 2.3 86.8 2.3 88.5 1.1 91.8 1.1 
9 80.3 2.1 86.5 2.2 94.7 1.2 92.7 1.1 
10 83.3 2.3 85.0 2.1 93.2 1.2 94.9 1.2 
11 87.7 2.3 80.8 2.3 86.6 1.3 85.0 1.1 
12 81.2 2.4 79.1 2.1 93.0 1.2 87.7 1.2 
13 82.9 2.1 80.7 2.1 90.4 1.4 88.2 1.1 
14 91.1 2.2 85.1 2.2 89.3 1.2 92.8 1.3 
15 82.3 2.3 78.4 2.2 88.2 1.1 90.3 1.1 
16 80.2 2.1 86.6 2.0 85.5 1.2 88.8 1.4 
17 79.4 2.0 78.0 2.1 86.1 1.2 87.9 1.2 
18 81.2 2.2 81.4 2.2 85.2 1.1 87.0 1.1 
19 76.9 2.0 80.2 2.0 91.2 1.1 89.8 1.1 
20 77.2 2.2 78.9 2.0 84.2 1.3 81.5 1.1 
21 80.3 2.1 76.3 2.0 89.3 1.3 85.6 1.0 
22 83.9 2.1 80.0 2.2 84.0 1.2 87.1 1.1 
23 75.1 2.2 76.9 2.0 88.5 1.2 85.5 1.1 
24 74.3 2.0 78.6 2.1 92.1 1.1 89.1 1.1 
25 74.1 2.0 74.9 2.3 84.1 1.2 80.6 1.1 
26 75.1 2.0 79.0 2.0 86.2 1.4 89.8 1.5 
27 76.1 2.2 79.2 2.0 87.5 1.1 85.7 1.0 
28 82.2 2.0 78.7 2.1 91.3 1.2 87.0 1.3 
29 76.8 2.1 74.5 2.1 89.9 1.3 87.5 1.4 
30 80.2 1.9 78.0 2.2 79.5 1.4 83.7 1.0 
31 75.0 2.0 74.1 2.0 88.4 1.1 83.3 1.3 
32 66.9 2.6 66.7 2.7 76.1 1.1 73.5 1.1 
33 70.5 2.5 75.1 2.5 79.5 1.4 79.8 1.2 
34 68.9 2.4 73.2 2.5 83.2 1.2 83.3 1.1 
35 73.7 2.3 75.6 2.3 73.9 1.2 73.3 1.1 
36 70.1 2.6 71.6 2.6 80.1 1.1 76.9 1.1 
37 71.5 2.2 69.9 2.3 79.0 1.2 75.1 1.3 
38 71.1 2.5 65.8 2.5 76.3 1.1 79.1 1.1 
39 69.6 2.0 67.0 2.3 74.5 1.2 72.9 1.1 
40 67.5 2.4 70.3 2.3 73.5 1.3 69.8 1.1 
41 66.1 2.5 66.6 2.4 72.4 1.1 76.4 1.1 
42 73.5 2.4 73.5 2.7 80.0 1.1 74.8 1.4 
43 63.2 2.5 71.8 2.5 73.9 1.2 76.2 1.3 
44 68.9 2.7 63.5 2.6 75.8 1.1 72.2 1.1 
45 65.8 2.3 64.3 2.4 73.7 1.2 75.2 1.1 
46 70.9 2.3 76.3 2.2 76.0 1.1 73.8 1.1 
47 69.4 2.4 63.9 2.4 76.0 1.1 73.3 1.1 
48 69.5 2.1 63.9 1.9 75.5 1.1 72.5 1.1 
49 73.9 2.0 73.9 2.0 77.1 1.1 78.9 1.0 
50 70.6 2.0 73.7 2.1 70.3 1.1 71.9 1.0 
51 68.3 2.2 72.6 2.0 79.9 1.3 82.7 1.1 
52 74.4 2.1 69.4 2.0 76.4 1.2 76.3 1.2 
53 77.0 2.0 72.0 2.0 76.6 1.1 78.6 1.0 
54 67.6 2.2 72.9 1.9 74.2 1.2 72.9 1.0 
55 70.6 2.3 71.8 2.1 78.2 1.2 75.6 1.3 
56 70.9 1.9 71.0 2.0 70.8 1.4 74.4 1.3 
57 66.0 2.0 71.4 2.1 78.3 1.2 80.0 1.0 
58 70.5 2.1 68.3 2.1 74.4 1.1 71.4 1.3 
59 68.0 2.1 70.9 2.2 76.7 1.4 72.8 1.0 
60 60.6 2.0 60.6 2.0 71.7 1.1 70.0 1.4 
61 67.8 2.1 71.4 2.3 78.4 1.2 76.2 1.4 
62 67.3 2.3 75.2 2.1 75.2 1.2 75.2 1.1 
63 73.7 2.2 66.5 2.2 74.4 1.2 73.2 1.0 
64 76.2 1.7 75.3 1.9 73.7 1.1 75.8 1.0 
65 63.5 1.9 69.4 1.9 68.3 1.4 68.4 1.0 
66 70.8 2.0 71.6 1.8 72.6 1.1 76.2 1.0 
67 67.1 2.0 71.7 2.0 72.6 1.1 73.1 1.3 
68 66.3 2.0 68.5 2.0 78.2 1.1 76.7 0.9 
