Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 7 998
1 10 995
2 15 990
3 13 996
4 11 999
5 6 997
6 5 991
7 9 999
8 15 998
9 7 994
10 8 990
11 9 996
12 10 999
13 7 999
14 15 999
15 15 999
16 5 998
17 11 999
18 15 995
19 13 999
20 8 995
21 24 984
22 8 994
23 6 992
24 12 995
25 11 997
26 15 993
27 15 996
28 17 999
29 10 996
30 33 990
31 7 996
32 7 997
33 20 999
34 11 999
35 8 991
36 8 990
37 11 996
38 8 995
39 18 997
40 9 997
41 13 990
42 15 989
43 8 995
44 11 990
45 12 995
46 8 994
47 12 998
48 6 997
49 9 996
50 15 996
51 12 996
52 11 992
53 9 912
54 9 995
55 14 996
56 9 999
57 6 951
58 9 997
59 10 996
60 6 983
61 13 990
62 16 948
63 15 969
64 31 967
65 41 941
66 36 927
67 40 931
68 32 928
69 25 938
70 34 920
71 47 936
72 41 920
73 48 941
74 47 933
75 47 930
76 40 928
77 23 934
78 47 941
79 42 936
80 14 935
81 19 927
82 24 928
83 17 923
84 16 928
85 15 944
86 9 941
87 14 958
88 19 927
89 19 920
90 22 940
91 21 939
92 22 942
93 13 925
94 15 919
95 11 931
96 21 973
97 29 940
98 29 925
99 31 937
100 13 930
101 28 932
102 30 941
103 17 944
104 25 974
105 25 923
106 27 921
107 28 940
108 33 979
109 31 937
110 24 927
111 7 939
112 6 908
113 5 895
114 7 904
115 6 896
116 7 909
117 6 902
118 6 897
119 6 898
120 6 902
121 6 892
122 5 900
123 8 893
124 7 890
125 6 914
126 7 886
127 6 903
