Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 9 924
1 17 931
2 23 982
3 19 919
4 18 973
5 18 925
6 15 962
7 21 917
8 21 992
9 22 989
10 16 972
11 16 992
12 15 910
13 26 940
14 24 973
15 32 983
16 13 987
17 51 983
18 37 969
19 38 981
20 40 951
21 40 985
22 42 970
23 38 927
24 38 944
25 47 952
26 30 996
27 42 980
28 50 950
29 41 933
30 47 938
31 48 942
32 11 990
33 40 941
34 35 956
35 45 961
36 31 942
37 37 994
38 45 956
39 9 951
40 12 973
41 42 960
42 9 952
43 32 954
44 33 939
45 45 953
46 37 943
47 36 991
48 22 927
49 17 915
50 11 938
51 16 914
52 19 930
53 16 921
54 19 924
55 14 902
56 18 911
57 17 907
58 23 916
59 30 922
60 30 926
61 19 918
62 31 933
63 19 908
64 27 934
65 34 934
66 29 927
67 19 935
68 14 923
69 22 923
70 14 906
71 10 939
72 25 922
73 25 918
74 18 924
75 20 918
76 19 928
77 18 922
78 29 923
79 20 920
80 29 942
81 25 923
82 18 922
83 23 947
84 30 939
85 14 924
86 30 945
87 23 927
88 28 934
89 25 946
90 24 941
91 21 923
92 31 950
93 25 943
94 31 927
95 34 971
96 21 929
97 21 923
98 29 943
99 23 926
100 25 929
101 21 925
102 22 932
103 31 930
104 22 936
105 29 929
106 29 927
107 22 919
108 31 929
109 29 937
110 34 926
111 25 932
112 36 919
113 48 917
114 52 939
115 45 922
116 41 929
117 49 919
118 52 954
119 42 948
120 47 927
121 54 928
122 46 924
123 63 941
124 58 929
125 53 941
126 51 927
127 55 993
