Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  127.0  3.5  -6.4  3.3  77.3  124.1  1.1  2.4  1.0  7.6  6185  13.1937  6197  13.0197 
 1  129.5  3.4  -8.5  2.9  60.8  127.7  1.9  -3.3  1.3  4.8  2819  13.5417  2898  13.3602 
 2  116.8  2.4  5.5  2.0  33.4  124.4  2.4  -4.5  2.0  30.4  507  14.0724  527  14.2533 
 3  129.6  3.7  -1.6  3.3  86.5  129.7  2.1  -6.0  1.9  27.0  3945  13.8468  3925  12.8612 
 4  124.7  2.4  -0.5  2.5  53.1  125.1  2.1  -2.3  2.3  40.2  6277  12.6566  6263  12.47 
 5  127.8  3.7  -1.8  2.5  51.2  125.5  3.4  -2.2  2.5  41.2  6245  13.0695  6251  13.0135 
 6  128.0  1.7  -0.1  1.4  14.7  128.0  1.3  -5.0  1.0  7.2  0 0 0 0
 7  122.6  2.2  1.4  2.7  57.2  123.2  2.8  -4.3  2.9  38.7  224  13.5797  231  14.5085 
 8  130.4  2.7  -3.3  1.8  24.6  127.1  2.6  -3.0  1.8  22.2  0 0 0 0
 9  132.3  1.9  -6.7  1.6  18.2  128.9  1.0  -2.4  0.8  4.9  4377  13.9149  4276  13.4434 
 10  127.4  2.8  -4.3  3.0  70.2  126.1  1.1  -0.2  1.2  10.7  6322  12.8072  6337  12.9225 
 11  117.7  4.1  -3.6  3.2  81.9  125.2  2.0  3.3  1.5  16.3  0 0 0 0
 12  123.3  4.7  1.5  3.0  67.2  122.5  3.6  -1.3  2.4  40.1  0 0 0 0
 13  118.1  3.1  6.5  2.0  29.6  122.3  4.9  -4.8  3.1  65.9  6228  13.5718  6219  12.8689 
 14  126.3  3.8  -7.6  3.1  67.9  131.8  3.7  -4.4  2.9  61.4  0 0 0 0
 15  130.1  4.5  -5.4  4.2  134.0  122.9  2.1  -0.5  2.0  30.7  829  13.9547  797  14.7976 
 16  126.7  6.1  3.0  7.3  455.1  120.4  3.1  -0.9  4.0  123.2  4224  13.1458  4246  13.4119 
 17  128.2  5.5  -8.2  6.8  344.9  124.2  3.0  -2.5  3.6  100.2  750  13.5791  840  14.0591 
 18  116.3  5.0  -0.8  5.3  214.3  119.3  2.5  -2.5  2.6  51.4  301  13.5407  345  13.083 
 19  122.8  1.1  -1.9  1.1  8.9  124.0  1.3  -0.5  1.2  11.7  0 0 0 0
 20  132.4  3.2  1.4  2.6  52.8  124.4  2.8  -5.8  2.3  38.2  284  13.9542  308  13.9249 
 21  120.3  1.2  -3.8  1.4  14.6  122.3  3.5  12.8  3.4  101.0  3573  14.2793  3637  13.0274 
 22  114.5  4.3  3.4  3.9  125.4  128.6  2.1  -2.6  1.8  25.0  0  0  0  0 
 23  122.2  2.6  1.4  1.8  25.7  122.0  2.2  1.2  1.6  17.9  0 0 0 0
 24  127.6  4.4  -2.3  5.6  238.4  133.1  4.6  -5.0  5.7  242.2  6265  13.2891  6276  12.9919 
 25  123.6  1.1  3.8  1.5  19.0  121.6  3.1  1.9  4.2  141.7  5652  13.3652  5640  12.3585 
 26  123.4  2.6  -3.2  2.7  53.8  122.2  1.1  3.1  1.1  9.2  0 0 0 0
 27  123.3  1.8  0.1  1.5  16.7  125.6  2.4  -5.4  2.0  29.5  6252  13.1575  6249  13.2017 
 28  123.0  4.4  -0.4  5.2  213.3  118.8  2.7  7.1  3.2  80.8  966  13.3195  1026  14.7185 
 29  122.2  2.5  1.7  1.7  22.4  125.7  3.8  2.0  2.6  48.1  0 0 0 0
 30  120.5  2.3  1.9  1.7  20.6  129.2  3.5  -5.4  2.4  29.3  0 0 0 0
 31  123.9  2.6  0.5  2.5  46.9  117.9  6.7  0.7  6.6  315.8  4184  13.6925  4247  13.2106 
 32  128.8  1.0  0.7  0.9  4.6  124.8  1.1  -0.5  1.0  5.9  0 0 0 0
 33  123.9  2.4  3.9  3.1  64.0  126.1  1.4  -0.9  1.8  20.5  0 0 0 0
 34  116.9  3.8  13.6  5.8  224.2  131.8  2.4  -2.3  3.5  76.9  235  14.6559  227  13.1195 
 35  130.8  4.2  -1.7  4.0  95.3  126.1  3.8  7.0  3.7  58.3  0 0 0 0
 36  137.1  5.5  -9.3  7.8  208.8  136.9  5.7  1.7  11.4  467.4  1079  14.3585  1074  13.1396 
 37  129.5  4.1  -1.6  7.3  348.1  132.4  1.6  -4.7  2.7  47.5  6048  13.5892  6071  13.7927 
 38  123.6  4.2  6.5  6.9  162.4  126.9  2.6  -3.2  3.9  93.0  904  13.3523  890  13.4938 
 39  133.6  2.2  -3.2  2.4  37.9  130.1  3.8  -5.4  4.5  111.1  498  12.8903  486  12.9024 
 40  130.1  2.2  0.9  2.7  47.2  124.8  0.4  -0.2  0.5  1.4  0 0 0 0
 41  135.3  3.2  -6.5  2.6  37.6  135.1  6.9  -0.3  5.3  157.6  0 0 0 0
 42  122.1  4.1  7.0  5.4  199.5  120.4  2.7  8.6  3.7  90.7  0 0 0 0
 43  132.2  3.2  1.7  4.0  102.6  128.6  1.0  0.6  1.3  10.2  0 0 0 0
 44  134.9  2.0  -5.3  2.1  27.4  125.7  3.8  0.8  4.0  100.4  0 0 0 0
 45  131.9  2.4  0.5  3.1  59.9  128.9  2.1  -1.4  2.9  51.8  6000  13.8865  6010  13.8845 
 46  124.5  1.1  0.3  1.4  12.4  124.7  1.4  2.1  1.8  19.6  4294  13.9359  4342  13.5336 
 47  130.7  5.3  3.7  7.0  318.6  134.1  5.0  -8.3  6.7  253.8  350  14.4533  337  13.5522 
 48  123.4  2.6  2.0  4.3  148.7  123.0  2.0  4.9  3.2  86.3  6080  13.1936  6080  12.9606 
 49  123.1  2.6  -0.5  3.5  105.1  124.7  1.8  -0.9  2.5  52.5  2399  12.7639  2369  13.6408 
 50  115.0  3.9  11.4  5.5  276.0  113.2  3.2  7.0  4.6  184.3  1996  13.5444  1955  13.5044 
 51  123.1  1.7  -0.3  2.7  59.8  119.8  2.2  1.1  3.5  97.9  5088  12.3171  5061  12.2241 
 52  122.5  1.4  -1.8  1.9  26.6  116.9  1.8  6.0  2.4  47.9  4600  13.8634  4601  12.6141 
 53  121.9  0.6  7.5  0.8  6.3  123.0  0.9  -1.5  1.2  12.2  344  13.7882  331  13.5344 
 54  119.8  1.1  1.3  1.2  12.0  122.6  1.2  -1.3  1.4  14.4  6227  12.9685  6224  13.3467 
 55  122.3  2.0  5.5  2.6  58.2  122.7  1.3  -1.7  1.7  24.0  0  0  0  0 
 56  116.7  3.2  8.4  5.2  234.2  127.2  3.2  -4.4  5.1  209.6  632  14.3552  607  12.9843 
 57  121.4  1.2  4.3  1.5  18.0  118.2  3.1  5.0  2.5  13.4  6205  13.2415  6191  12.6962 
 58  121.9  0.8  2.4  1.3  14.5  127.7  4.6  -4.0  7.7  486.6  5235  12.9711  5266  12.8968 
 59  126.0  2.3  0.9  3.3  88.8  121.5  1.0  -1.8  1.5  17.4  5174  13.6359  5149  13.2636 
 60  125.9  9.1  -4.9  15.3  1956.4  119.4  3.0  1.4  5.3  240.8  6243  12.5574  6245  12.8841 
 61  121.0  1.8  2.1  2.6  54.6  124.4  0.9  -0.1  1.3  13.5  0 0 0 0
 62  119.3  1.8  0.0  2.4  45.8  120.7  1.3  2.1  1.7  25.2  405  13.0226  368  13.7559 
 63  119.3  2.3  3.2  2.5  48.4  121.0  2.1  1.0  2.4  45.1  300  14.702  297  14.2962 
 64  125.1  2.9  6.2  2.1  35.5  130.0  3.4  1.7  2.0  17.3  0 0 0 0
 65  120.1  4.8  3.0  3.6  107.4  118.7  5.3  1.9  4.1  137.0  1882  13.3747  1883  13.4277 
 66  126.0  2.1  0.1  1.4  16.2  125.3  1.5  2.9  0.9  7.8  0 0 0 0
 67  116.2  3.3  4.1  2.5  49.0  126.8  3.9  0.0  2.8  59.1  0 0 0 0
 68  129.2  2.2  -4.8  1.6  19.9  124.8  1.3  2.6  0.9  7.1  5677  13.8759  5692  13.2115 
 69  126.1  4.9  1.1  2.9  65.6  119.8  1.8  4.5  1.1  9.3  0 0 0 0
 70  127.0  4.9  -2.8  3.0  62.9  125.4  3.2  3.1  1.9  26.4  6278  13.5507  6243  13.2806 
 71  129.2  1.7  -0.6  1.3  13.5  122.8  0.5  2.1  0.4  1.4  6332  13.2265  6326  13.6023 
 72  115.9  2.6  6.9  1.9  30.0  125.1  1.7  0.9  1.2  11.6  988  14.0006  988  13.6994 
 73  125.7  1.6  1.5  1.0  8.2  128.1  4.9  1.2  3.2  76.9  6294  13.3821  6264  13.2819 
 74  130.5  1.5  -0.9  1.0  7.4  127.2  5.6  2.5  3.6  103.3  0 0 0 0
 75  123.6  1.0  2.3  0.7  4.3  126.0  3.6  -0.7  2.6  55.0  6095  14.6751  6114  14.4707 
 76  125.3  2.1  0.8  1.5  17.4  126.9  5.0  1.5  3.3  89.4  2017  13.5427  2005  13.7057 
 77  121.7  1.9  5.4  1.4  16.4  131.9  1.7  -1.8  1.2  11.8  6313  14.1289  6283  14.4414 
 78  120.6  2.8  4.2  1.3  12.6  115.8  5.3  3.2  2.6  48.9  6219  14.3971  6247  13.271 
 79  125.2  2.6  -1.9  1.7  22.6  125.9  2.9  -0.5  2.0  27.1  818  12.8978  868  14.1653 
 80  120.1  3.2  3.2  2.6  57.3  120.4  2.8  5.2  2.2  39.1  0 0 0 0
 81  123.6  2.2  0.3  1.5  19.6  122.6  5.3  -2.1  3.7  99.7  3044  12.9195  3020  12.9978 
 82  127.1  1.6  0.1  1.2  12.0  128.4  6.2  -0.2  4.8  186.4  0  0  0  0 
 83  123.8  2.3  3.5  2.1  37.3  127.9  1.3  -2.7  1.3  12.7  0  0  0  0 
 84  126.8  1.4  -2.0  1.4  15.4  122.9  2.0  3.7  1.6  12.3  579  13.1538  532  13.4856 
 85  127.5  1.6  1.9  1.5  19.5  122.0  2.5  2.1  1.9  17.7  0 0 0 0
 86  122.5  2.5  2.2  1.9  28.4  123.2  3.1  -2.7  2.5  45.1  6265  13.3583  6252  13.0955 
 87  131.4  3.0  -3.7  3.3  91.3  121.2  3.6  4.0  4.0  134.0  0 0 0 0
 88  122.2  2.5  3.5  1.8  26.7  128.3  4.3  -0.6  3.1  75.3  0 0 0 0
 89  123.4  1.1  2.9  1.0  8.9  125.2  1.8  -0.1  1.7  23.5  4204  13.1878  4204  13.4246 
 90  124.3  1.6  2.2  1.5  18.4  130.7  3.8  -6.7  3.1  41.3  0 0 0 0
 91  121.3  2.6  2.5  2.2  39.5  124.7  1.6  0.2  1.4  15.4  0 0 0 0
 92  114.6  4.9  3.4  5.3  227.4  121.5  3.0  4.1  2.5  30.8  2862  13.9133  2955  12.527 
 93  118.7  4.4  3.5  3.1  73.5  129.7  3.1  -4.9  1.8  12.5  0 0 0 0
 94  125.9  2.7  0.1  2.2  38.1  129.4  2.5  -3.0  2.2  36.5  0 0 0 0
 95  125.2  3.6  0.9  3.4  97.8  129.9  3.9  -1.2  3.6  100.2  458  13.8022  495  13.5734 
 96  120.5  1.3  1.6  0.9  6.1  131.9  5.4  2.1  3.3  92.6  5957  12.9104  5966  12.919 
 97  134.7  3.0  -6.0  1.9  25.7  128.1  8.7  1.7  5.3  231.8  0 0 0 0
 98  120.5  1.5  -0.1  0.9  6.0  124.3  5.8  1.6  3.3  89.9  0 0 0 0
 99  130.4  2.1  -1.9  1.9  29.2  125.6  0.9  0.7  0.8  4.8  0 0 0 0
 100  116.9  2.2  1.5  1.3  14.9  119.1  5.8  -1.5  3.6  99.2  0 0 0 0
 101  132.6  1.5  1.7  1.0  8.6  128.0  3.0  -2.0  2.0  26.6  0 0 0 0
 102  122.0  1.4  2.8  1.0  8.3  127.4  2.1  0.6  1.5  17.9  0 0 0 0
