Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 79.1 2.2 80.6 2.2 81.2 1.2 88.3 1.0 
1 83.8 2.0 76.2 2.0 87.5 1.1 84.8 1.0 
2 78.3 2.0 79.9 2.2 84.7 1.0 82.9 1.4 
3 72.9 2.2 72.4 1.9 80.7 1.1 86.2 1.2 
4 73.7 2.2 77.3 2.2 81.4 1.2 82.9 1.1 
5 81.4 1.9 83.2 1.9 88.3 1.1 88.4 1.0 
6 73.9 2.2 78.8 2.1 82.9 1.3 84.5 1.4 
7 75.9 2.2 79.0 2.0 90.5 1.3 83.5 1.3 
8 80.2 2.2 82.3 2.3 88.7 1.3 88.0 1.0 
9 77.8 2.2 78.2 2.3 84.5 1.1 84.5 1.4 
10 83.2 2.1 80.8 2.1 85.5 1.1 87.0 1.0 
11 75.3 2.2 80.6 2.2 80.5 1.1 83.3 1.1 
12 75.5 2.2 76.8 2.0 84.3 1.1 87.0 1.1 
13 76.0 2.2 79.9 2.1 87.0 1.1 85.2 1.0 
14 79.2 2.0 74.2 2.2 88.1 1.1 84.0 1.1 
15 81.0 2.0 83.8 2.1 88.9 1.1 85.0 1.0 
16 66.9 2.2 62.0 2.1 72.3 1.1 72.1 1.5 
17 61.6 2.1 68.1 2.1 76.3 1.1 81.0 1.2 
18 68.0 2.0 66.0 2.2 62.6 1.3 77.0 1.2 
19 59.2 2.1 69.0 2.2 73.7 1.3 77.9 1.4 
20 70.9 2.2 69.1 2.2 72.5 1.1 75.3 1.1 
21 65.7 2.1 68.6 2.4 73.7 1.3 72.2 1.0 
22 64.3 2.1 64.6 2.1 72.5 1.2 76.1 1.0 
23 64.4 2.1 66.8 2.1 76.0 1.1 76.1 1.0 
24 70.0 2.2 71.4 2.2 66.0 1.4 67.5 1.1 
25 64.9 2.4 64.5 2.1 72.0 1.1 74.9 1.1 
26 61.5 2.3 59.6 2.1 74.7 1.2 75.3 1.1 
27 64.8 2.3 63.2 2.1 73.9 1.4 69.9 1.1 
28 65.5 2.1 60.3 2.1 73.2 1.3 68.3 1.1 
29 68.1 2.1 64.6 2.1 70.2 1.2 74.5 1.1 
30 60.9 2.1 63.4 2.2 78.1 1.3 74.9 1.4 
31 62.5 2.2 63.3 2.3 75.9 1.2 77.2 1.4 
32 89.5 2.8 90.3 3.1 96.4 1.1 93.7 1.2 
33 82.7 2.6 87.8 2.6 94.2 1.3 92.9 1.1 
34 93.2 2.8 93.1 2.6 89.2 1.2 91.5 1.1 
35 84.2 2.5 75.3 2.6 92.5 1.2 89.7 1.1 
36 92.2 2.7 86.0 2.9 96.5 1.2 93.7 1.1 
37 88.0 2.4 83.5 2.4 90.8 1.2 89.0 1.1 
38 93.5 2.5 87.0 2.3 96.6 1.2 92.2 1.0 
39 79.3 2.3 89.6 2.4 93.6 1.2 95.1 1.1 
40 89.6 2.3 89.0 2.3 91.7 1.1 88.8 1.1 
41 84.6 2.4 83.3 2.5 88.2 1.2 88.4 1.0 
42 86.7 2.6 83.4 2.6 88.7 1.1 92.5 1.4 
43 87.6 2.3 89.1 2.4 91.6 1.1 89.5 1.1 
44 84.7 2.9 89.0 2.6 92.2 1.1 94.9 1.1 
45 84.2 2.3 83.0 2.5 92.4 1.1 98.8 1.3 
46 78.6 2.3 83.1 2.4 93.5 1.4 87.8 1.1 
47 86.9 2.5 83.0 2.3 92.2 1.4 94.7 1.1 
48 60.1 1.9 59.1 1.9 64.1 1.1 69.8 1.3 
49 55.6 2.0 66.2 2.0 62.2 1.2 68.5 1.1 
50 58.3 1.9 59.8 1.9 65.0 1.1 64.8 1.0 
51 66.3 2.0 60.7 2.2 66.4 1.2 68.1 1.0 
52 64.5 1.9 67.8 1.9 62.0 1.1 61.3 1.1 
