Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  120.2  0.6  -2.3  0.5  2.1  128.1  3.5  -1.0  3.1  74.0  6128  14.2468  6145  12.781 
 1  120.9  2.9  -2.6  2.5  45.4  134.9  1.6  -7.7  1.0  3.1  3183  13.4685  3206  14.0714 
 2  119.1  2.3  4.2  1.9  31.1  120.3  2.9  -1.4  2.5  45.4  599  13.3133  601  13.6774 
 3  134.4  3.3  -4.2  3.0  69.2  127.6  3.1  -1.5  2.8  60.1  4131  13.8413  4211  12.9489 
 4  125.0  1.3  -1.1  1.4  15.6  119.8  1.8  0.1  2.0  30.5  5906  12.6754  5843  12.5114 
 5  115.8  4.3  4.8  3.0  70.0  124.6  1.2  -3.3  0.9  5.1  6147  12.8566  6162  12.7656 
 6  120.8  2.8  2.5  2.2  39.7  129.5  2.5  -1.3  2.0  28.2  0 0 0 0
 7  123.7  1.6  -2.8  1.9  28.9  121.3  2.9  -1.2  3.0  39.7  266  12.7052  212  13.7484 
 8  132.3  5.4  -3.9  3.6  98.2  127.5  1.7  -3.4  1.2  9.5  0 0 0 0
 9  125.7  1.3  -5.4  1.1  8.4  121.7  1.6  1.3  1.3  12.5  4585  13.6458  4542  13.5532 
 10  116.7  2.2  2.3  2.4  44.8  125.6  1.1  -2.3  1.1  9.7  6258  13.1626  6232  13.2247 
 11  119.4  1.9  -0.9  1.5  17.2  119.7  1.1  4.6  0.8  4.9  0 0 0 0
 12  119.9  4.2  2.7  2.7  53.7  121.4  2.3  1.5  1.5  16.0  0 0 0 0
 13  122.4  2.6  1.2  1.6  20.4  119.4  1.5  -0.8  0.9  5.9  6151  13.5359  6151  13.6713 
 14  124.3  2.8  -4.6  2.3  36.6  122.3  3.3  -0.4  2.6  47.8  0 0 0 0
 15  121.6  2.7  -1.1  2.5  48.1  122.5  1.5  -0.5  1.4  14.6  1026  13.7883  1077  14.6791 
 16  128.2  6.6  3.6  8.0  538.3  117.5  3.1  3.7  4.0  123.8  4574  13.5819  4553  13.442 
