Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.1  1.9  -4.3  1.8  22.6  132.6  1.4  -3.1  1.2  11.0  6089  13.9183  6190  13.3851 
 1  133.5  3.8  -9.8  3.3  76.9  135.4  4.1  -4.4  2.7  21.5  3153  14.4203  3081  13.856 
 2  122.9  3.3  3.0  2.7  60.1  124.1  4.1  -1.4  3.5  87.5  599  13.2983  591  14.0021 
 3  128.4  2.3  -4.0  2.1  33.3  128.4  3.0  -4.9  2.7  55.3  3951  13.2528  3955  13.851 
 4  121.0  1.5  0.8  1.6  20.6  126.9  1.5  -4.5  1.6  19.5  5979  12.809  5954  12.6323 
 5  123.7  3.2  0.9  2.2  40.2  126.3  3.4  -4.8  2.5  41.7  6049  13.4818  6034  13.348 
 6  122.3  2.3  0.3  1.9  28.5  130.4  1.4  -5.5  1.1  8.5  0 0 0 0
 7  136.4  6.1  -11.2  7.5  445.5  114.5  3.7  6.7  3.8  65.7  240  13.9634  253  13.9345 
 8  132.6  2.0  -5.7  1.4  13.8  134.4  3.7  -2.4  2.6  45.7  0 0 0 0
 9  125.3  2.3  -2.3  1.9  25.4  127.0  2.4  0.3  2.0  30.1  4601  13.5878  4636  13.9296 
 10  122.3  2.2  0.2  2.4  43.6  126.8  0.8  -1.2  0.8  5.3  6208  13.4008  6214  13.676 
 11  118.5  3.5  0.9  2.7  59.1  126.0  3.1  -0.4  2.3  39.9  0 0 0 0
 12  127.1  4.4  -2.7  2.9  59.9  120.8  2.8  0.2  1.8  23.2  0 0 0 0
 13  126.8  1.1  -3.3  0.7  3.7  124.3  1.4  -2.6  0.9  5.5  6105  14.0768  6126  13.3829 
 14  123.8  2.5  -3.5  2.1  30.0  125.3  2.3  0.9  1.8  23.5  0 0 0 0
 15  128.0  3.9  -4.8  3.6  99.9  125.3  1.8  -2.7  1.7  22.8  802  14.7734  786  14.5651 
 16  127.3  3.5  -0.1  4.2  150.6  127.2  1.4  -7.7  1.9  27.2  4549  13.6342  4444  13.868 
 17  119.3  2.8  2.5  3.5  88.5  132.0  2.8  1.5  3.3  86.7  1024  14.5667  1017  13.8881 
 18  135.3  2.3  -8.7  2.4  45.4  130.5  1.7  1.2  1.7  22.6  420  13.381  424  14.3302 
 19  129.5  1.9  -2.0  1.8  25.6  127.8  1.3  -1.7  1.2  10.9  0 0 0 0
 20  134.9  2.2  -6.9  1.7  23.9  137.7  3.9  -7.6  3.2  73.0  684  12.8848  674  13.6565 
 21  123.2  1.4  -1.4  1.5  18.2  128.4  3.3  13.2  3.2  89.3  4053  14.2837  4161  14.1215 
 22  122.5  2.2  3.8  2.0  32.7  129.3  2.4  0.6  2.1  34.4  0  0  0  0 
 23  127.2  5.4  1.5  3.8  113.0  125.5  2.2  0.5  1.6  17.1  0 0 0 0
