Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 89.0 2.7 96.2 2.6 96.8 1.2 99.5 1.1 
1 84.0 2.7 85.5 2.6 89.2 1.3 92.1 1.2 
2 91.1 2.5 87.9 2.4 98.4 1.4 96.5 1.1 
3 92.3 2.5 88.5 2.5 95.3 1.3 93.3 1.2 
4 93.4 2.6 98.5 2.7 95.1 1.3 92.1 1.2 
5 89.4 2.4 92.0 2.6 98.0 1.2 100.3 1.3 
6 86.1 2.6 88.2 2.7 92.1 1.2 95.0 1.2 
7 91.8 2.5 86.4 2.5 100.6 1.2 104.1 1.1 
8 92.7 2.8 89.0 2.7 96.1 1.2 93.6 1.2 
9 91.2 2.6 84.6 2.7 92.5 1.3 96.4 1.2 
10 80.4 2.9 85.6 2.6 89.8 1.3 91.7 1.2 
11 87.5 2.9 88.9 2.6 96.7 1.3 90.4 1.4 
12 89.1 2.6 93.3 2.5 92.5 1.2 95.4 1.2 
13 90.0 2.8 88.3 2.6 96.3 1.2 93.7 1.1 
14 86.6 2.8 89.8 2.5 88.7 1.5 88.3 1.2 
15 93.4 2.8 91.1 2.5 93.6 1.3 95.0 1.2 
16 71.6 2.7 70.1 2.3 76.0 1.3 73.7 1.2 
17 66.1 2.6 71.6 2.6 73.2 1.3 77.0 1.5 
18 71.5 2.7 71.4 2.4 77.9 1.3 80.7 1.6 
19 74.0 2.5 68.2 2.5 76.5 1.3 69.9 1.4 
20 74.2 2.5 73.7 2.5 80.6 1.3 77.5 1.2 
21 74.7 2.8 69.7 2.6 78.6 1.4 73.4 1.5 
22 70.2 2.5 71.8 2.5 70.9 1.4 77.0 1.3 
23 67.3 2.7 69.9 2.4 73.3 1.3 75.5 1.2 
24 67.5 2.5 72.9 2.5 75.6 1.3 73.5 1.2 
25 69.4 2.5 66.9 2.6 75.6 1.5 79.8 1.2 
26 67.9 2.4 72.8 2.4 78.7 1.3 76.5 1.2 
27 61.0 2.6 63.0 2.7 80.4 1.2 76.7 1.2 
28 74.7 2.4 70.6 2.5 78.8 1.3 73.4 1.2 
29 67.6 2.6 69.8 2.6 81.9 1.4 76.9 1.3 
30 69.2 2.7 66.2 2.7 81.2 1.4 77.8 1.1 
31 61.9 2.4 65.2 2.4 74.7 1.5 77.8 1.4 
32 82.7 3.1 75.7 2.8 86.8 1.2 85.0 1.1 
33 79.3 2.5 73.6 2.6 90.0 1.2 92.3 1.1 
34 78.0 2.5 81.8 2.8 83.2 1.5 87.2 1.1 
35 77.8 2.5 76.7 2.3 82.5 1.2 80.9 1.1 
36 80.1 3.0 78.0 2.8 84.4 1.1 81.4 1.1 
37 77.4 2.6 84.1 2.2 91.1 1.3 86.2 1.1 
38 74.0 2.6 73.7 2.9 90.9 1.3 85.0 1.2 
39 79.2 2.4 75.6 2.4 82.8 1.5 84.9 1.5 
40 87.3 2.5 83.8 2.5 86.2 1.2 84.6 1.2 
41 73.6 2.7 81.3 2.5 88.2 1.2 88.1 1.1 
42 69.2 2.7 71.3 2.6 87.8 1.2 82.5 1.4 
43 80.7 2.3 77.0 2.3 87.4 1.2 85.5 1.2 
44 75.6 2.8 71.8 2.8 88.1 1.1 84.0 1.2 
45 79.2 2.3 83.3 2.3 85.7 1.2 87.3 1.1 
46 77.3 2.4 78.0 2.4 89.8 1.3 91.9 1.1 
47 81.1 2.5 81.7 2.5 83.8 1.3 87.7 1.1 
48 72.2 1.9 67.8 2.0 82.4 1.2 73.2 1.3 
49 79.3 2.0 69.0 2.0 79.6 1.1 75.5 1.5 
50 67.8 1.9 70.1 2.1 79.6 1.1 75.6 1.2 
51 74.3 2.0 70.3 2.2 76.7 1.1 79.6 1.1 
52 75.5 2.1 74.5 2.1 78.6 1.2 79.8 1.0 
53 72.3 2.0 73.1 2.3 79.6 1.1 77.6 1.1 
54 69.1 1.9 70.4 1.9 80.1 1.1 77.6 1.1 
55 75.7 2.1 72.8 2.0 77.2 1.2 71.2 1.3 
56 77.4 2.1 74.3 2.1 76.7 1.1 76.3 1.1 
57 73.1 1.9 74.8 2.0 76.5 1.1 77.3 1.5 
58 71.9 2.0 70.1 2.0 76.0 1.1 72.7 1.1 
59 69.0 2.2 71.9 2.1 71.4 1.2 75.7 1.1 
60 65.3 2.1 63.1 2.0 72.2 1.1 77.4 1.3 
61 65.4 2.1 67.4 2.3 75.7 1.1 72.1 1.1 
62 66.7 2.3 69.3 2.1 72.2 1.1 76.1 1.1 
63 62.4 2.3 71.6 2.3 79.5 1.3 77.7 1.1 
64 72.8 2.0 73.8 2.0 77.7 1.2 77.4 1.2 
65 77.2 1.9 83.5 2.0 79.3 1.2 75.5 1.4 
